"id_user_source","reciprocity_count","class","class2"
"28,795",852,top_5,outstanding
"28,798",186,top_5_10,outstanding
"28,799",235,top_5,outstanding
"28,800",247,top_5,outstanding
"28,802","1,038",top_5,outstanding
"28,804",62,top_5,outstanding
"28,806",62,top_10_15,outstanding
"28,810","1,918",top_5,outstanding
"28,811",202,top_5,outstanding
"28,812",33,ordinary,ordinary
"28,813",338,top_5,outstanding
"28,818","3,652",top_5,outstanding
"28,820",489,top_5,outstanding
"28,822",123,top_5_10,outstanding
"28,823",186,top_5,outstanding
"28,826",55,ordinary,ordinary
"28,827","1,312",top_5,outstanding
"28,830",173,top_5_10,outstanding
"28,831",121,top_5,outstanding
"28,835",223,top_5,outstanding
"28,838",11,top_5,outstanding
"28,845",300,top_5,outstanding
"28,848",31,top_10_15,outstanding
"28,849",54,top_5,outstanding
"28,852",310,top_5,outstanding
"28,854",2,ordinary,ordinary
"28,861",650,top_5,outstanding
"28,862",122,top_5,outstanding
"28,866",430,top_5,outstanding
"28,869","1,186",top_5,outstanding
"28,871",367,top_5,outstanding
"28,872","1,781",top_5,outstanding
"28,875",105,top_10_15,outstanding
"28,878",62,top_5,outstanding
"28,879",146,top_5,outstanding
"28,880",55,top_5_10,outstanding
"28,884",123,top_5,outstanding
"28,889",209,top_5,outstanding
"28,892",260,top_5,outstanding
"28,894",180,top_5,outstanding
"28,901",567,top_5,outstanding
"28,905",124,top_5,outstanding
"28,908",521,top_5,outstanding
"28,911",332,top_5,outstanding
"28,915",61,top_5_10,outstanding
"28,920",792,top_5,outstanding
"28,924",366,top_5,outstanding
"28,926",230,top_5,outstanding
"28,931",269,top_5,outstanding
"28,932",118,top_5,outstanding
"28,935",705,top_5,outstanding
"28,938",62,top_10_15,outstanding
"28,946",466,top_5,outstanding
"28,954",62,top_5_10,outstanding
"28,971","1,869",top_5,outstanding
"28,974","1,921",top_5,outstanding
"28,979",161,top_5,outstanding
"29,005",62,top_10_15,outstanding
"29,013",61,top_5_10,outstanding
"29,014",44,top_10_15,outstanding
"29,026",50,top_5,outstanding
"29,032",138,top_5_10,outstanding
"29,036",122,top_5_10,outstanding
"29,037",104,ordinary,ordinary
"29,039",183,top_5_10,outstanding
"29,040",61,top_5_10,outstanding
"29,042",61,top_5_10,outstanding
"29,044",142,top_5,outstanding
"29,051",59,top_5,outstanding
"29,053",61,top_10_15,outstanding
"29,054",61,ordinary,ordinary
"29,055","6,204",top_5,outstanding
"29,061",61,top_5,outstanding
"29,063",66,top_5,outstanding
"29,068",153,top_5_10,outstanding
"29,071",76,ordinary,ordinary
"29,078",61,top_10_15,outstanding
"29,079",61,top_10_15,outstanding
"29,081",130,top_5_10,outstanding
"29,083","1,938",top_5,outstanding
"29,096",59,top_5_10,outstanding
"29,098",61,ordinary,ordinary
"29,100",270,top_5,outstanding
"29,104",415,top_5,outstanding
"29,110",108,top_5_10,outstanding
"29,113",61,ordinary,ordinary
"29,117",56,top_10_15,outstanding
"29,121",58,top_5,outstanding
"29,122",359,top_5_10,outstanding
"29,124",120,top_5_10,outstanding
"29,127",45,top_5_10,outstanding
"29,132","1,146",top_5,outstanding
"29,136",42,top_5_10,outstanding
"29,145",60,ordinary,ordinary
"29,146",158,top_5,outstanding
"29,147",159,top_5,outstanding
"29,150",60,top_5_10,outstanding
"29,151",217,top_5,outstanding
"29,152",274,top_5,outstanding
"29,157",9,top_5,outstanding
"29,161",60,top_5_10,outstanding
"29,162",205,top_5,outstanding
"29,167",24,top_5,outstanding
"29,174",58,top_5_10,outstanding
"29,175",118,top_5_10,outstanding
"29,176","7,244",top_5,outstanding
"29,188",172,ordinary,ordinary
"29,196",129,top_5,outstanding
"29,197",59,top_5_10,outstanding
"29,200",37,ordinary,ordinary
"29,201",165,top_5,outstanding
"29,206",59,top_10_15,outstanding
"29,211",51,ordinary,ordinary
"29,212",10,top_10_15,outstanding
"29,214",59,top_5_10,outstanding
"29,218",59,ordinary,ordinary
"29,219","1,427",top_5,outstanding
"29,225",222,top_5,outstanding
"29,228",33,top_10_15,outstanding
"29,229",107,top_5_10,outstanding
"29,235","2,819",top_5,outstanding
"29,236",59,ordinary,ordinary
"29,237",41,top_5,outstanding
"29,244",38,top_5_10,outstanding
"29,246",59,top_10_15,outstanding
"29,252",13,top_5,outstanding
"29,253",114,ordinary,ordinary
"29,258",118,top_10_15,outstanding
"29,261",147,top_5,outstanding
"29,266",55,ordinary,ordinary
"29,267",116,top_10_15,outstanding
"29,274",58,top_10_15,outstanding
"29,280",14,top_5,outstanding
"29,284",58,top_10_15,outstanding
"29,286",343,top_5,outstanding
"29,290",27,top_5_10,outstanding
"29,304",58,top_10_15,outstanding
"29,315",399,top_5,outstanding
"29,319",107,top_5,outstanding
"29,323",58,top_10_15,outstanding
"29,327",472,top_5,outstanding
"29,328",219,ordinary,ordinary
"29,333",58,ordinary,ordinary
"29,334",219,top_5,outstanding
"29,341",58,top_10_15,outstanding
"29,344",57,ordinary,ordinary
"29,347",118,top_5,outstanding
"29,350",43,top_10_15,outstanding
"29,352",58,top_10_15,outstanding
"29,355",86,top_5_10,outstanding
"29,358",58,ordinary,ordinary
"29,359",115,top_5_10,outstanding
"29,367",57,top_5_10,outstanding
"29,374",47,top_5_10,outstanding
"29,382",51,top_5_10,outstanding
"29,385",105,top_5,outstanding
"29,389",890,top_5,outstanding
"29,390",57,ordinary,ordinary
"29,391",34,top_10_15,outstanding
"29,392",57,ordinary,ordinary
"29,399",52,top_10_15,outstanding
"29,400",57,top_10_15,outstanding
"29,402",55,ordinary,ordinary
"29,404",57,ordinary,ordinary
"29,407",154,top_10_15,outstanding
"29,411",161,top_5,outstanding
"29,415",57,ordinary,ordinary
"29,417",403,top_5,outstanding
"29,419",56,top_5_10,outstanding
"29,420",44,ordinary,ordinary
"29,424",170,top_5,outstanding
"29,426",57,ordinary,ordinary
"29,429",57,top_10_15,outstanding
"29,439",56,top_5,outstanding
"29,442",155,top_5,outstanding
"29,448",39,top_5_10,outstanding
"29,449",136,top_5_10,outstanding
"29,451",57,ordinary,ordinary
"29,455",97,top_10_15,outstanding
"29,458",53,top_5_10,outstanding
"29,459",56,top_5,outstanding
"29,467",56,ordinary,ordinary
"29,468",271,top_5,outstanding
"29,470",68,top_5,outstanding
"29,473",56,top_10_15,outstanding
"29,476",56,ordinary,ordinary
"29,479",56,ordinary,ordinary
"29,483",100,top_5_10,outstanding
"29,484",43,ordinary,ordinary
"29,486",112,ordinary,ordinary
"29,489",201,top_5,outstanding
"29,490",56,top_10_15,outstanding
"29,494",56,ordinary,ordinary
"29,496",160,top_5_10,outstanding
"29,498",112,top_10_15,outstanding
"29,500",111,top_5_10,outstanding
"29,502",158,top_5,outstanding
"29,510",50,top_5,outstanding
"29,543",77,top_10_15,outstanding
"29,553",842,top_5,outstanding
"29,557",55,ordinary,ordinary
"29,559",35,ordinary,ordinary
"29,560",55,ordinary,ordinary
"29,561",489,top_5,outstanding
"29,569",54,ordinary,ordinary
"29,573",55,top_5_10,outstanding
"29,580",55,ordinary,ordinary
"29,582",216,top_5,outstanding
"29,583",141,top_10_15,outstanding
"29,598",53,ordinary,ordinary
"29,602",55,ordinary,ordinary
"29,607",55,top_10_15,outstanding
"29,609",55,ordinary,ordinary
"29,610",55,top_5,outstanding
"29,626",55,ordinary,ordinary
"29,628",55,top_10_15,outstanding
"29,629",76,ordinary,ordinary
"29,631",47,top_5,outstanding
"29,638",187,top_5,outstanding
"29,640",90,top_5_10,outstanding
"29,644",55,top_10_15,outstanding
"29,649",122,top_5_10,outstanding
"29,653",55,ordinary,ordinary
"29,668",54,top_5_10,outstanding
"29,674",54,ordinary,ordinary
"29,679",43,top_5,outstanding
"29,681",54,ordinary,ordinary
"29,690",54,ordinary,ordinary
"29,692",219,top_5,outstanding
"29,693",52,top_10_15,outstanding
"29,701",136,top_10_15,outstanding
"29,707",54,ordinary,ordinary
"29,708",48,top_5_10,outstanding
"29,712",26,top_5,outstanding
"29,718",89,top_10_15,outstanding
"29,722",108,top_5_10,outstanding
"29,723",54,top_10_15,outstanding
"29,724",54,ordinary,ordinary
"29,725",139,top_5,outstanding
"29,727",108,top_10_15,outstanding
"29,729",39,top_5_10,outstanding
"29,735",54,top_5_10,outstanding
"29,736",106,ordinary,ordinary
"29,738",56,top_5_10,outstanding
"29,760",47,top_5,outstanding
"29,763",52,top_10_15,outstanding
"29,786",53,top_10_15,outstanding
"29,798",53,ordinary,ordinary
"29,809",112,top_5_10,outstanding
"29,810",520,top_5,outstanding
"29,818",35,top_5_10,outstanding
"29,820",53,ordinary,ordinary
"29,824",53,top_5,outstanding
"29,845",53,top_10_15,outstanding
"29,847",47,top_5_10,outstanding
"29,850",29,top_5_10,outstanding
"29,856",191,top_5_10,outstanding
"29,864",53,top_5_10,outstanding
"29,868",106,top_5_10,outstanding
"29,873",19,ordinary,ordinary
"29,878",237,top_5,outstanding
"29,880",48,top_5_10,outstanding
"29,885",53,top_5_10,outstanding
"29,887",26,ordinary,ordinary
"29,896",33,top_10_15,outstanding
"29,904",49,top_5_10,outstanding
"29,907",52,top_10_15,outstanding
"29,917",52,top_10_15,outstanding
"29,918",49,top_5_10,outstanding
"29,921","1,191",top_5,outstanding
"29,935",50,top_10_15,outstanding
"29,936",419,top_5,outstanding
"29,937",52,ordinary,ordinary
"29,940",52,top_5_10,outstanding
"29,944",50,ordinary,ordinary
"29,946",46,top_5_10,outstanding
"29,947",47,ordinary,ordinary
"29,948",32,ordinary,ordinary
"29,950",47,top_10_15,outstanding
"29,953",52,ordinary,ordinary
"29,956",510,top_5,outstanding
"29,958",144,top_5_10,outstanding
"29,961",5,top_5_10,outstanding
"29,970",52,top_10_15,outstanding
"29,974",52,ordinary,ordinary
"29,975",182,top_5,outstanding
"29,976",332,top_5,outstanding
"29,977",50,top_5_10,outstanding
"29,981",51,top_10_15,outstanding
"29,991",59,top_5,outstanding
"29,995","1,251",top_5,outstanding
"30,005",27,ordinary,ordinary
"30,011",102,ordinary,ordinary
"30,021",323,top_5,outstanding
"30,026",6,ordinary,ordinary
"30,035",90,top_10_15,outstanding
"30,040",570,top_5,outstanding
"30,044",38,top_5_10,outstanding
"30,046",51,ordinary,ordinary
"30,055",51,ordinary,ordinary
"30,057",22,ordinary,ordinary
"30,059",38,ordinary,ordinary
"30,060","1,060",top_5,outstanding
"30,062",51,top_10_15,outstanding
"30,063",24,top_5,outstanding
"30,065",51,ordinary,ordinary
"30,071",51,ordinary,ordinary
"30,077",102,ordinary,ordinary
"30,082",102,top_10_15,outstanding
"30,092",111,top_5,outstanding
"30,104",51,ordinary,ordinary
"30,106",51,ordinary,ordinary
"30,116","2,251",top_5,outstanding
"30,119",96,top_5_10,outstanding
"30,125",50,ordinary,ordinary
"30,129",49,ordinary,ordinary
"30,136",50,ordinary,ordinary
"30,138",50,top_10_15,outstanding
"30,139",50,ordinary,ordinary
"30,141",100,top_5_10,outstanding
"30,146",278,top_5,outstanding
"30,151",83,top_5_10,outstanding
"30,152",50,top_10_15,outstanding
"30,157",50,ordinary,ordinary
"30,160",142,top_5,outstanding
"30,165",194,ordinary,ordinary
"30,178",48,ordinary,ordinary
"30,181",964,top_5,outstanding
"30,193",847,top_5,outstanding
"30,206",50,top_5_10,outstanding
"30,209",48,top_10_15,outstanding
"30,217",50,ordinary,ordinary
"30,218",49,ordinary,ordinary
"30,219",50,ordinary,ordinary
"30,220",50,ordinary,ordinary
"30,239",50,ordinary,ordinary
"30,246",34,top_10_15,outstanding
"30,261",126,top_5_10,outstanding
"30,263",49,ordinary,ordinary
"30,264",98,ordinary,ordinary
"30,266",42,ordinary,ordinary
"30,268",188,top_5_10,outstanding
"30,269",707,top_5,outstanding
"30,278",45,top_5_10,outstanding
"30,280",47,ordinary,ordinary
"30,284",93,top_5,outstanding
"30,289",49,top_10_15,outstanding
"30,299",49,ordinary,ordinary
"30,300",98,ordinary,ordinary
"30,302",147,top_5,outstanding
"30,304",49,ordinary,ordinary
"30,306",49,ordinary,ordinary
"30,310",49,ordinary,ordinary
"30,311",91,ordinary,ordinary
"30,314",45,top_10_15,outstanding
"30,315",49,ordinary,ordinary
"30,318",49,ordinary,ordinary
"30,321",49,top_5_10,outstanding
"30,322",18,top_10_15,outstanding
"30,334",89,top_5_10,outstanding
"30,336",19,ordinary,ordinary
"30,337",83,top_5,outstanding
"30,338",49,ordinary,ordinary
"30,343",98,top_5_10,outstanding
"30,349",49,ordinary,ordinary
"30,352",87,top_5,outstanding
"30,356",80,top_10_15,outstanding
"30,357",576,top_5,outstanding
"30,359",49,ordinary,ordinary
"30,360",198,top_5_10,outstanding
"30,361",49,ordinary,ordinary
"30,364",49,ordinary,ordinary
"30,368",49,ordinary,ordinary
"30,369",15,top_10_15,outstanding
"30,372",38,ordinary,ordinary
"30,375",32,top_10_15,outstanding
"30,379",86,top_10_15,outstanding
"30,383",48,top_5_10,outstanding
"30,392",96,top_5_10,outstanding
"30,394",48,top_10_15,outstanding
"30,396",40,top_10_15,outstanding
"30,411",143,top_5_10,outstanding
"30,426",48,ordinary,ordinary
"30,427",48,ordinary,ordinary
"30,430",48,ordinary,ordinary
"30,432",329,top_5,outstanding
"30,437",28,ordinary,ordinary
"30,438",91,top_5,outstanding
"30,439",48,top_5_10,outstanding
"30,440","1,097",top_5,outstanding
"30,441",356,top_5,outstanding
"30,442",48,top_5,outstanding
"30,445",47,ordinary,ordinary
"30,449",20,top_5_10,outstanding
"30,452",11,top_5_10,outstanding
"30,481",48,top_10_15,outstanding
"30,485",127,top_5_10,outstanding
"30,486",48,top_10_15,outstanding
"30,488",39,top_5_10,outstanding
"30,491",48,ordinary,ordinary
"30,493",209,top_5,outstanding
"30,501",95,ordinary,ordinary
"30,506",22,top_10_15,outstanding
"30,511",93,ordinary,ordinary
"30,516",43,top_5_10,outstanding
"30,522",41,top_5_10,outstanding
"30,524",76,top_10_15,outstanding
"30,527",47,top_10_15,outstanding
"30,532",47,ordinary,ordinary
"30,537",42,ordinary,ordinary
"30,542",115,top_5,outstanding
"30,551",73,top_5_10,outstanding
"30,556",47,ordinary,ordinary
"30,558",47,ordinary,ordinary
"30,567",47,top_10_15,outstanding
"30,582",93,top_5,outstanding
"30,584",47,ordinary,ordinary
"30,586",47,ordinary,ordinary
"30,589",84,top_5_10,outstanding
"30,591",47,ordinary,ordinary
"30,592",10,ordinary,ordinary
"30,599",47,ordinary,ordinary
"30,608",174,top_5,outstanding
"30,614",422,top_5,outstanding
"30,615","1,439",top_5,outstanding
"30,616",93,top_5,outstanding
"30,626",94,top_5_10,outstanding
"30,627",31,top_5_10,outstanding
"30,628",347,top_5,outstanding
"30,629",46,top_5,outstanding
"30,635",157,top_5,outstanding
"30,636",709,top_5,outstanding
"30,638",150,top_5,outstanding
"30,649",47,top_10_15,outstanding
"30,650",112,top_5_10,outstanding
"30,653",47,ordinary,ordinary
"30,658",610,top_5,outstanding
"30,659",47,ordinary,ordinary
"30,663",47,ordinary,ordinary
"30,665",143,top_5_10,outstanding
"30,666",29,ordinary,ordinary
"30,673",46,top_10_15,outstanding
"30,676",46,ordinary,ordinary
"30,678",92,ordinary,ordinary
"30,685",63,top_10_15,outstanding
"30,687",45,top_5,outstanding
"30,692",40,ordinary,ordinary
"30,693",45,ordinary,ordinary
"30,700",46,ordinary,ordinary
"30,701",147,top_5,outstanding
"30,703",11,ordinary,ordinary
"30,706",176,top_5,outstanding
"30,724",46,ordinary,ordinary
"30,730",154,ordinary,ordinary
"30,731",46,ordinary,ordinary
"30,734",31,top_5_10,outstanding
"30,737",46,ordinary,ordinary
"30,740",89,top_5,outstanding
"30,741",46,ordinary,ordinary
"30,744",46,ordinary,ordinary
"30,747",25,ordinary,ordinary
"30,753",46,ordinary,ordinary
"30,763",22,top_10_15,outstanding
"30,764",46,ordinary,ordinary
"30,771",46,ordinary,ordinary
"30,772",86,ordinary,ordinary
"30,783",92,top_10_15,outstanding
"30,788",45,ordinary,ordinary
"30,792",46,ordinary,ordinary
"30,798",42,top_5,outstanding
"30,801",64,top_5,outstanding
"30,802",3,top_5_10,outstanding
"30,804",425,top_5,outstanding
"30,812",45,ordinary,ordinary
"30,814",26,top_10_15,outstanding
"30,817",43,ordinary,ordinary
"30,822",45,ordinary,ordinary
"30,823",43,ordinary,ordinary
"30,830",41,top_10_15,outstanding
"30,832",45,ordinary,ordinary
"30,833",120,top_5,outstanding
"30,840",39,top_5_10,outstanding
"30,847",45,ordinary,ordinary
"30,850",929,top_5,outstanding
"30,851",26,top_10_15,outstanding
"30,855",102,top_10_15,outstanding
"30,856",36,top_5_10,outstanding
"30,863",75,top_5,outstanding
"30,864",45,top_10_15,outstanding
"30,876",45,ordinary,ordinary
"30,884",7,ordinary,ordinary
"30,886",34,top_10_15,outstanding
"30,896",45,ordinary,ordinary
"30,905",86,top_5_10,outstanding
"30,908",34,ordinary,ordinary
"30,913",43,ordinary,ordinary
"30,917","1,216",top_5,outstanding
"30,923",45,top_10_15,outstanding
"30,925",45,ordinary,ordinary
"30,940",87,ordinary,ordinary
"30,942",26,top_10_15,outstanding
"30,945",39,top_10_15,outstanding
"30,950",44,ordinary,ordinary
"30,960",52,ordinary,ordinary
"30,964",44,ordinary,ordinary
"30,966",122,top_5_10,outstanding
"30,969",44,top_5_10,outstanding
"30,982",43,top_5_10,outstanding
"30,988",87,top_5,outstanding
"30,991",44,ordinary,ordinary
"30,995",29,top_10_15,outstanding
"31,002",38,ordinary,ordinary
"31,004",218,top_5,outstanding
"31,007",133,top_5,outstanding
"31,010",44,ordinary,ordinary
"31,012",190,top_5_10,outstanding
"31,013",125,ordinary,ordinary
"31,017",44,ordinary,ordinary
"31,020",355,top_5,outstanding
"31,022",44,ordinary,ordinary
"31,024",112,top_5,outstanding
"31,034",55,top_5,outstanding
"31,038",44,ordinary,ordinary
"31,046",136,top_5,outstanding
"31,052",44,ordinary,ordinary
"31,058",81,ordinary,ordinary
"31,061",44,ordinary,ordinary
"31,062",44,ordinary,ordinary
"31,067",44,top_10_15,outstanding
"31,071",116,top_10_15,outstanding
"31,073",44,ordinary,ordinary
"31,074",43,ordinary,ordinary
"31,076",75,top_5_10,outstanding
"31,079",88,ordinary,ordinary
"31,082",44,ordinary,ordinary
"31,088",53,top_5_10,outstanding
"31,091",40,top_5_10,outstanding
"31,092",44,ordinary,ordinary
"31,105",281,top_5,outstanding
"31,109",43,ordinary,ordinary
"31,113",21,top_10_15,outstanding
"31,117",43,top_5_10,outstanding
"31,120",86,top_10_15,outstanding
"31,121",285,top_5,outstanding
"31,128",43,ordinary,ordinary
"31,130",741,top_5,outstanding
"31,137",121,ordinary,ordinary
"31,141",226,top_5,outstanding
"31,155",52,top_10_15,outstanding
"31,161",335,top_5,outstanding
"31,176",43,ordinary,ordinary
"31,178",267,top_5,outstanding
"31,179",48,top_5,outstanding
"31,188",82,ordinary,ordinary
"31,197",129,top_5,outstanding
"31,207",85,top_5_10,outstanding
"31,208",86,top_10_15,outstanding
"31,213","1,880",top_5,outstanding
"31,221",152,top_5_10,outstanding
"31,223",43,top_5_10,outstanding
"31,226",71,top_10_15,outstanding
"31,228",43,ordinary,ordinary
"31,230",281,top_5,outstanding
"31,234",43,ordinary,ordinary
"31,238",129,top_5,outstanding
"31,243",38,ordinary,ordinary
"31,252",30,top_5_10,outstanding
"31,256",43,ordinary,ordinary
"31,261",43,ordinary,ordinary
"31,263",43,ordinary,ordinary
"31,266",86,ordinary,ordinary
"31,272",395,top_5,outstanding
"31,273",320,top_5,outstanding
"31,274",43,ordinary,ordinary
"31,283",42,ordinary,ordinary
"31,285",251,top_5,outstanding
"31,286",80,ordinary,ordinary
"31,294",37,top_10_15,outstanding
"31,304",42,ordinary,ordinary
"31,308",42,ordinary,ordinary
"31,309",128,top_5_10,outstanding
"31,311",42,top_5,outstanding
"31,315",35,ordinary,ordinary
"31,317",183,top_5,outstanding
"31,330",42,top_10_15,outstanding
"31,333",109,top_10_15,outstanding
"31,335",42,ordinary,ordinary
"31,336",20,ordinary,ordinary
"31,341",42,top_10_15,outstanding
"31,342",126,top_10_15,outstanding
"31,346",42,ordinary,ordinary
"31,352",42,ordinary,ordinary
"31,362",106,top_5_10,outstanding
"31,367",42,ordinary,ordinary
"31,368",42,ordinary,ordinary
"31,379",84,ordinary,ordinary
"31,383",82,ordinary,ordinary
"31,388",42,ordinary,ordinary
"31,395",42,ordinary,ordinary
"31,401",41,top_5_10,outstanding
"31,407",42,ordinary,ordinary
"31,412",42,ordinary,ordinary
"31,413",239,top_5_10,outstanding
"31,417",474,top_5,outstanding
"31,421",250,ordinary,ordinary
"31,423",20,top_5_10,outstanding
"31,430",42,top_5_10,outstanding
"31,431",42,ordinary,ordinary
"31,433",42,ordinary,ordinary
"31,436",42,top_5,outstanding
"31,441",42,ordinary,ordinary
"31,449",42,ordinary,ordinary
"31,451",42,top_10_15,outstanding
"31,457",199,top_5,outstanding
"31,458",123,top_10_15,outstanding
"31,460",84,ordinary,ordinary
"31,466",37,ordinary,ordinary
"31,469",311,top_5,outstanding
"31,471",41,top_10_15,outstanding
"31,472",31,top_5_10,outstanding
"31,475",42,ordinary,ordinary
"31,476",38,ordinary,ordinary
"31,489",42,ordinary,ordinary
"31,491",42,ordinary,ordinary
"31,492",42,ordinary,ordinary
"31,501",41,ordinary,ordinary
"31,507",19,ordinary,ordinary
"31,521",322,top_5,outstanding
"31,528","6,638",top_5,outstanding
"31,534",82,ordinary,ordinary
"31,538",41,ordinary,ordinary
"31,540",35,ordinary,ordinary
"31,544",101,top_10_15,outstanding
"31,552",41,ordinary,ordinary
"31,557",34,top_5_10,outstanding
"31,571","2,570",top_5,outstanding
"31,573",82,ordinary,ordinary
"31,574",41,ordinary,ordinary
"31,575",41,top_5_10,outstanding
"31,577",41,ordinary,ordinary
"31,581",79,top_5_10,outstanding
"31,584",41,ordinary,ordinary
"31,592","1,106",top_5,outstanding
"31,593",38,ordinary,ordinary
"31,597",123,ordinary,ordinary
"31,600",41,ordinary,ordinary
"31,603",82,ordinary,ordinary
"31,606",41,ordinary,ordinary
"31,612",724,top_5,outstanding
"31,614",28,top_10_15,outstanding
"31,615",82,ordinary,ordinary
"31,618",113,top_5_10,outstanding
"31,635",121,ordinary,ordinary
"31,637",75,top_10_15,outstanding
"31,639",41,ordinary,ordinary
"31,656",29,top_10_15,outstanding
"31,663",41,ordinary,ordinary
"31,665",41,ordinary,ordinary
"31,670",41,ordinary,ordinary
"31,676",102,top_5_10,outstanding
"31,678",41,ordinary,ordinary
"31,682",41,top_5_10,outstanding
"31,683",41,ordinary,ordinary
"31,685",81,top_5_10,outstanding
"31,686",81,top_10_15,outstanding
"31,692",41,top_10_15,outstanding
"31,693",80,top_10_15,outstanding
"31,701",76,top_5_10,outstanding
"31,704",41,top_5_10,outstanding
"31,713",41,ordinary,ordinary
"31,717",123,ordinary,ordinary
"31,719",41,ordinary,ordinary
"31,727",80,ordinary,ordinary
"31,730",40,ordinary,ordinary
"31,731",34,ordinary,ordinary
"31,735",80,top_5_10,outstanding
"31,744",40,ordinary,ordinary
"31,746",276,top_5,outstanding
"31,754",41,ordinary,ordinary
"31,759",155,top_10_15,outstanding
"31,767",40,ordinary,ordinary
"31,773",40,ordinary,ordinary
"31,776",40,ordinary,ordinary
"31,786",40,ordinary,ordinary
"31,795",192,top_5,outstanding
"31,796",117,top_5_10,outstanding
"31,797",192,top_5,outstanding
"31,801",270,top_5,outstanding
"31,803",17,top_5_10,outstanding
"31,804",37,top_10_15,outstanding
"31,809",40,ordinary,ordinary
"31,810",296,top_5_10,outstanding
"31,817",17,ordinary,ordinary
"31,818",40,ordinary,ordinary
"31,821",80,top_10_15,outstanding
"31,822",38,top_5_10,outstanding
"31,824",120,top_10_15,outstanding
"31,826",79,ordinary,ordinary
"31,832",200,top_10_15,outstanding
"31,836",220,top_5,outstanding
"31,847",116,top_5,outstanding
"31,850",40,ordinary,ordinary
"31,854",75,top_5,outstanding
"31,858",3,ordinary,ordinary
"31,864",40,ordinary,ordinary
"31,865",40,ordinary,ordinary
"31,867",40,ordinary,ordinary
"31,873",117,top_5_10,outstanding
"31,874",38,ordinary,ordinary
"31,879",78,ordinary,ordinary
"31,880",61,ordinary,ordinary
"31,888",40,ordinary,ordinary
"31,893",44,top_5_10,outstanding
"31,896",16,ordinary,ordinary
"31,900",120,top_10_15,outstanding
"31,901",40,top_5_10,outstanding
"31,911",395,top_5,outstanding
"31,915",40,ordinary,ordinary
"31,918",39,ordinary,ordinary
"31,925",95,top_5_10,outstanding
"31,928",135,top_5,outstanding
"31,937",40,ordinary,ordinary
"31,948",285,top_5_10,outstanding
"31,949",21,ordinary,ordinary
"31,953",40,ordinary,ordinary
"31,960",40,ordinary,ordinary
"31,970",67,ordinary,ordinary
"31,975",78,ordinary,ordinary
"31,977",58,top_5_10,outstanding
"31,979",40,ordinary,ordinary
"31,991",76,ordinary,ordinary
"31,994",157,ordinary,ordinary
"31,995",126,top_5_10,outstanding
"31,996",110,top_5_10,outstanding
"31,998",40,ordinary,ordinary
"32,003",40,ordinary,ordinary
"32,005",39,ordinary,ordinary
"32,008",108,top_5,outstanding
"32,009",80,top_5_10,outstanding
"32,010",26,top_5_10,outstanding
"32,018",39,ordinary,ordinary
"32,023",23,top_5_10,outstanding
"32,025",39,ordinary,ordinary
"32,037",4,top_5_10,outstanding
"32,039",39,ordinary,ordinary
"32,041",39,ordinary,ordinary
"32,044",39,ordinary,ordinary
"32,052",299,top_5,outstanding
"32,057",39,ordinary,ordinary
"32,060",62,top_5,outstanding
"32,061",75,ordinary,ordinary
"32,062",39,top_5_10,outstanding
"32,073","2,274",top_5,outstanding
"32,078",64,top_10_15,outstanding
"32,080",39,top_5_10,outstanding
"32,082","3,628",top_5,outstanding
"32,099",39,ordinary,ordinary
"32,101",111,top_5,outstanding
"32,104",39,ordinary,ordinary
"32,110",39,ordinary,ordinary
"32,112",172,top_5,outstanding
"32,121",39,ordinary,ordinary
"32,122",37,ordinary,ordinary
"32,130",31,ordinary,ordinary
"32,133",39,top_5_10,outstanding
"32,142",530,top_5,outstanding
"32,143","2,560",top_5,outstanding
"32,144",39,ordinary,ordinary
"32,147",35,top_10_15,outstanding
"32,148",100,top_5_10,outstanding
"32,151",131,top_5_10,outstanding
"32,159",39,ordinary,ordinary
"32,165",39,ordinary,ordinary
"32,167",39,ordinary,ordinary
"32,170",78,ordinary,ordinary
"32,179",765,top_5,outstanding
"32,184",39,ordinary,ordinary
"32,189",39,top_5,outstanding
"32,190",33,top_5_10,outstanding
"32,192",65,top_5_10,outstanding
"32,194",24,ordinary,ordinary
"32,198","3,526",top_5,outstanding
"32,200",99,top_5_10,outstanding
"32,207",38,ordinary,ordinary
"32,209",39,ordinary,ordinary
"32,210",78,ordinary,ordinary
"32,212",77,top_5_10,outstanding
"32,213",38,ordinary,ordinary
"32,222",93,top_5_10,outstanding
"32,224",39,ordinary,ordinary
"32,226",49,ordinary,ordinary
"32,231",37,ordinary,ordinary
"32,238",11,ordinary,ordinary
"32,240",7,top_5,outstanding
"32,241",37,ordinary,ordinary
"32,243",39,ordinary,ordinary
"32,257","4,429",top_5,outstanding
"32,259",28,ordinary,ordinary
"32,266",39,ordinary,ordinary
"32,267",857,top_5,outstanding
"32,268",78,ordinary,ordinary
"32,270",33,top_10_15,outstanding
"32,273",39,ordinary,ordinary
"32,274",63,top_5_10,outstanding
"32,276",64,top_5,outstanding
"32,281",14,ordinary,ordinary
"32,295",78,ordinary,ordinary
"32,297",39,ordinary,ordinary
"32,301",38,ordinary,ordinary
"32,306",34,ordinary,ordinary
"32,309",181,top_5,outstanding
"32,313",38,ordinary,ordinary
"32,314",75,top_10_15,outstanding
"32,323",38,top_10_15,outstanding
"32,328",75,top_5_10,outstanding
