"id_user","ari","characters","complexwords","syllables","sentences","words","count_i_usage","count_you_usage","count_she_he_usage","class","class2"
"28,793",25.4267272727,936.0909090909,33.6363636364,333.1818181818,4.4545454545,220.9090909091,1,8,0,ordinary,ordinary
"28,795",9.0168552632,486,15.2631578947,168.1447368421,5.4868421053,109.6710526316,91,357,1,top_5,outstanding
"28,798",5.622,537.5,22.5,191,5.5,126.5,9,2,0,top_5_10,outstanding
"28,799",9.8863076923,444.5,13.6153846154,159.5384615385,3.9230769231,107.8846153846,48,38,0,top_5,outstanding
"28,800",12.1034375,832.6875,32.8125,292.625,6.375,179.1875,11,13,0,top_5,outstanding
"28,802",8.0994728682,431.511627907,15.7170542636,150.3527131783,5.3449612403,95.0658914729,438,504,9,top_5,outstanding
"28,803",10.979,400,18,143,4,88,0,0,0,top_10_15,outstanding
"28,804",2.553,117,2.5,39.5,3,28,3,1,0,top_5,outstanding
"28,805",9.422,445,16,161,5,101,1,1,0,ordinary,ordinary
"28,809",7.3772,355.2,12.8,129.4,4,85.4,4,8,0,top_5,outstanding
"28,810",7.8647710843,471.1686746988,15.6947791165,167.8232931727,5.6546184739,110.6265060241,382,418,10,top_5,outstanding
"28,811",4.3947647059,184.6470588235,4.3529411765,65.7647058824,3.4705882353,46.7647058824,41,17,0,top_5,outstanding
"28,812",5.9915,85.25,1,29.25,1.25,20.75,23,1,0,ordinary,ordinary
"28,813",9.645030303,499.7878787879,16.8181818182,172.6060606061,5.2121212121,112.6363636364,14,34,2,top_5,outstanding
"28,817",3.916,157.5,4.5,55,3,37.5,3,0,0,ordinary,ordinary
"28,818",12.7905286624,475.5668789809,17.7484076433,170.1082802548,4.2356687898,106.9267515924,349,484,4,top_5,outstanding
"28,820",10.14568,"1,038.18",38.42,369.3,10.64,228.76,83,145,9,top_5,outstanding
"28,822",7.97275,379.25,8.25,124.5,5.5,87,13,0,0,top_5_10,outstanding
"28,823",9.2192857143,344.4285714286,13.8571428571,121.5714285714,4.1428571429,72.5714285714,7,5,0,top_5,outstanding
"28,824",15.953,554,22,195,4,111,1,0,0,top_5_10,outstanding
"28,826",4.6895,202.5,6.5,78,3.5,52.5,5,0,0,ordinary,ordinary
"28,827",11.8483309859,406.9436619718,14.4929577465,143.4929577465,3.485915493,91.9225352113,151,360,2,top_5,outstanding
"28,830",9.7734285714,393.1428571429,16.2857142857,140,5,83.2857142857,12,5,0,top_5_10,outstanding
"28,831",11.6246666667,236.8888888889,9.4814814815,83.2592592593,2.7777777778,49,21,3,0,top_5,outstanding
"28,833",11.147,482,16,167,5,101,4,2,0,ordinary,ordinary
"28,835",9.28915,250.95,9,87.55,3.05,55.45,21,21,0,top_5,outstanding
"28,838",8.8457142857,315.8571428571,11.7142857143,113.8571428571,4,71.2857142857,13,4,0,top_5,outstanding
"28,840",7.933,360,18,135,5,79,1,0,0,top_5_10,outstanding
"28,841",13.009,801.5,29,278.5,6.5,186,5,0,0,top_5,outstanding
"28,842",11.199,"2,111",94.5,734,22.5,422,11,1,0,top_10_15,outstanding
"28,845",8.2944347826,310.7826086957,12,110.8260869565,3.8695652174,68.3913043478,46,15,0,top_5,outstanding
"28,848",2.5945,252.5,13,95.5,4,54,3,3,0,top_10_15,outstanding
"28,849",10.5835714286,399.6428571429,14.8571428571,141.7857142857,3.7142857143,88.9285714286,5,20,0,top_5,outstanding
"28,852",12.8514444444,890.1666666667,40.5,316.5555555556,7.6111111111,184.7222222222,10,28,0,top_5,outstanding
"28,853",9.528,288.8,8.4,99,3.2,65.4,8,4,2,ordinary,ordinary
"28,854",9.6376666667,387.6666666667,14,135.3333333333,5,83.6666666667,0,2,0,ordinary,ordinary
"28,855",8.62,251,6,89,3,58,0,0,0,ordinary,ordinary
"28,861",8.1505636856,163.2655826558,4.487804878,54.972899729,2.1382113821,37.2899728997,395,672,12,top_5,outstanding
"28,862",7.8875,638.8333333333,22.6666666667,224.3333333333,7.6666666667,145,34,4,0,top_5,outstanding
"28,866",7.472547619,352,12.619047619,125.5833333333,4.7023809524,79.7023809524,122,148,6,top_5,outstanding
"28,869",9.4347105263,432.2894736842,14.7583732057,148.6626794258,4.8875598086,94.1052631579,137,697,24,top_5,outstanding
"28,871",11.6930555556,"1,471.8333333333",48.8333333333,507.1666666667,13.25,327.3888888889,152,150,4,top_5,outstanding
"28,872",12.2113706294,603.3146853147,23.6643356643,214.034965035,5.2657342657,129.7062937063,237,249,4,top_5,outstanding
"28,873",6.372,555,24.3333333333,202.6666666667,7.6666666667,125.3333333333,5,2,0,top_5,outstanding
"28,875",11.3475,597.5,26.5,214,6.5,120.5,0,0,0,top_10_15,outstanding
"28,878",7.0024,381.8,16,138.4,6,81.4,2,0,0,top_5,outstanding
"28,879",11.0043333333,629.4444444444,20.1111111111,218.3333333333,5.6666666667,144.1111111111,13,22,1,top_5,outstanding
"28,880",5.9573333333,289.5,10.1666666667,106,4.8333333333,68.5,8,0,0,top_5_10,outstanding
"28,881",23.784,"2,354",76,855,11,556,3,0,0,ordinary,ordinary
"28,882",10.3254,181,7,65.2,2.2,39.8,1,0,0,top_10_15,outstanding
"28,884",9.7836666667,928.3333333333,39.1666666667,329.5,9.1666666667,201.5,5,5,0,top_5,outstanding
"28,889",8.9532272727,261.2727272727,8.5454545455,91.0454545455,3.2272727273,59.5909090909,37,18,0,top_5,outstanding
"28,891",11.937,552,15,187,5,124,1,1,0,top_10_15,outstanding
"28,892",6.6774866667,153.8466666667,5.1,52.3866666667,2.6866666667,33.0266666667,35,113,7,top_5,outstanding
"28,893",10.36,267,10,93,3,56,0,0,0,top_10_15,outstanding
"28,894",8.1004285714,431.7142857143,14.4285714286,152.0714285714,4.8571428571,99.2142857143,14,15,0,top_5,outstanding
"28,897",6.667,186.5,5.5,65,4,41,1,0,1,top_5_10,outstanding
"28,898",8.744,487.75,14.5,165,5.75,108.25,3,1,0,top_5_10,outstanding
"28,901",9.6119873418,473.2405063291,18.582278481,169.1772151899,5.1012658228,102.8607594937,76,32,9,top_5,outstanding
"28,902",7.304,468.5,17,178.5,6,122,5,1,0,top_5_10,outstanding
"28,905",9.6207142857,486.2857142857,14,165.7142857143,4.7142857143,114.7142857143,23,7,0,top_5,outstanding
"28,908",7.5821372549,199.568627451,5.1764705882,68.2352941176,2.6078431373,47.2549019608,114,55,12,top_5,outstanding
"28,911",12.3798709677,350.1612903226,12.8387096774,125.2903225806,3.5806451613,78.6774193548,22,10,0,top_5,outstanding
"28,912",7.774,132,5,44,2,28,0,2,0,ordinary,ordinary
"28,915",5.218,269.6666666667,7.6666666667,93.6666666667,3.6666666667,66,6,3,0,top_5_10,outstanding
"28,917",5.6865,264.5,10,96,4,63,2,1,0,ordinary,ordinary
"28,920",10.0978461538,805.3333333333,27.7692307692,279.4358974359,8.2820512821,175.6153846154,95,141,3,top_5,outstanding
"28,923",11.3306666667,288,15.6666666667,101,3.6666666667,54.6666666667,0,2,0,top_5_10,outstanding
"28,924",8.6039108911,410.6435643564,13.5841584158,142.9108910891,5.0792079208,92.0396039604,217,207,7,top_5,outstanding
"28,926",14.0527258065,388.1290322581,13.9516129032,138.3064516129,3.5483870968,86.2741935484,87,55,0,top_5,outstanding
"28,927",6.257,237,9,88,4,53,0,0,0,ordinary,ordinary
"28,930",7.66,200.3333333333,6.6666666667,79.3333333333,2.6666666667,49.3333333333,2,0,0,top_5_10,outstanding
"28,931",7.6939655172,335.1724137931,11,117.7586206897,4.724137931,77.724137931,51,48,0,top_5,outstanding
"28,932",7.3241428571,352.8571428571,10.8571428571,128.4285714286,4.5238095238,88.4761904762,29,10,1,top_5,outstanding
"28,935",10.5802765957,515.2127659574,16.170212766,183.7659574468,5.1063829787,121.8723404255,221,40,0,top_5,outstanding
"28,938",5.5553333333,240,6.3333333333,91.3333333333,3.6666666667,67,13,0,0,top_10_15,outstanding
"28,939",12.867,"1,182.5",33,427,9,304.5,17,3,0,top_10_15,outstanding
"28,941",4.3165,213.25,6.25,80,3.5,55,7,0,0,ordinary,ordinary
"28,946",10.9706623377,569.012987013,19.8571428571,200.5454545455,5.6883116883,129.2857142857,113,165,4,top_5,outstanding
"28,951",15.3625,"1,222",46.5,428,6,253,1,3,0,top_5,outstanding
"28,953",11.9743333333,466,17.6666666667,162.3333333333,4.6666666667,101.3333333333,8,1,0,top_10_15,outstanding
"28,954",7.3845,453.5,13,156.5,6,105,2,2,0,top_5_10,outstanding
"28,957",8.447,68,3,24,1,14,0,1,0,ordinary,ordinary
"28,959",8.756,278,5,99,3,72,0,0,0,ordinary,ordinary
"28,962",11.87325,349.75,8.25,121,3,84.75,5,2,0,top_5,outstanding
"28,965",10.282,"1,520",44,512,16,339,0,15,0,ordinary,ordinary
"28,971",10.6919642105,520.7936842105,19.4715789474,184.7157894737,4.7473684211,116.8252631579,639,710,36,top_5,outstanding
"28,974",10.6124471243,427.2207792208,13.6215213358,150.6066790353,3.9777365492,100.987012987,818,"1,519",25,top_5,outstanding
"28,979",11.2048333333,592.1904761905,21.2301587302,208.4603174603,4.9841269841,132.7936507937,200,254,1,top_5,outstanding
"28,981",3.742,158,4,53,4,36,1,0,0,top_5_10,outstanding
"28,983",21.077,575,26,216,3,124,2,0,0,top_10_15,outstanding
"28,984",5.601,286,4,99.6666666667,4,73.3333333333,6,0,0,top_5_10,outstanding
"28,995",10.817,648,9,224,6,165,0,0,0,ordinary,ordinary
"29,001",8.9119333333,333.4,15.4666666667,124.5333333333,4,72.4,8,1,0,top_5,outstanding
"29,005",2.963,173,2,62.5,3,52,4,0,1,top_10_15,outstanding
"29,006",6.8182,339.4,13.4,122.2,4.4,76.6,5,6,0,top_5,outstanding
"29,007",1.254,68,4,26,3,16,1,0,0,ordinary,ordinary
"29,010",2.054,84,3,34,2,22,0,0,0,ordinary,ordinary
"29,013",9.3514,211.2,4.8,69.4,2.2,51.4,6,4,0,top_5_10,outstanding
"29,014",10.082,257,6.5,88,2.5,64,3,3,0,top_10_15,outstanding
"29,015",8.655,650,18,231,7,172,0,11,0,ordinary,ordinary
"29,016",4.591,249,7,82,5,58,0,2,0,ordinary,ordinary
"29,017",5.54,226,13,85,4,52,1,0,0,ordinary,ordinary
"29,019",6.203,251,5,83,4,58,2,3,0,ordinary,ordinary
"29,020",9.112,554,24,190,7,118,0,0,0,ordinary,ordinary
"29,021",16.564,430,22,149,3,85,0,0,0,ordinary,ordinary
"29,023",13.292,630,17,219,5,152,8,0,0,ordinary,ordinary
"29,026",9.046875,419.375,12.8125,143.25,4.9375,92.5625,6,57,1,top_5,outstanding
"29,029",4.39,216,7,77,4,53,2,1,0,top_5,outstanding
"29,032",10.0500344828,369.4137931034,10.1379310345,126.4482758621,4.275862069,85.4827586207,46,62,11,top_5_10,outstanding
"29,034",6.672,730,12,242,11,168,3,2,0,top_5_10,outstanding
"29,036",6.1998333333,301.6666666667,6.8333333333,104.8333333333,4.5,73.5,18,4,0,top_5_10,outstanding
"29,037",11.4274285714,533.8571428571,17,183.4285714286,5.1428571429,117,32,13,1,ordinary,ordinary
"29,039",6.3884285714,269,9,94.5714285714,4.8571428571,58.1428571429,4,4,0,top_5_10,outstanding
"29,042",4.0705,256,6,81.5,4.5,55.5,10,11,0,top_5_10,outstanding
"29,044",12.8596470588,938.6470588235,34.5294117647,332.1470588235,7.8235294118,208.1764705882,59,77,2,top_5,outstanding
"29,046",15.93425,201,7.5,69.5,1.5,41.25,2,3,0,ordinary,ordinary
"29,047",10.924,255,11,91,3,50,3,0,0,top_5_10,outstanding
"29,051",10.157,827.5,31.75,297.375,8.5,186,27,4,0,top_5,outstanding
"29,053",4.3146666667,275.3333333333,8,98.6666666667,5.3333333333,67,11,0,0,top_10_15,outstanding
"29,054",1.0353333333,157,3,61,3.6666666667,46,5,2,0,ordinary,ordinary
"29,055",9.7771013874,576.2892209178,20.2540021345,208.6072572038,6.1227321238,134.1205976521,898,"2,011",32,top_5,outstanding
"29,063",13.4438275862,714.9310344828,21.2068965517,250.1034482759,5.5517241379,164.3103448276,52,118,1,top_5,outstanding
"29,064",12.698,"1,422",51,477,13,293,5,1,0,ordinary,ordinary
"29,068",6.7473333333,325.6666666667,8.3333333333,108.6666666667,4.6666666667,74,27,10,0,top_5_10,outstanding
"29,071",6.0945714286,196.8571428571,6,70,3.4285714286,46.2857142857,17,11,0,ordinary,ordinary
"29,075",6.1774166667,181.5,4.8333333333,60.8333333333,3.1666666667,42.3333333333,17,15,0,top_5_10,outstanding
"29,078",9.474,184,7,68,2,43,4,0,0,top_10_15,outstanding
"29,081",9.5342857143,259,6.4285714286,92,2.7142857143,65.1428571429,25,5,0,top_5_10,outstanding
"29,083",12.5372862745,591.7294117647,25.6431372549,212.0666666667,5.1607843137,122.2039215686,663,407,19,top_5,outstanding
"29,087",9.094,402.8333333333,11,138.5,4.1666666667,97.5,9,6,0,top_10_15,outstanding
"29,091",5.047,171,4,62,3,41,1,0,0,ordinary,ordinary
"29,093",5.352,157.5,7,55.5,3.5,34,0,0,0,ordinary,ordinary
"29,096",6.5886666667,386,14,133.6666666667,6,88.6666666667,5,1,0,top_5_10,outstanding
"29,097",7.4924,628,21.2,220,9.2,142,4,1,0,top_5_10,outstanding
"29,098",2.5175,110,4.5,42,3,26.5,0,2,0,ordinary,ordinary
"29,100",9.4432820513,716.641025641,25.4102564103,250.7435897436,8.4615384615,160.1794871795,131,114,3,top_5,outstanding
"29,101",10.9594444444,517.2222222222,19.8888888889,181.2222222222,5.3333333333,112.1111111111,8,17,0,top_5,outstanding
"29,102",8.7066,342.8,10,118.4,3.6,79.2,10,1,0,top_5_10,outstanding
"29,104",6.6356,466.2571428571,14.4857142857,166.3428571429,6.9142857143,111.9142857143,51,122,6,top_5,outstanding
"29,105",5.6785,298.5,10,115,4,77,3,0,0,top_5_10,outstanding
"29,108",5.72,180,9,70,5,36,3,1,0,ordinary,ordinary
"29,110",5.1385,371,11,139,5.5,98.5,7,2,0,top_5_10,outstanding
"29,113",5.512,455,12,157,7,114,7,0,0,ordinary,ordinary
"29,116",3.422,120,6,43,3,28,1,0,0,top_5_10,outstanding
"29,117",8.0654,195.4,6.4,67.2,3,42.8,38,3,0,top_10_15,outstanding
"29,118",7.3546666667,182.6666666667,4.1111111111,62.3333333333,2.6666666667,43.5555555556,6,12,0,top_5_10,outstanding
"29,119",4.6563333333,159,1.3333333333,50.6666666667,2.3333333333,39,2,3,0,ordinary,ordinary
"29,120",1.923,153,2,52,4,39,2,2,0,ordinary,ordinary
"29,121",8.7865384615,430.6923076923,14.9230769231,156.6153846154,5.0769230769,102.7692307692,10,12,0,top_5,outstanding
"29,122",5.9378181818,398.8181818182,9.8181818182,138.1818181818,4.5454545455,96.9090909091,58,7,0,top_5_10,outstanding
"29,123",7.313,320,12,117,5,69,0,0,0,ordinary,ordinary
"29,124",5.8346,184,3.4,63.2,3.2,46.8,21,5,0,top_5_10,outstanding
"29,127",6.5696,237.4,6.9,83.4,3.4,56.3,26,1,0,top_5_10,outstanding
"29,130",4.074,165,4,63,3,42,0,0,0,ordinary,ordinary
"29,131",6.753,590,14,195,9,134,5,0,0,top_10_15,outstanding
"29,132",15.2147628866,"1,392.3711340206",52.7835051546,487.381443299,9.6804123711,297.3195876289,74,204,3,top_5,outstanding
"29,135",8.5693333333,190.3333333333,8.6666666667,68.6666666667,3,39.3333333333,1,0,0,top_5_10,outstanding
"29,136",7.6925,326.125,9.625,115.125,4.25,76.875,29,0,0,top_5_10,outstanding
"29,143",0.394,123,4,50,3,37,0,0,0,ordinary,ordinary
"29,144",3.202,113,3,44,2,32,1,0,0,ordinary,ordinary
"29,145",5.6565,126.75,4.5,46.5,1.75,31,2,0,0,ordinary,ordinary
"29,146",5.0441428571,254.5714285714,6.1428571429,89.8571428571,4.1428571429,64.8571428571,19,0,0,top_5,outstanding
"29,147",6.45525,553.5,13.25,190.75,8,133.25,40,15,1,top_5,outstanding
"29,150",9.6705,240.5,9,83,2.5,57.5,2,1,0,top_5_10,outstanding
"29,151",9.32475,663.75,16.5,228.5833333333,7.5833333333,157.75,47,38,0,top_5,outstanding
"29,152",13.2036428571,734.5,24.3571428571,253.5,6.5714285714,165.3571428571,7,32,0,top_5,outstanding
"29,157",8.51675,314.5,14,113.25,4.75,65.75,5,5,0,top_5,outstanding
"29,159",4.98,208,7,72,4,48,1,0,0,ordinary,ordinary
"29,161",6.396,196.6666666667,7.6666666667,72.3333333333,3,46.6666666667,1,0,0,top_5_10,outstanding
"29,162",7.7482027027,416.8783783784,13.2567567568,145.9054054054,4.6216216216,97.2162162162,173,105,13,top_5,outstanding
"29,163",17.016,143,6,48,1,27,0,1,0,ordinary,ordinary
"29,165",6.765,983,38,353,15,223,5,1,0,ordinary,ordinary
"29,167",7.3702857143,164.5714285714,6.5714285714,57.7142857143,2.7142857143,36.1428571429,5,0,1,top_5,outstanding
"29,168",6.5525,264,7.5,86.5,3.5,60.5,4,1,0,ordinary,ordinary
"29,170",5.896,363,5,125,5,97,4,1,0,ordinary,ordinary
"29,172",9.577,471,12,161,5,112,4,1,0,ordinary,ordinary
"29,174",9.374,228.4,7.8,78.6,2.8,51.2,17,4,0,top_5_10,outstanding
"29,175",10.6045714286,491.8571428571,18.4285714286,173.7142857143,4.7142857143,107.8571428571,3,17,0,top_5_10,outstanding
"29,176",9.3026064092,387.7682826623,13.3434675431,137.204601479,4.5135579293,88.6392769104,"1,022","1,705",67,top_5,outstanding
"29,180",9.502,571,20,210,6,139,1,0,0,ordinary,ordinary
"29,181",2.574,570,17,202,13,146,8,1,0,ordinary,ordinary
"29,188",8.61,449.25,13.75,156.5,5.5,99,25,3,0,ordinary,ordinary
"29,189",5.6785,230.5,5.5,77,3.5,57,5,1,0,ordinary,ordinary
"29,196",8.9383333333,318.3888888889,12.5555555556,112.9166666667,3.9444444444,68.7777777778,26,83,0,top_5,outstanding
"29,197",15.7115714286,"1,417.5714285714",59.5714285714,523.2857142857,7,310.2857142857,11,19,0,top_5_10,outstanding
"29,200",3.661,180,6,64,4,43,0,1,0,ordinary,ordinary
"29,201",8.8522222222,427.4444444444,13.1111111111,148.5555555556,4.7222222222,94.9444444444,30,36,0,top_5,outstanding
"29,203",9.053,776,26,261,9,177,5,1,0,ordinary,ordinary
"29,206",5.6925,215.5,8,75,3.5,47.5,4,0,0,top_10_15,outstanding
"29,211",5.855,"1,163",43.5,407.5,14.5,259.5,6,1,0,ordinary,ordinary
"29,212",11.6601666667,468.5,13.8333333333,164.6666666667,4,112.5,10,1,0,top_10_15,outstanding
"29,213",5.938,377,8,133,6,89,0,0,0,top_10_15,outstanding
"29,214",6.832,709,18.6666666667,243,8.3333333333,163,8,4,0,top_5_10,outstanding
"29,218",4.9778,118.6,1.4,41.4,1.8,31.2,9,0,0,ordinary,ordinary
"29,219",7.4366806723,468.2016806723,15.2521008403,163.8487394958,6.0924369748,106.731092437,199,367,5,top_5,outstanding
"29,220",12.09225,98,4.5,36,1.25,19.5,0,0,0,top_5_10,outstanding
"29,222",-0.515,72,0,26,2,22,0,0,0,ordinary,ordinary
"29,225",11.6037272727,696.6363636364,23,255.0909090909,6.1818181818,171.0909090909,30,25,0,top_5,outstanding
"29,226",4.247,217,3,79,4,54,2,0,0,ordinary,ordinary
"29,227",15.201,977,37,339,7,220,5,4,0,top_10_15,outstanding
"29,228",12.4306666667,143.6666666667,6.6666666667,52,1.3333333333,33.3333333333,1,3,0,top_10_15,outstanding
"29,229",10.93,534.6666666667,17.6666666667,189.6666666667,5.3333333333,121,9,0,0,top_5_10,outstanding
"29,232",5.863,133.6,5,44.6,3.2,28.6,1,8,0,ordinary,ordinary
"29,234",-1.283,113,2,46,3,39,2,0,0,ordinary,ordinary
"29,235",9.1359282869,332.2934926959,13.0424966799,117.3386454183,4.1806108898,70.2709163347,572,584,11,top_5,outstanding
"29,236",19.14475,610.5,21.25,204.75,4.25,128.5,8,1,5,ordinary,ordinary
"29,237",5.1597,253.4,7.1,92.2,3.8,63.2,11,7,0,top_5,outstanding
"29,238",6.098,124,7,46,3,25,0,0,0,top_5_10,outstanding
"29,239",28.326,262,17,93,1,47,0,0,0,ordinary,ordinary
"29,240",9.63,281,7,94,3.5,57.5,6,3,0,ordinary,ordinary
"29,241",3.672,378,15,140,8,92,1,0,0,ordinary,ordinary
"29,243",1.455,224,1,82,5,64,1,0,0,ordinary,ordinary
"29,244",5.0735,124.5,4,49.5,3,35,1,0,0,top_5_10,outstanding
"29,246",14.6815,400,11,138.5,3,97.6666666667,22,2,0,top_10_15,outstanding
"29,249",7.836,927,30,321,12,215,2,4,0,ordinary,ordinary
"29,252",11.5926666667,322.3333333333,11.3333333333,112.3333333333,3,67.6666666667,9,5,0,top_5,outstanding
"29,253",4.354,214.1666666667,4.5,77.8333333333,3.3333333333,55.3333333333,6,2,0,ordinary,ordinary
"29,254",3.989,140,6,52.5,3.5,32,2,0,0,ordinary,ordinary
"29,256",6.986,540,18,198,7,136,1,2,0,ordinary,ordinary
"29,258",3.9921666667,651.8333333333,19,233.3333333333,10.5,155.6666666667,26,7,0,top_10_15,outstanding
"29,261",11.78,905.9333333333,28.8,321.6666666667,7.7333333333,213.4666666667,35,69,0,top_5,outstanding
"29,262",1.693,157,3,60,3,50,0,4,0,ordinary,ordinary
"29,263",3.432,99,3,37,3,22,1,0,0,ordinary,ordinary
"29,265",7.047,206,12,84,3,47,0,0,0,ordinary,ordinary
"29,266",7.911,138.5,5.5,48,2,30,1,1,0,ordinary,ordinary
"29,267",7.153,517,14,187,7,123,12,1,0,top_10_15,outstanding
"29,268",8.107,398.5,11.5,140,5,96,4,1,0,top_5_10,outstanding
"29,269",3.987,127,4,50,2,37,1,0,0,top_10_15,outstanding
"29,272",-3.198,288,4,135,9,114,0,0,0,ordinary,ordinary
"29,274",3.764,606,14,206,12,151,8,0,0,top_10_15,outstanding
"29,275",6.084,174,7,62,3,39,1,0,0,ordinary,ordinary
"29,278",7.1063333333,552,16,191,8,125.6666666667,9,0,0,ordinary,ordinary
"29,280",13.6316268657,368.223880597,13.5074626866,130.3432835821,3.0149253731,81.328358209,39,50,2,top_5,outstanding
"29,281",0.458,247,10,101,6,74,2,0,0,ordinary,ordinary
"29,284",6.755,686,21,242,9,175,11,1,0,top_10_15,outstanding
"29,286",7.3273125,322.25,8.3125,113.75,4.3125,79.625,39,8,2,top_5,outstanding
"29,287",7.7173333333,75,2.3333333333,26,1,16.3333333333,6,1,0,top_5_10,outstanding
"29,288",12.663,351,13,127,3,79,2,0,0,ordinary,ordinary
"29,290",10.8525833333,431.5833333333,12.0833333333,151.6666666667,3.9166666667,106.75,42,7,2,top_5_10,outstanding
"29,295",10.133,89,3,31,1,19,0,1,0,ordinary,ordinary
"29,296",9.411,447,11,151,5,102,1,0,0,ordinary,ordinary
"29,299",-0.065,50,3,21,2,13,0,0,0,ordinary,ordinary
"29,300",1.961,83.5,1,32,2.5,23.5,1,0,0,top_10_15,outstanding
"29,301",24.718,"1,312",50,496,6,327,1,20,0,ordinary,ordinary
"29,304",3.606,194,5,69,4,48,1,2,0,top_10_15,outstanding
"29,305",1.36,118,6,46,4,29,1,0,0,ordinary,ordinary
"29,309",8.4105,386.5,9,133,4.5,97,4,0,0,top_10_15,outstanding
"29,312",10.96325,305,11,108,3.25,69.25,11,2,0,top_10_15,outstanding
"29,314",9.998,300,13,112,3,74,0,0,0,ordinary,ordinary
"29,315",11.169637931,943.9827586207,27.5172413793,324.1724137931,9.224137931,219.1034482759,187,260,5,top_5,outstanding
"29,316",8.725,280,4,92,3,74,0,0,0,ordinary,ordinary
"29,318",4.903,282,6,97,5,68,10,0,0,ordinary,ordinary
"29,319",11.3423846154,714.7692307692,25.4615384615,252.3846153846,6.4615384615,159.4615384615,41,10,0,top_5,outstanding
"29,322",9.3593333333,464.6666666667,17,171.3333333333,5,114,3,0,0,top_5_10,outstanding
"29,323",10.195,"1,168",36,391,12,270,6,4,0,top_10_15,outstanding
"29,325",4.596,400,7,147,6,114,10,0,0,ordinary,ordinary
"29,326",4.976,192,9,72,4,43,0,0,0,ordinary,ordinary
"29,327",8.29955,359.15,12.95,127.3,4.15,81.6,34,3,0,top_5,outstanding
"29,328",9.2332,488.2,14.8,181.2,5.4,124.8,32,1,1,ordinary,ordinary
"29,329",9.472,308,11,106,4,63,1,0,0,ordinary,ordinary
"29,332",-0.339,180,5,65,7,48,3,0,0,ordinary,ordinary
"29,333",7.48,385,14,138,5,92,5,1,0,ordinary,ordinary
"29,334",8.7257333333,484.1333333333,14.2,169.0666666667,5.6666666667,114,18,62,0,top_5,outstanding
"29,337",4.003,120,6,45,3,27,4,1,0,ordinary,ordinary
"29,339",4.192,128,3,43,3,29,6,0,0,top_10_15,outstanding
"29,341",4.6146666667,169.3333333333,2.6666666667,60,3.3333333333,44.6666666667,8,0,0,top_10_15,outstanding
"29,342",7.5022,353.2,9.2,132,4.6,100.4,15,0,0,top_5_10,outstanding
"29,344",7.7625,693.75,26,253.5,8,165,16,8,3,ordinary,ordinary
"29,347",7.9359428571,317.1142857143,10.8,112.6571428571,4.0571428571,73.2285714286,40,58,4,top_5,outstanding
"29,349",4.038,259,4,99,4,77,3,0,0,ordinary,ordinary
"29,350",5.7465,137.75,4.5,51,2.5,32.25,3,4,0,top_10_15,outstanding
"29,352",8.6666666667,155,5,55.3333333333,2.3333333333,36,3,0,0,top_10_15,outstanding
"29,354",7.0405,458,12.5,165.5,5.5,121.5,0,1,0,top_5_10,outstanding
"29,355",2.4276666667,159.6666666667,5.5,59.8333333333,3.6666666667,38.5,7,2,0,top_5_10,outstanding
"29,357",0.821,155,4,54,5,40,6,2,0,ordinary,ordinary
"29,358",10.982,555,19,215,5,151,0,0,0,ordinary,ordinary
"29,359",4.7152222222,296.1111111111,8.3333333333,108.2222222222,4.5555555556,76.2222222222,12,4,0,top_5_10,outstanding
"29,365",5.862,217,8.4,81.2,3.4,52.6,8,0,0,top_5,outstanding
"29,366",12.5655,320,7,111,3.5,78.5,4,6,0,ordinary,ordinary
"29,367",6.4713333333,502,18.6666666667,178.3333333333,6.6666666667,114,1,0,0,top_5_10,outstanding
"29,368",2.1975,126.5,6,48.5,4,30,0,0,0,ordinary,ordinary
"29,371",9.0515,516,16.1666666667,181,6.5,116.1666666667,0,27,0,top_5,outstanding
"29,372",4.4173333333,128,5.6666666667,45,3,27.6666666667,0,0,0,ordinary,ordinary
"29,374",4.6638181818,148.4545454545,4.3636363636,53.7272727273,3.0909090909,34.2727272727,13,0,1,top_5_10,outstanding
"29,376",10.8736666667,526,20.1111111111,187.4444444444,4.5555555556,115.7777777778,9,7,0,top_5,outstanding
"29,377",6.8543333333,407.6666666667,14.6666666667,150.6666666667,6.3333333333,91.3333333333,6,0,0,ordinary,ordinary
"29,380",11.19675,420.75,11,146,5,100,13,2,0,top_10_15,outstanding
"29,381",1.281,168,4,62,4,47,3,0,0,top_10_15,outstanding
"29,382",6.8896666667,510.2222222222,17.2222222222,182.4444444444,6.5555555556,123.3333333333,38,3,0,top_5_10,outstanding
"29,385",6.4794705882,246.6470588235,5,85.9411764706,3.1764705882,61.7647058824,44,12,0,top_5,outstanding
"29,389",5.6984482759,420.8965517241,13.5172413793,149.0172413793,7.1206896552,97.6034482759,26,78,0,top_5,outstanding
"29,390",5.37525,154,4.75,54.75,2.75,35,0,1,0,ordinary,ordinary
"29,391",5.933,178,6,62,2,41,1,0,0,top_10_15,outstanding
"29,392",7.358,122.5,5,44.25,1.75,28,4,0,0,ordinary,ordinary
"29,393",6.025,139,4,50,2,35,0,2,0,top_10_15,outstanding
"29,394",8.592,547,13,194,6,141,3,1,3,top_10_15,outstanding
"29,395",3.04,248,6,90,5,65,0,0,0,ordinary,ordinary
"29,397",5.291,213,5,81,3,60,3,0,0,ordinary,ordinary
