"id_user","count","category","class"
"15,801",25,top_5_10,you
"15,822",26,top_5,you
"15,858",18,top_5_10,you
"15,908",1,top_10_15,you
"15,935",40,top_5,you
"15,940",713,top_5,you
"15,948",4,top_10_15,you
"15,964",55,top_5,you
"15,999",36,top_5,you
"16,022",1,top_10_15,you
"16,031",6,top_10_15,you
"16,049",232,top_5,you
"16,076",327,top_5,you
"16,139",32,top_5_10,you
"16,154",17,top_5_10,you
"16,181",20,top_5_10,you
"16,196",6,top_10_15,you
"16,202",10,top_10_15,you
"16,227","1,560",top_5,you
"16,242",60,top_5,you
"16,243",1,top_10_15,you
"16,291",6,top_5_10,you
"16,336",5,top_5_10,you
"16,357",60,top_10_15,you
"16,394",804,top_5,you
"16,408",3,top_5_10,you
"16,422",9,top_5_10,you
"16,429",6,top_5_10,you
"16,437",3,top_10_15,you
"16,440",2,top_5_10,you
"16,492",9,top_5_10,you
"16,498",17,top_10_15,you
"16,501",13,top_5_10,you
"16,503",10,top_10_15,you
"16,510",12,top_10_15,you
"16,536",49,top_5_10,you
"16,583",13,top_5_10,you
"16,655",1,top_5_10,you
"16,661",7,top_10_15,you
"16,672",4,top_10_15,you
"16,676",7,top_5,you
"16,683",60,top_5_10,you
"16,723",3,top_10_15,you
"16,748",2,top_10_15,you
"16,783",1,top_5_10,you
"16,796",53,top_10_15,you
"16,806",18,top_5,you
"16,823",1,top_10_15,you
"16,826",2,top_5_10,you
"16,827",4,top_5,you
"16,862",11,top_10_15,you
"16,866",1,top_5_10,you
"16,904",15,top_10_15,you
"16,922",6,top_10_15,you
"16,936",4,top_10_15,you
"16,967",79,top_5,you
"16,979",5,top_10_15,you
"17,035",31,top_5_10,you
"17,078",10,top_10_15,you
"17,107",15,top_5,you
"17,137",8,top_5_10,you
"17,154",91,top_5,you
"17,160",12,top_10_15,you
"17,172",7,top_10_15,you
"17,188",30,top_5_10,you
"17,189",79,top_5,you
