"id_user","class","class2","modularity_class","citations","avg_part"
"40,420",ordinary,ordinary,16,0,1
"40,423",ordinary,ordinary,16,0,1
"40,424",ordinary,ordinary,43,0,1
"40,425",ordinary,ordinary,41,0,1
"40,428",ordinary,ordinary,27,0,4
"40,429",ordinary,ordinary,16,0,4
"40,430",ordinary,ordinary,16,0,1
"40,431",ordinary,ordinary,30,0,2
"40,433",ordinary,ordinary,27,0,1
"40,434",top_10_15,outstanding,56,0,1.5
"40,435",ordinary,ordinary,30,0,1
"40,438",ordinary,ordinary,9,0,2
"40,440",ordinary,ordinary,9,1,3
"40,443",ordinary,ordinary,16,0,1.8
"40,445",top_10_15,outstanding,31,0,2.7333333333
"40,448",ordinary,ordinary,9,0,3
"40,450",ordinary,ordinary,16,0,1
"40,451",ordinary,ordinary,16,0,2
"40,452",ordinary,ordinary,56,0,1
"40,453",ordinary,ordinary,43,0,3
"40,456",ordinary,ordinary,56,0,1
"40,459",ordinary,ordinary,31,0,1.5
"40,461",ordinary,ordinary,43,0,1
"40,466",ordinary,ordinary,41,0,1
"40,469",ordinary,ordinary,56,1,1
"40,470",ordinary,ordinary,16,0,4
"40,472",top_5_10,outstanding,9,0,3.75
"40,473",top_10_15,outstanding,16,0,4
"40,474",ordinary,ordinary,16,0,2
"40,477",ordinary,ordinary,41,0,1
"40,478",ordinary,ordinary,16,0,1
"40,479",ordinary,ordinary,9,0,1
"40,480",ordinary,ordinary,16,0,5
"40,484",ordinary,ordinary,41,0,1.5
"40,486",ordinary,ordinary,16,0,1
"40,487",ordinary,ordinary,9,0,1
"40,489",ordinary,ordinary,56,0,1
"40,490",ordinary,ordinary,16,1,1.5333333333
"40,492",ordinary,ordinary,31,0,1
"40,495",ordinary,ordinary,56,0,2.75
"40,498",ordinary,ordinary,27,0,6
"40,499",ordinary,ordinary,16,0,1.5
"40,501",ordinary,ordinary,56,0,1
"40,504",ordinary,ordinary,16,0,1
"40,510",ordinary,ordinary,16,0,1
"40,511",ordinary,ordinary,43,0,1
"40,518",ordinary,ordinary,56,0,1
"40,520",ordinary,ordinary,56,0,1
"40,522",ordinary,ordinary,16,0,1
"40,524",top_10_15,outstanding,16,0,2.2307692308
"40,525",ordinary,ordinary,56,0,1
"40,526",ordinary,ordinary,41,0,1
"40,528",ordinary,ordinary,16,0,4
"40,533",ordinary,ordinary,16,0,1
"40,534",ordinary,ordinary,16,0,1
"40,535",ordinary,ordinary,16,0,2.3333333333
"40,537",ordinary,ordinary,16,0,1
"40,539",ordinary,ordinary,9,0,1
"40,543",ordinary,ordinary,16,0,3
"40,544",top_5,outstanding,9,25,1.8909090909
"40,548",ordinary,ordinary,16,0,1
"40,552",top_10_15,outstanding,56,0,2
"40,553",top_5_10,outstanding,41,0,3
"40,554",ordinary,ordinary,30,0,1
"40,555",ordinary,ordinary,16,0,1
"40,557",ordinary,ordinary,16,0,2
"40,559",ordinary,ordinary,47,0,2
"40,564",ordinary,ordinary,9,0,1
"40,567",ordinary,ordinary,27,0,1
"40,570",ordinary,ordinary,16,0,2.5
"40,571",top_10_15,outstanding,9,1,1.5
"40,573",ordinary,ordinary,27,1,4
"40,580",ordinary,ordinary,9,0,2
"40,581",ordinary,ordinary,16,0,1
"40,582",ordinary,ordinary,47,0,1
"40,583",ordinary,ordinary,16,0,1
"40,584",top_5,outstanding,16,2,1.2222222222
"40,586",ordinary,ordinary,9,0,3
"40,588",ordinary,ordinary,44,0,1
"40,589",ordinary,ordinary,41,0,1
"40,590",ordinary,ordinary,27,0,2
"40,592",ordinary,ordinary,16,0,1
"40,594",ordinary,ordinary,41,0,1
"40,595",ordinary,ordinary,16,0,4
"40,599",ordinary,ordinary,56,0,1
"40,600",ordinary,ordinary,43,0,4
"40,602",ordinary,ordinary,41,0,1
"40,603",ordinary,ordinary,27,0,5
"40,604",top_5,outstanding,9,11,2.5263157895
"40,606",ordinary,ordinary,31,0,1.3333333333
"40,607",ordinary,ordinary,16,0,1
"40,610",ordinary,ordinary,16,0,1
"40,612",ordinary,ordinary,9,0,2.6666666667
"40,613",ordinary,ordinary,43,0,1
"40,615",ordinary,ordinary,43,0,1.3333333333
"40,616",ordinary,ordinary,16,1,4
"40,618",ordinary,ordinary,16,0,3
"40,619",ordinary,ordinary,9,2,4
"40,621",ordinary,ordinary,16,0,4
"40,622",ordinary,ordinary,30,0,2
"40,623",ordinary,ordinary,9,0,1.4
"40,624",ordinary,ordinary,41,0,1
"40,626",ordinary,ordinary,16,0,1
"40,628",ordinary,ordinary,16,0,1
"40,629",ordinary,ordinary,16,0,1
"40,630",top_5,outstanding,31,7,1.6071428571
"40,631",ordinary,ordinary,27,0,1
"40,633",top_10_15,outstanding,9,0,1.2
"40,635",ordinary,ordinary,44,0,1
"40,636",ordinary,ordinary,16,0,1
"40,637",top_5,outstanding,16,2,2.1111111111
"40,640",ordinary,ordinary,16,0,1
"40,642",ordinary,ordinary,41,0,3
"40,643",ordinary,ordinary,44,0,1
"40,645",ordinary,ordinary,27,0,2
"40,650",top_5_10,outstanding,16,0,2.4
"40,651",ordinary,ordinary,9,1,2
"40,652",ordinary,ordinary,16,0,2
"40,653",ordinary,ordinary,9,0,1
"40,654",ordinary,ordinary,16,0,1
"40,656",ordinary,ordinary,16,0,2
"40,657",ordinary,ordinary,31,0,5
"40,658",ordinary,ordinary,27,0,1
"40,659",ordinary,ordinary,16,0,1.4
"40,660",ordinary,ordinary,27,0,3
"40,664",ordinary,ordinary,30,0,1
"40,667",ordinary,ordinary,31,0,1.5
"40,668",ordinary,ordinary,16,0,2.5
"40,672",ordinary,ordinary,27,5,2.7272727273
"40,675",ordinary,ordinary,9,2,6
"40,676",ordinary,ordinary,9,1,1
"40,677",top_5,outstanding,16,0,1.5384615385
"40,680",ordinary,ordinary,16,0,1.1428571429
"40,682",ordinary,ordinary,9,0,2
"40,684",ordinary,ordinary,27,0,2
"40,686",ordinary,ordinary,41,0,1
"40,688",ordinary,ordinary,44,0,1
"40,690",ordinary,ordinary,9,1,4
"40,693",top_5_10,outstanding,9,0,1.6666666667
"40,697",ordinary,ordinary,9,0,1
"40,698",ordinary,ordinary,56,0,1
"40,699",top_5_10,outstanding,9,3,1.1176470588
"40,701",top_10_15,outstanding,31,0,1
"40,702",top_5,outstanding,16,0,1.6451612903
"40,704",ordinary,ordinary,27,0,4
"40,709",ordinary,ordinary,56,0,1
"40,711",ordinary,ordinary,41,0,1
"40,713",ordinary,ordinary,56,0,1
"40,715",ordinary,ordinary,16,0,3.5
"40,717",ordinary,ordinary,16,0,1.8
"40,719",top_5_10,outstanding,9,0,2.3333333333
"40,722",ordinary,ordinary,16,0,1
"40,723",ordinary,ordinary,31,0,1
"40,726",ordinary,ordinary,31,0,3
"40,729",top_5,outstanding,43,2,1.4814814815
"40,730",top_5_10,outstanding,31,1,1.4545454545
"40,732",ordinary,ordinary,16,0,1
"40,733",ordinary,ordinary,27,0,3
"40,735",ordinary,ordinary,16,0,1
"40,737",ordinary,ordinary,31,1,1.3333333333
"40,743",ordinary,ordinary,9,0,3
"40,747",ordinary,ordinary,47,0,3
"40,750",ordinary,ordinary,56,0,1.5
"40,751",top_5_10,outstanding,9,0,1.5
"40,760",ordinary,ordinary,16,0,1
"40,761",ordinary,ordinary,16,0,4
"40,762",ordinary,ordinary,47,0,3
"40,765",ordinary,ordinary,16,0,1.1428571429
"40,767",ordinary,ordinary,47,0,1
"40,768",ordinary,ordinary,16,0,1
"40,769",ordinary,ordinary,16,0,1
"40,771",ordinary,ordinary,16,0,2
"40,772",ordinary,ordinary,56,0,1
"40,773",ordinary,ordinary,16,0,1
"40,774",ordinary,ordinary,56,0,1
"40,775",ordinary,ordinary,31,0,1
"40,776",ordinary,ordinary,56,0,1
"40,779",ordinary,ordinary,16,0,1
"40,780",ordinary,ordinary,41,0,1
"40,783",ordinary,ordinary,43,0,4
"40,784",top_10_15,outstanding,16,0,1
"40,785",ordinary,ordinary,56,0,3
"40,788",ordinary,ordinary,30,0,1
"40,789",ordinary,ordinary,30,0,3
"40,791",ordinary,ordinary,16,0,1
"40,792",ordinary,ordinary,56,0,1
"40,794",ordinary,ordinary,16,0,1
"40,796",ordinary,ordinary,27,0,2.3333333333
"40,797",ordinary,ordinary,27,0,1.6666666667
"40,798",ordinary,ordinary,56,0,1
"40,799",ordinary,ordinary,16,0,1
"40,800",ordinary,ordinary,47,0,3
"40,804",ordinary,ordinary,31,2,3.5
"40,806",ordinary,ordinary,16,0,1.5
"40,811",ordinary,ordinary,16,0,1
"40,812",ordinary,ordinary,56,0,1
"40,813",ordinary,ordinary,16,0,1
"40,815",ordinary,ordinary,16,0,2
"40,816",ordinary,ordinary,16,0,1
"40,818",ordinary,ordinary,16,0,1
"40,819",ordinary,ordinary,16,0,4
"40,821",ordinary,ordinary,16,0,3
"40,822",ordinary,ordinary,56,0,1
"40,824",ordinary,ordinary,16,0,1
"40,826",ordinary,ordinary,44,0,1
"40,828",ordinary,ordinary,30,1,1
"40,829",ordinary,ordinary,56,0,3
"40,830",ordinary,ordinary,16,0,1
"40,832",ordinary,ordinary,9,0,2
"40,834",ordinary,ordinary,31,0,1.5
"40,835",top_5_10,outstanding,9,0,1.5555555556
"40,836",ordinary,ordinary,30,0,3
"40,838",ordinary,ordinary,16,0,1
"40,840",ordinary,ordinary,27,0,9
"40,843",ordinary,ordinary,9,0,1
"40,844",ordinary,ordinary,9,0,1
"40,846",ordinary,ordinary,9,0,1
"40,847",ordinary,ordinary,41,1,2
"40,848",ordinary,ordinary,16,0,1
"40,851",ordinary,ordinary,16,0,1
"40,852",ordinary,ordinary,44,0,1
"40,854",ordinary,ordinary,16,0,2
"40,856",ordinary,ordinary,41,0,1
"40,858",ordinary,ordinary,16,0,1
"40,859",ordinary,ordinary,16,0,2
"40,860",ordinary,ordinary,16,0,2
"40,861",ordinary,ordinary,9,0,1.75
"40,862",ordinary,ordinary,16,0,2
"40,863",ordinary,ordinary,43,0,2
"40,864",ordinary,ordinary,16,0,1
"40,866",ordinary,ordinary,43,0,1
"40,869",ordinary,ordinary,9,0,4
"40,873",ordinary,ordinary,44,0,1
"40,875",ordinary,ordinary,16,0,2
"40,876",ordinary,ordinary,56,0,1
"40,878",ordinary,ordinary,16,2,2.25
"40,879",ordinary,ordinary,30,0,1
"40,880",ordinary,ordinary,56,0,1
"40,881",ordinary,ordinary,16,0,2
"40,883",ordinary,ordinary,56,0,1
"40,884",ordinary,ordinary,56,0,1.8
"40,887",ordinary,ordinary,16,0,2
"40,888",ordinary,ordinary,56,0,1
"40,891",ordinary,ordinary,16,0,1
"40,893",ordinary,ordinary,30,0,6
"40,898",ordinary,ordinary,47,0,2
"40,899",ordinary,ordinary,16,0,1.5
"40,900",ordinary,ordinary,16,1,6
"40,902",ordinary,ordinary,9,0,1
"40,904",ordinary,ordinary,16,0,1
"40,905",ordinary,ordinary,27,0,2
"40,908",ordinary,ordinary,9,0,1
"40,909",ordinary,ordinary,16,0,2.5
"40,912",ordinary,ordinary,43,0,1
"40,913",ordinary,ordinary,16,0,1
"40,916",ordinary,ordinary,16,0,2
"40,917",ordinary,ordinary,16,0,3
"40,919",top_5,outstanding,9,0,2.3636363636
"40,920",ordinary,ordinary,41,0,1
"40,923",ordinary,ordinary,56,0,1
"40,925",ordinary,ordinary,16,1,3
"40,926",ordinary,ordinary,16,0,1
"40,927",ordinary,ordinary,16,0,1
"40,929",top_5_10,outstanding,16,5,2.4
"40,931",ordinary,ordinary,16,0,1
"40,932",ordinary,ordinary,30,0,1
"40,936",ordinary,ordinary,27,0,2.75
"40,937",ordinary,ordinary,27,0,2
"40,938",ordinary,ordinary,9,0,4
"40,939",ordinary,ordinary,56,0,3
"40,940",ordinary,ordinary,9,0,5
"40,941",ordinary,ordinary,30,0,1
"40,942",ordinary,ordinary,43,0,1
"40,944",ordinary,ordinary,41,0,1
"40,945",ordinary,ordinary,16,1,4
"40,946",ordinary,ordinary,16,0,1
"40,948",ordinary,ordinary,56,0,5
"40,950",ordinary,ordinary,16,0,1
"40,953",ordinary,ordinary,16,0,1
"40,960",ordinary,ordinary,41,0,1
"40,963",ordinary,ordinary,56,0,1
"40,964",ordinary,ordinary,56,0,1
"40,967",ordinary,ordinary,9,0,2
"40,968",ordinary,ordinary,9,0,2
"40,969",ordinary,ordinary,43,0,2
"40,972",ordinary,ordinary,44,0,1.3333333333
"40,973",ordinary,ordinary,46,0,1
"40,974",ordinary,ordinary,41,0,1
"40,975",ordinary,ordinary,30,0,2
"40,978",ordinary,ordinary,56,0,1
"40,981",ordinary,ordinary,31,2,6
"40,984",ordinary,ordinary,31,0,1
"40,987",ordinary,ordinary,9,0,2
"40,989",ordinary,ordinary,16,0,2.3333333333
"40,991",ordinary,ordinary,16,0,1
"40,993",ordinary,ordinary,16,0,1
"40,994",top_10_15,outstanding,43,0,1.6666666667
"40,997",ordinary,ordinary,16,0,3
"40,999",ordinary,ordinary,16,2,2.4
"41,001",ordinary,ordinary,9,1,3
"41,005",ordinary,ordinary,16,0,6
"41,007",ordinary,ordinary,27,0,1
"41,008",ordinary,ordinary,16,0,1
"41,009",ordinary,ordinary,27,1,5
"41,010",top_10_15,outstanding,41,0,1.4
"41,014",ordinary,ordinary,31,0,1
"41,015",top_10_15,outstanding,31,8,2.625
"41,018",ordinary,ordinary,44,0,1
"41,019",top_5_10,outstanding,43,0,5
"41,020",ordinary,ordinary,16,0,2
"41,021",ordinary,ordinary,9,0,1
"41,025",ordinary,ordinary,47,0,3
"41,026",ordinary,ordinary,16,0,2
"41,028",ordinary,ordinary,47,0,5
"41,029",ordinary,ordinary,16,0,3
"41,031",ordinary,ordinary,56,0,4.5
"41,032",ordinary,ordinary,16,0,2
"41,034",ordinary,ordinary,31,0,1
"41,035",ordinary,ordinary,30,0,1
"41,036",ordinary,ordinary,30,0,1
"41,041",ordinary,ordinary,41,0,2
"41,044",ordinary,ordinary,31,0,1
"41,045",ordinary,ordinary,43,0,1
"41,046",ordinary,ordinary,43,0,1
"41,047",ordinary,ordinary,30,0,2
"41,049",ordinary,ordinary,56,0,1.3333333333
"41,050",ordinary,ordinary,56,0,2
"41,052",ordinary,ordinary,43,0,1
"41,055",ordinary,ordinary,16,0,2
"41,056",top_10_15,outstanding,9,0,1.7142857143
"41,058",ordinary,ordinary,43,0,1
"41,060",ordinary,ordinary,9,0,1
"41,061",ordinary,ordinary,30,0,1
"41,063",ordinary,ordinary,31,0,1
"41,064",ordinary,ordinary,56,0,4
"41,067",ordinary,ordinary,9,0,1
"41,068",ordinary,ordinary,31,0,2
"41,072",ordinary,ordinary,44,0,1
"41,074",ordinary,ordinary,56,0,1
"41,075",ordinary,ordinary,56,4,4
"41,076",ordinary,ordinary,16,0,3
"41,078",ordinary,ordinary,43,0,2.6666666667
"41,081",ordinary,ordinary,43,0,1
"41,082",ordinary,ordinary,31,0,1
"41,083",ordinary,ordinary,31,0,1
"41,088",ordinary,ordinary,47,0,1
"41,089",ordinary,ordinary,9,0,4
"41,090",ordinary,ordinary,16,0,4
"41,091",top_5,outstanding,43,7,3.4666666667
"41,093",ordinary,ordinary,9,0,1.8333333333
"41,094",ordinary,ordinary,9,0,2
"41,096",ordinary,ordinary,31,0,2
"41,097",ordinary,ordinary,44,0,1
"41,098",ordinary,ordinary,16,0,1
"41,099",ordinary,ordinary,16,0,1.2
"41,100",ordinary,ordinary,43,0,1
"41,102",top_5_10,outstanding,46,0,1.9047619048
"41,103",ordinary,ordinary,44,0,1
"41,104",ordinary,ordinary,56,0,1
"41,106",ordinary,ordinary,56,0,1
"41,107",ordinary,ordinary,16,0,1
"41,109",ordinary,ordinary,9,0,1
"41,110",ordinary,ordinary,9,0,2
"41,111",ordinary,ordinary,56,0,1
"41,114",ordinary,ordinary,16,0,1
"41,115",ordinary,ordinary,16,0,1
"41,118",ordinary,ordinary,56,0,1
"41,119",ordinary,ordinary,56,0,1
"41,120",ordinary,ordinary,43,0,1
"41,128",ordinary,ordinary,56,0,1
"41,129",ordinary,ordinary,31,0,2.1428571429
"41,132",ordinary,ordinary,9,0,2
"41,134",ordinary,ordinary,16,0,2
"41,135",ordinary,ordinary,9,0,1
"41,137",ordinary,ordinary,47,0,2
"41,138",ordinary,ordinary,16,0,2
"41,141",ordinary,ordinary,44,0,5
"41,142",ordinary,ordinary,16,0,1
"41,144",ordinary,ordinary,32,0,1
"41,147",ordinary,ordinary,32,0,1
"41,149",ordinary,ordinary,16,0,1
"41,150",ordinary,ordinary,56,0,3
"41,152",ordinary,ordinary,41,0,2
"41,153",ordinary,ordinary,41,0,1.6666666667
"41,156",ordinary,ordinary,16,0,1.25
"41,157",ordinary,ordinary,43,0,2
"41,163",ordinary,ordinary,9,0,1
"41,168",ordinary,ordinary,47,0,4
"41,172",ordinary,ordinary,56,0,2
"41,181",ordinary,ordinary,46,0,1
"41,182",ordinary,ordinary,47,0,1
"41,184",ordinary,ordinary,9,0,1
"41,188",ordinary,ordinary,16,0,1
"41,189",ordinary,ordinary,9,0,1
"41,191",top_5,outstanding,41,35,1.343220339
"41,192",ordinary,ordinary,43,0,1.2
"41,193",ordinary,ordinary,47,0,1
"41,194",ordinary,ordinary,41,0,1
"41,195",ordinary,ordinary,27,0,1.5
"41,197",ordinary,ordinary,9,0,1
"41,199",ordinary,ordinary,16,0,1
"41,202",ordinary,ordinary,9,0,1
"41,203",ordinary,ordinary,16,0,1
"41,204",ordinary,ordinary,47,0,1.3333333333
"41,205",ordinary,ordinary,9,0,1
"41,206",top_5_10,outstanding,9,0,1.3333333333
"41,210",ordinary,ordinary,43,0,2
"41,216",ordinary,ordinary,56,0,1
"41,217",ordinary,ordinary,43,0,1
"41,220",ordinary,ordinary,44,0,1
"41,221",ordinary,ordinary,9,0,2
"41,223",ordinary,ordinary,41,0,3
"41,224",ordinary,ordinary,41,1,2
"41,226",ordinary,ordinary,30,0,1.8333333333
"41,232",ordinary,ordinary,9,0,3
"41,234",ordinary,ordinary,16,0,2
"41,235",ordinary,ordinary,16,0,1
"41,238",ordinary,ordinary,9,0,1
"41,240",top_5_10,outstanding,56,0,1
"41,241",ordinary,ordinary,43,0,6.5
"41,248",ordinary,ordinary,16,0,1
"41,253",ordinary,ordinary,56,0,1
"41,254",ordinary,ordinary,41,0,2
"41,257",ordinary,ordinary,27,0,1.5
"41,260",ordinary,ordinary,44,0,1
"41,264",ordinary,ordinary,47,0,1
"41,266",ordinary,ordinary,9,0,1.5
"41,267",ordinary,ordinary,43,0,1.5
"41,268",ordinary,ordinary,41,0,2.5
"41,270",ordinary,ordinary,43,0,1
"41,271",ordinary,ordinary,44,0,2
"41,272",ordinary,ordinary,41,0,1
"41,273",ordinary,ordinary,16,0,1
"41,275",ordinary,ordinary,31,0,1
"41,276",ordinary,ordinary,56,0,1
"41,277",ordinary,ordinary,9,0,1
"41,278",ordinary,ordinary,43,0,2
"41,279",top_5,outstanding,9,0,1.4657534247
"41,281",ordinary,ordinary,43,0,2
"41,282",ordinary,ordinary,16,0,1
"41,286",ordinary,ordinary,16,0,1
"41,289",top_10_15,outstanding,44,0,1.1666666667
"41,293",ordinary,ordinary,16,0,1
"41,294",ordinary,ordinary,27,0,1
"41,298",ordinary,ordinary,56,0,2
"41,302",ordinary,ordinary,43,0,1
"41,304",ordinary,ordinary,30,0,2.5
"41,306",ordinary,ordinary,43,1,2
"41,309",ordinary,ordinary,31,0,2
"41,311",ordinary,ordinary,9,0,2
"41,312",ordinary,ordinary,9,0,3
"41,316",ordinary,ordinary,16,0,1
"41,320",ordinary,ordinary,41,3,2.6666666667
"41,330",top_10_15,outstanding,43,1,3
"41,332",top_5,outstanding,43,0,2
"41,333",ordinary,ordinary,41,0,1.3333333333
"41,334",ordinary,ordinary,56,0,1
"41,335",ordinary,ordinary,31,0,2
"41,338",ordinary,ordinary,43,0,2
"41,339",ordinary,ordinary,9,0,1
"41,340",ordinary,ordinary,9,0,3
"41,343",ordinary,ordinary,31,0,1
"41,344",ordinary,ordinary,41,0,1
"41,350",top_10_15,outstanding,16,0,1.5
"41,357",ordinary,ordinary,43,1,3
"41,358",top_10_15,outstanding,46,3,4
"41,359",ordinary,ordinary,43,1,5
"41,360",ordinary,ordinary,41,0,1.5
"41,361",ordinary,ordinary,16,0,1
"41,366",ordinary,ordinary,41,0,2
"41,367",ordinary,ordinary,43,0,3
"41,368",ordinary,ordinary,31,0,3
"41,372",ordinary,ordinary,43,0,1
"41,374",ordinary,ordinary,16,0,1
"41,378",top_10_15,outstanding,16,0,1
"41,383",ordinary,ordinary,27,0,2
"41,384",ordinary,ordinary,43,0,1
"41,385",ordinary,ordinary,56,0,1
"41,387",ordinary,ordinary,56,0,1
"41,388",top_5_10,outstanding,9,0,1.4
"41,390",ordinary,ordinary,43,0,1
"41,395",ordinary,ordinary,43,0,3
"41,398",ordinary,ordinary,33,0,3
"41,400",ordinary,ordinary,31,0,1
"41,401",ordinary,ordinary,43,0,1
"41,402",ordinary,ordinary,43,0,1
"41,403",ordinary,ordinary,9,0,2.4444444444
"41,404",ordinary,ordinary,16,0,1.125
"41,407",ordinary,ordinary,27,0,1.5
"41,408",ordinary,ordinary,41,0,1
"41,414",ordinary,ordinary,56,0,1
"41,416",ordinary,ordinary,56,0,1
"41,418",ordinary,ordinary,9,0,2.5
"41,420",ordinary,ordinary,16,0,1
"41,421",ordinary,ordinary,31,0,1
"41,423",ordinary,ordinary,16,0,1
"41,425",ordinary,ordinary,9,0,2
"41,427",ordinary,ordinary,16,0,5
"41,428",top_10_15,outstanding,27,0,1.5
"41,429",ordinary,ordinary,43,0,1
"41,430",ordinary,ordinary,43,0,4
"41,431",ordinary,ordinary,16,0,1
"41,433",ordinary,ordinary,16,0,3
"41,434",ordinary,ordinary,56,0,1
"41,436",ordinary,ordinary,16,0,2
"41,437",ordinary,ordinary,56,0,1
"41,438",top_10_15,outstanding,9,0,1.5294117647
"41,439",ordinary,ordinary,9,0,1
"41,441",ordinary,ordinary,47,0,1
"41,442",ordinary,ordinary,9,0,1
"41,443",ordinary,ordinary,47,0,1.25
"41,444",ordinary,ordinary,44,0,1
"41,446",ordinary,ordinary,27,0,1
"41,447",ordinary,ordinary,16,0,1
"41,448",ordinary,ordinary,16,0,2
"41,450",ordinary,ordinary,44,0,1
"41,451",ordinary,ordinary,27,0,1
"41,454",ordinary,ordinary,9,1,2.125
"41,455",top_5_10,outstanding,16,0,1
"41,456",ordinary,ordinary,43,0,1
"41,457",ordinary,ordinary,44,0,2
"41,458",top_10_15,outstanding,43,0,7
"41,459",ordinary,ordinary,43,0,1.25
"41,461",top_5,outstanding,9,0,2.4
"41,465",ordinary,ordinary,16,0,1
"41,466",ordinary,ordinary,43,0,1
"41,467",ordinary,ordinary,16,0,1
"41,470",ordinary,ordinary,16,0,1
"41,473",ordinary,ordinary,16,0,1.75
"41,474",ordinary,ordinary,16,0,2.5
"41,475",ordinary,ordinary,9,0,1
"41,477",ordinary,ordinary,16,0,1
"41,478",ordinary,ordinary,47,0,1
"41,480",ordinary,ordinary,31,0,1
"41,484",ordinary,ordinary,16,0,1
"41,489",top_5,outstanding,16,0,1.36
"41,492",ordinary,ordinary,31,0,3
"41,496",top_5_10,outstanding,9,0,1.375
"41,498",ordinary,ordinary,16,0,3
"41,499",ordinary,ordinary,43,0,1.3333333333
"41,501",ordinary,ordinary,31,1,3
"41,504",ordinary,ordinary,43,0,3
"41,506",ordinary,ordinary,16,0,2
"41,510",ordinary,ordinary,56,0,1
"41,515",ordinary,ordinary,56,0,1
"41,519",ordinary,ordinary,16,0,1
"41,522",ordinary,ordinary,41,0,2
"41,525",ordinary,ordinary,16,0,1
"41,526",ordinary,ordinary,9,0,1
"41,527",ordinary,ordinary,44,0,4
"41,529",ordinary,ordinary,41,0,2
"41,530",ordinary,ordinary,16,0,2
"41,532",top_10_15,outstanding,16,0,1
"41,533",ordinary,ordinary,44,0,1
"41,534",ordinary,ordinary,44,1,1
"41,535",ordinary,ordinary,16,0,2
"41,537",top_10_15,outstanding,16,1,1.3333333333
"41,539",ordinary,ordinary,9,1,2.8
"41,540",ordinary,ordinary,41,0,1
"41,541",ordinary,ordinary,27,0,1
"41,542",ordinary,ordinary,27,0,4
"41,544",ordinary,ordinary,16,0,1
"41,548",ordinary,ordinary,46,3,1.5
"41,551",ordinary,ordinary,27,0,1
"41,553",ordinary,ordinary,9,0,1
"41,554",ordinary,ordinary,41,0,1
"41,559",ordinary,ordinary,41,0,4
"41,561",ordinary,ordinary,16,0,3
"41,563",ordinary,ordinary,56,0,1
"41,565",ordinary,ordinary,27,3,4.4
"41,568",ordinary,ordinary,56,0,1
"41,569",ordinary,ordinary,41,0,2
"41,571",ordinary,ordinary,16,0,1
"41,572",ordinary,ordinary,16,0,1
"41,574",ordinary,ordinary,9,0,1
"41,576",ordinary,ordinary,46,0,1
"41,581",ordinary,ordinary,27,0,1
"41,583",ordinary,ordinary,16,0,2
"41,584",ordinary,ordinary,43,0,2
"41,585",ordinary,ordinary,27,0,1
"41,587",ordinary,ordinary,43,0,1
"41,590",ordinary,ordinary,16,0,1
"41,592",ordinary,ordinary,44,0,1
"41,596",ordinary,ordinary,44,0,1
"41,597",ordinary,ordinary,9,0,1.3333333333
"41,598",ordinary,ordinary,16,0,5
"41,599",ordinary,ordinary,56,0,4
"41,601",ordinary,ordinary,16,0,2
"41,602",top_10_15,outstanding,56,0,1.6923076923
"41,607",ordinary,ordinary,41,0,1
"41,608",ordinary,ordinary,16,0,1.3333333333
"41,609",ordinary,ordinary,46,0,1
"41,610",ordinary,ordinary,56,0,1
"41,611",ordinary,ordinary,41,0,1
"41,613",ordinary,ordinary,47,0,1
"41,614",top_5_10,outstanding,56,1,3.5
"41,615",ordinary,ordinary,16,0,1.5
"41,619",ordinary,ordinary,9,0,1
"41,620",ordinary,ordinary,43,0,1
"41,621",ordinary,ordinary,43,0,1
"41,625",ordinary,ordinary,30,0,1
"41,627",ordinary,ordinary,9,0,1
"41,629",ordinary,ordinary,46,0,1
"41,632",ordinary,ordinary,43,0,1.5
"41,634",ordinary,ordinary,16,0,1
"41,635",ordinary,ordinary,16,0,1
"41,637",ordinary,ordinary,46,0,1
"41,639",ordinary,ordinary,16,0,3
"41,640",top_10_15,outstanding,31,0,1
"41,646",ordinary,ordinary,43,0,2.5
"41,648",ordinary,ordinary,9,0,1.6666666667
"41,650",ordinary,ordinary,41,0,1
"41,651",ordinary,ordinary,16,0,1
"41,652",ordinary,ordinary,43,0,3
"41,657",ordinary,ordinary,9,0,1
"41,659",ordinary,ordinary,30,0,1
"41,660",ordinary,ordinary,16,0,1
"41,662",ordinary,ordinary,56,0,2
"41,663",ordinary,ordinary,16,0,1
"41,666",ordinary,ordinary,56,0,1
"41,668",ordinary,ordinary,16,0,3
"41,669",ordinary,ordinary,43,0,1.5
"41,671",ordinary,ordinary,27,0,1
"41,672",ordinary,ordinary,43,0,1
"41,675",ordinary,ordinary,9,0,1
"41,676",top_5_10,outstanding,9,0,3
"41,677",ordinary,ordinary,27,0,1
"41,679",ordinary,ordinary,16,0,2
"41,680",ordinary,ordinary,27,0,2
"41,681",ordinary,ordinary,16,0,1
"41,682",ordinary,ordinary,16,0,2
"41,683",ordinary,ordinary,30,0,4
"41,685",ordinary,ordinary,16,0,2.8333333333
"41,687",ordinary,ordinary,9,0,1
"41,688",ordinary,ordinary,46,0,1
"41,691",ordinary,ordinary,43,0,1
"41,694",ordinary,ordinary,30,0,1
"41,695",ordinary,ordinary,16,2,6
"41,696",top_5_10,outstanding,56,0,1
"41,698",ordinary,ordinary,27,0,1
"41,701",ordinary,ordinary,31,0,1.2
"41,702",ordinary,ordinary,44,0,1
"41,703",ordinary,ordinary,9,0,1
"41,704",ordinary,ordinary,30,0,1
