"id_user","class","class2","modularity_class","citations","avg_part"
"9,470",top_10_15,outstanding,25,0,1.5555555556
"9,472",ordinary,ordinary,17,0,3
"9,473",ordinary,ordinary,0,0,1.3333333333
"9,476",ordinary,ordinary,25,0,1
"9,479",top_5,outstanding,25,0,1.5909090909
"9,483",top_10_15,outstanding,25,0,1
"9,484",ordinary,ordinary,25,0,1
"9,485",ordinary,ordinary,25,0,1
"9,486",ordinary,ordinary,35,0,1
"9,487",ordinary,ordinary,35,0,1
"9,488",top_5,outstanding,0,1,1.9285714286
"9,489",ordinary,ordinary,24,0,3
"9,493",ordinary,ordinary,25,0,1
"9,494",ordinary,ordinary,35,0,1
"9,496",top_5_10,outstanding,27,0,1.5833333333
"9,497",ordinary,ordinary,25,0,1
"9,498",ordinary,ordinary,25,0,1.25
"9,500",ordinary,ordinary,35,0,2
"9,501",ordinary,ordinary,25,0,1
"9,503",ordinary,ordinary,35,0,3
"9,504",top_5,outstanding,25,0,1.6
"9,505",ordinary,ordinary,35,0,2
"9,507",ordinary,ordinary,25,0,1
"9,508",ordinary,ordinary,35,0,1
"9,509",ordinary,ordinary,18,1,3
"9,510",top_5_10,outstanding,35,1,3.4285714286
"9,511",ordinary,ordinary,25,0,1
"9,512",ordinary,ordinary,20,0,1.5263157895
"9,520",ordinary,ordinary,35,1,1.5
"9,522",ordinary,ordinary,25,0,1
"9,524",ordinary,ordinary,20,0,2
"9,525",ordinary,ordinary,35,0,1
"9,526",ordinary,ordinary,25,0,1
"9,527",ordinary,ordinary,25,0,2
"9,529",ordinary,ordinary,25,3,5
"9,532",ordinary,ordinary,35,0,1
"9,533",ordinary,ordinary,25,0,1
"9,534",ordinary,ordinary,35,0,2
"9,535",ordinary,ordinary,25,0,1
"9,536",ordinary,ordinary,35,0,1
"9,539",ordinary,ordinary,29,0,1
"9,541",ordinary,ordinary,0,0,1
"9,543",ordinary,ordinary,25,0,1
"9,546",ordinary,ordinary,25,0,1
"9,548",ordinary,ordinary,0,0,1
"9,550",ordinary,ordinary,25,0,1
"9,551",ordinary,ordinary,25,0,1
"9,553",top_10_15,outstanding,17,0,1.375
"9,555",top_10_15,outstanding,25,0,1
"9,557",ordinary,ordinary,25,0,1
"9,559",ordinary,ordinary,35,0,4
"9,560",ordinary,ordinary,35,0,1.6666666667
"9,562",ordinary,ordinary,25,0,1
"9,564",ordinary,ordinary,25,0,1
"9,565",ordinary,ordinary,20,0,2
"9,566",ordinary,ordinary,35,0,1
"9,568",ordinary,ordinary,25,0,1
"9,569",ordinary,ordinary,25,0,1.5
"9,571",top_10_15,outstanding,25,0,1
"9,573",ordinary,ordinary,25,1,3.5
"9,574",ordinary,ordinary,25,0,1
"9,575",top_10_15,outstanding,24,0,3.5
"9,576",ordinary,ordinary,25,1,1.5
"9,578",ordinary,ordinary,25,0,1
"9,581",ordinary,ordinary,25,0,1
"9,583",ordinary,ordinary,20,0,1
"9,584",ordinary,ordinary,17,0,1
"9,585",ordinary,ordinary,20,0,1
"9,587",ordinary,ordinary,25,0,1
"9,590",ordinary,ordinary,17,0,1
"9,591",ordinary,ordinary,17,0,1
"9,593",ordinary,ordinary,25,0,1
"9,594",ordinary,ordinary,35,0,1.4
"9,595",ordinary,ordinary,25,0,1
"9,596",top_10_15,outstanding,35,0,1.1666666667
"9,597",ordinary,ordinary,25,0,1
"9,600",top_10_15,outstanding,25,0,1
"9,601",ordinary,ordinary,25,0,7
"9,602",top_5_10,outstanding,25,0,1.3333333333
"9,603",ordinary,ordinary,20,2,4
"9,607",ordinary,ordinary,35,0,1
"9,608",ordinary,ordinary,25,3,7
"9,613",ordinary,ordinary,20,0,1
"9,615",ordinary,ordinary,25,0,2
"9,617",ordinary,ordinary,25,0,1
"9,619",ordinary,ordinary,25,0,1
"9,620",ordinary,ordinary,35,0,1
"9,623",ordinary,ordinary,22,0,1
"9,624",ordinary,ordinary,35,0,1
"9,627",ordinary,ordinary,18,0,1
"9,628",top_10_15,outstanding,25,0,1.2857142857
"9,630",ordinary,ordinary,17,0,2.5
"9,631",top_10_15,outstanding,20,1,1.9
"9,632",ordinary,ordinary,35,0,2
"9,633",ordinary,ordinary,25,0,1
"9,634",ordinary,ordinary,25,0,1.5
"9,636",top_5_10,outstanding,35,0,1
"9,637",ordinary,ordinary,35,0,1
"9,639",ordinary,ordinary,0,0,1
"9,640",top_5,outstanding,35,0,2.3636363636
"9,641",ordinary,ordinary,25,0,1
"9,642",ordinary,ordinary,35,1,3
"9,645",top_10_15,outstanding,35,0,1.5
"9,647",ordinary,ordinary,25,0,2
"9,650",ordinary,ordinary,35,0,3
"9,651",ordinary,ordinary,35,0,1.5
"9,653",ordinary,ordinary,25,0,1
"9,656",ordinary,ordinary,20,0,1
"9,660",ordinary,ordinary,35,0,2
"9,661",ordinary,ordinary,25,0,1
"9,664",ordinary,ordinary,25,0,2
"9,666",top_10_15,outstanding,27,0,1
"9,667",top_5_10,outstanding,18,0,1.3333333333
"9,670",ordinary,ordinary,22,0,2
"9,671",ordinary,ordinary,18,0,1
"9,672",ordinary,ordinary,0,0,1
"9,673",ordinary,ordinary,35,0,2
"9,675",ordinary,ordinary,25,0,6
"9,676",top_10_15,outstanding,25,0,1.25
"9,677",ordinary,ordinary,25,0,1
"9,678",ordinary,ordinary,26,1,3
"9,679",ordinary,ordinary,35,1,3.5
"9,680",ordinary,ordinary,25,0,2
"9,683",top_10_15,outstanding,35,1,2.6666666667
"9,684",ordinary,ordinary,26,1,1
"9,685",ordinary,ordinary,0,0,1
"9,689",top_10_15,outstanding,25,1,1.7142857143
"9,690",ordinary,ordinary,22,0,2
"9,695",top_5,outstanding,0,0,1.7631578947
"9,697",ordinary,ordinary,25,0,1
"9,698",ordinary,ordinary,25,0,1
"9,699",ordinary,ordinary,37,3,2
"9,701",ordinary,ordinary,25,0,1
"9,707",ordinary,ordinary,25,0,2.5
"9,708",ordinary,ordinary,25,0,1
"9,711",ordinary,ordinary,35,0,1
"9,712",ordinary,ordinary,18,0,2
"9,713",ordinary,ordinary,25,1,4
"9,715",ordinary,ordinary,20,1,1
"9,717",ordinary,ordinary,25,0,4
"9,718",top_10_15,outstanding,35,1,1.4285714286
"9,719",ordinary,ordinary,25,0,1
"9,721",ordinary,ordinary,25,0,2
"9,722",ordinary,ordinary,25,0,1.5
"9,724",ordinary,ordinary,25,5,14
"9,727",top_5,outstanding,25,0,1.1904761905
"9,729",ordinary,ordinary,25,0,1.6666666667
"9,730",top_5_10,outstanding,25,0,1.125
"9,732",ordinary,ordinary,25,0,1
"9,734",ordinary,ordinary,25,0,1
"9,735",top_5_10,outstanding,22,0,2
"9,738",ordinary,ordinary,25,0,1
"9,739",ordinary,ordinary,25,0,2
"9,740",ordinary,ordinary,25,0,1
"9,742",ordinary,ordinary,25,0,1
"9,744",ordinary,ordinary,18,0,1
"9,746",ordinary,ordinary,25,0,1
"9,747",ordinary,ordinary,25,0,2
"9,751",ordinary,ordinary,35,0,1
"9,752",top_5,outstanding,35,36,1.4724409449
"9,754",ordinary,ordinary,25,0,1
"9,758",ordinary,ordinary,35,0,1
"9,760",ordinary,ordinary,17,0,1
"9,761",ordinary,ordinary,25,0,1
"9,762",top_10_15,outstanding,17,0,1.5
"9,763",ordinary,ordinary,25,1,1.6
"9,765",ordinary,ordinary,20,0,2
"9,768",ordinary,ordinary,20,0,3
"9,774",ordinary,ordinary,27,0,2
"9,775",ordinary,ordinary,22,1,2
"9,779",ordinary,ordinary,35,3,3
"9,781",ordinary,ordinary,25,0,3
"9,783",ordinary,ordinary,22,0,1
"9,784",ordinary,ordinary,35,0,2
"9,785",ordinary,ordinary,22,0,2
"9,788",ordinary,ordinary,22,0,1
"9,792",ordinary,ordinary,20,0,1
"9,796",ordinary,ordinary,25,0,3
"9,797",ordinary,ordinary,25,0,1
"9,798",ordinary,ordinary,25,0,1
"9,800",top_10_15,outstanding,25,0,2.5
"9,802",ordinary,ordinary,20,0,1
"9,803",ordinary,ordinary,35,0,1.4
"9,808",ordinary,ordinary,35,0,1
"9,809",ordinary,ordinary,20,0,3
"9,811",ordinary,ordinary,25,0,1
"9,813",ordinary,ordinary,17,0,1
"9,816",ordinary,ordinary,35,0,1
"9,819",ordinary,ordinary,25,0,1.5
"9,820",ordinary,ordinary,25,0,1
"9,824",ordinary,ordinary,25,0,1
"9,827",ordinary,ordinary,20,0,1.1666666667
"9,828",ordinary,ordinary,25,0,1
"9,830",ordinary,ordinary,35,0,1
"9,831",ordinary,ordinary,25,1,2.5
"9,833",ordinary,ordinary,25,0,1
"9,834",top_10_15,outstanding,35,0,1
"9,835",ordinary,ordinary,35,0,1
"9,837",ordinary,ordinary,17,0,1
"9,842",ordinary,ordinary,25,0,2
"9,843",ordinary,ordinary,25,0,1
"9,844",top_5_10,outstanding,25,4,2.125
"9,847",ordinary,ordinary,25,0,3
"9,848",ordinary,ordinary,25,0,5.3333333333
"9,850",ordinary,ordinary,35,0,2
"9,852",ordinary,ordinary,25,2,2.5
"9,853",ordinary,ordinary,25,0,1
"9,854",ordinary,ordinary,17,0,1
"9,855",ordinary,ordinary,25,0,1
"9,857",top_5,outstanding,22,0,2.2962962963
"9,859",ordinary,ordinary,25,0,1
"9,860",ordinary,ordinary,25,0,3.5
"9,863",ordinary,ordinary,25,0,1
"9,864",ordinary,ordinary,25,0,1
"9,865",ordinary,ordinary,35,0,1.6666666667
"9,867",ordinary,ordinary,20,0,1
"9,868",ordinary,ordinary,25,0,1
"9,869",ordinary,ordinary,25,0,2
"9,870",ordinary,ordinary,25,0,1
"9,872",ordinary,ordinary,25,0,1
"9,873",ordinary,ordinary,35,0,2
"9,874",ordinary,ordinary,22,0,1
"9,875",ordinary,ordinary,20,0,2
"9,876",ordinary,ordinary,24,0,1
"9,877",ordinary,ordinary,22,2,1.5555555556
"9,878",top_5,outstanding,22,196,1.5555555556
"9,881",ordinary,ordinary,25,0,2
"9,883",ordinary,ordinary,22,0,1
"9,885",ordinary,ordinary,20,0,2
"9,886",ordinary,ordinary,35,0,2
"9,887",ordinary,ordinary,22,0,1.5
"9,888",ordinary,ordinary,24,0,1
"9,897",ordinary,ordinary,25,0,1
"9,898",ordinary,ordinary,25,0,7
"9,899",ordinary,ordinary,0,0,1.5
"9,900",ordinary,ordinary,24,0,1
"9,902",top_10_15,outstanding,26,0,1
"9,904",top_10_15,outstanding,17,3,2.125
"9,905",ordinary,ordinary,25,0,1.6666666667
"9,907",ordinary,ordinary,25,0,1
"9,908",ordinary,ordinary,22,0,1
"9,909",ordinary,ordinary,22,0,1.6
"9,910",top_5_10,outstanding,22,2,2.3076923077
"9,911",ordinary,ordinary,25,0,1
"9,912",ordinary,ordinary,35,0,1
"9,913",ordinary,ordinary,0,0,1.5
"9,915",ordinary,ordinary,25,0,1
"9,917",ordinary,ordinary,20,0,2
"9,918",ordinary,ordinary,25,0,2
"9,919",ordinary,ordinary,25,0,1
"9,921",top_5_10,outstanding,0,1,1.0833333333
"9,923",ordinary,ordinary,25,0,2
"9,924",ordinary,ordinary,35,0,2
"9,925",ordinary,ordinary,27,1,7
"9,929",ordinary,ordinary,25,0,1
"9,930",top_10_15,outstanding,22,0,4
"9,931",ordinary,ordinary,29,0,1
"9,932",top_5,outstanding,24,0,2.0760869565
"9,936",ordinary,ordinary,22,0,1.6666666667
"9,939",ordinary,ordinary,25,0,1
"9,940",ordinary,ordinary,22,0,1
"9,941",ordinary,ordinary,18,0,1
"9,942",top_5,outstanding,18,0,1.6016949153
"9,945",ordinary,ordinary,35,0,1
"9,946",ordinary,ordinary,20,0,1
"9,949",top_5,outstanding,35,0,1.4393939394
"9,953",ordinary,ordinary,25,0,1
"9,954",ordinary,ordinary,25,0,1
"9,955",ordinary,ordinary,20,2,1.75
"9,957",ordinary,ordinary,35,0,1
"9,958",ordinary,ordinary,25,0,1
"9,959",ordinary,ordinary,35,0,2
"9,960",ordinary,ordinary,24,0,1
"9,961",ordinary,ordinary,35,0,1
"9,962",ordinary,ordinary,22,0,1
"9,964",top_10_15,outstanding,27,0,2.6666666667
"9,966",ordinary,ordinary,22,0,2.2857142857
"9,968",ordinary,ordinary,35,0,2
"9,969",ordinary,ordinary,20,0,1
"9,970",ordinary,ordinary,25,0,1
"9,971",ordinary,ordinary,27,1,2
"9,973",ordinary,ordinary,25,0,1
"9,978",ordinary,ordinary,20,0,1
"9,979",ordinary,ordinary,22,0,1
"9,980",ordinary,ordinary,22,0,2.5
"9,982",ordinary,ordinary,25,0,1
"9,984",ordinary,ordinary,20,0,2
"9,985",ordinary,ordinary,25,0,1.5
"9,986",ordinary,ordinary,35,0,1
"9,992",ordinary,ordinary,18,0,1
"9,993",ordinary,ordinary,27,0,3
"9,995",top_5,outstanding,25,0,1.8888888889
"9,998",ordinary,ordinary,25,0,2
"9,999",ordinary,ordinary,17,0,1
"10,001",ordinary,ordinary,35,0,1
"10,003",ordinary,ordinary,35,0,1
"10,004",ordinary,ordinary,25,0,1
"10,005",ordinary,ordinary,24,0,1
"10,007",top_10_15,outstanding,0,1,2
"10,009",top_10_15,outstanding,25,0,1.4
"10,012",ordinary,ordinary,35,0,1
"10,014",ordinary,ordinary,25,0,2.6666666667
"10,015",ordinary,ordinary,35,0,1
"10,016",ordinary,ordinary,0,2,1.5
"10,017",ordinary,ordinary,24,0,1
"10,018",ordinary,ordinary,25,0,1
"10,019",ordinary,ordinary,25,0,2
"10,020",ordinary,ordinary,35,0,2
"10,021",ordinary,ordinary,0,1,1
"10,022",top_10_15,outstanding,35,2,1.6
"10,024",ordinary,ordinary,35,0,1
"10,025",ordinary,ordinary,25,0,1
"10,026",ordinary,ordinary,25,0,1
"10,027",ordinary,ordinary,24,0,1
"10,028",ordinary,ordinary,27,0,1
"10,029",ordinary,ordinary,35,0,3
"10,033",ordinary,ordinary,25,0,2
"10,036",top_10_15,outstanding,20,2,3
"10,038",ordinary,ordinary,0,0,1
"10,040",top_5_10,outstanding,35,6,2.380952381
"10,042",ordinary,ordinary,27,0,1
"10,045",ordinary,ordinary,0,0,2
"10,046",ordinary,ordinary,27,0,1
"10,047",ordinary,ordinary,25,0,4
"10,049",ordinary,ordinary,31,0,2
"10,055",ordinary,ordinary,35,0,1
"10,056",ordinary,ordinary,25,0,2
"10,058",ordinary,ordinary,20,0,2
"10,059",ordinary,ordinary,20,0,1
"10,061",ordinary,ordinary,35,0,1
"10,064",ordinary,ordinary,25,1,3
"10,068",ordinary,ordinary,25,0,1
"10,070",top_5,outstanding,35,20,2.5
"10,071",top_5_10,outstanding,35,2,1.4
"10,072",top_5_10,outstanding,35,4,2.5454545455
"10,073",top_5,outstanding,18,0,1.5333333333
"10,074",ordinary,ordinary,24,0,1
"10,075",ordinary,ordinary,18,0,2
"10,076",ordinary,ordinary,35,0,3
"10,077",ordinary,ordinary,27,3,3
"10,079",ordinary,ordinary,35,0,1
"10,080",top_5,outstanding,0,0,2.4285714286
"10,082",ordinary,ordinary,25,0,3
"10,084",ordinary,ordinary,27,0,1
"10,086",ordinary,ordinary,22,0,3
"10,088",ordinary,ordinary,25,0,1
"10,089",top_5_10,outstanding,25,0,1.5
"10,090",ordinary,ordinary,25,0,1
"10,091",ordinary,ordinary,22,0,2
"10,093",ordinary,ordinary,25,0,1
"10,094",ordinary,ordinary,35,0,1
"10,095",ordinary,ordinary,24,0,3
"10,103",ordinary,ordinary,35,0,1.5
"10,107",top_10_15,outstanding,22,3,2.2727272727
"10,110",ordinary,ordinary,25,0,1
"10,115",ordinary,ordinary,35,0,1
"10,117",ordinary,ordinary,17,0,1
"10,120",ordinary,ordinary,0,0,1
"10,123",ordinary,ordinary,35,0,1
"10,127",top_5_10,outstanding,22,0,1.3
"10,128",top_5_10,outstanding,22,0,1.8
"10,129",ordinary,ordinary,35,2,3.5
"10,130",ordinary,ordinary,35,0,1
"10,131",ordinary,ordinary,18,0,1.5
"10,132",ordinary,ordinary,35,0,4
"10,133",ordinary,ordinary,27,1,1.4285714286
"10,135",ordinary,ordinary,22,0,1
"10,136",top_5_10,outstanding,20,1,1.8181818182
"10,137",ordinary,ordinary,18,0,1
"10,140",ordinary,ordinary,25,0,1
"10,142",ordinary,ordinary,25,0,1
"10,145",ordinary,ordinary,27,0,2
"10,148",top_10_15,outstanding,25,0,1
"10,150",ordinary,ordinary,35,0,1
"10,152",ordinary,ordinary,17,0,1
"10,154",ordinary,ordinary,22,0,1
"10,155",ordinary,ordinary,25,0,1
"10,156",ordinary,ordinary,35,0,1
"10,158",ordinary,ordinary,25,0,1
"10,159",ordinary,ordinary,22,0,1
"10,163",ordinary,ordinary,25,0,1
"10,165",ordinary,ordinary,26,0,1
"10,166",ordinary,ordinary,25,0,2
"10,168",ordinary,ordinary,25,0,2
"10,169",ordinary,ordinary,35,0,1
"10,171",top_5,outstanding,35,0,1.6346405229
"10,175",top_5,outstanding,35,26,1.243902439
"10,176",ordinary,ordinary,35,0,1.5
"10,177",ordinary,ordinary,25,0,2
"10,182",top_5_10,outstanding,35,0,1.4
"10,183",ordinary,ordinary,35,2,1.5
"10,185",ordinary,ordinary,35,0,1
"10,186",ordinary,ordinary,35,0,2.5
"10,187",ordinary,ordinary,35,0,1
"10,188",ordinary,ordinary,35,2,1.4736842105
"10,191",ordinary,ordinary,22,0,2
"10,199",ordinary,ordinary,22,1,1.4444444444
"10,200",ordinary,ordinary,18,0,1
"10,202",ordinary,ordinary,35,1,5.5
"10,203",ordinary,ordinary,35,1,2.5
"10,206",ordinary,ordinary,35,0,1
"10,213",ordinary,ordinary,20,0,3
"10,214",top_5,outstanding,17,345,1.7441176471
"10,215",ordinary,ordinary,35,0,1
"10,218",ordinary,ordinary,35,0,2
"10,219",ordinary,ordinary,17,0,2
"10,227",ordinary,ordinary,35,0,4
"10,228",ordinary,ordinary,35,0,1.25
"10,230",ordinary,ordinary,35,0,1
"10,231",ordinary,ordinary,18,0,3
"10,232",ordinary,ordinary,0,0,2.5
"10,234",ordinary,ordinary,35,0,1
"10,236",ordinary,ordinary,35,0,1
"10,237",ordinary,ordinary,0,0,1
"10,238",ordinary,ordinary,27,0,2
"10,247",ordinary,ordinary,35,0,2
"10,248",ordinary,ordinary,27,1,2
"10,252",ordinary,ordinary,35,0,2
"10,253",ordinary,ordinary,24,0,1
"10,258",ordinary,ordinary,0,0,1
"10,260",ordinary,ordinary,25,0,1
"10,262",ordinary,ordinary,25,0,1
"10,263",ordinary,ordinary,35,0,1
"10,264",ordinary,ordinary,35,0,1
"10,265",ordinary,ordinary,24,0,1
"10,268",ordinary,ordinary,22,0,1.5
"10,273",ordinary,ordinary,18,0,1
"10,276",ordinary,ordinary,20,0,2
"10,277",top_10_15,outstanding,35,0,2.2
"10,278",ordinary,ordinary,25,0,1
"10,279",ordinary,ordinary,0,0,1
"10,283",ordinary,ordinary,18,0,1
"10,284",ordinary,ordinary,27,0,1
"10,286",ordinary,ordinary,24,0,1.125
"10,287",ordinary,ordinary,35,0,1
"10,288",ordinary,ordinary,25,0,1.6666666667
"10,290",ordinary,ordinary,25,0,1
"10,291",top_5_10,outstanding,24,0,1.25
"10,292",ordinary,ordinary,35,0,1.5
"10,294",ordinary,ordinary,17,0,1
"10,295",ordinary,ordinary,35,0,1
"10,296",ordinary,ordinary,35,0,3
"10,297",ordinary,ordinary,35,0,1
"10,299",ordinary,ordinary,27,0,1
"10,300",ordinary,ordinary,25,0,1
"10,302",ordinary,ordinary,35,0,1
"10,304",ordinary,ordinary,35,1,2
"10,306",ordinary,ordinary,35,0,1
"10,308",ordinary,ordinary,22,0,1
"10,311",ordinary,ordinary,20,2,2.25
"10,313",ordinary,ordinary,25,0,1
"10,316",ordinary,ordinary,22,0,1
"10,317",ordinary,ordinary,25,0,1
"10,318",ordinary,ordinary,25,1,2
"10,322",ordinary,ordinary,0,0,1
"10,323",top_10_15,outstanding,17,0,1
"10,326",ordinary,ordinary,25,0,1
"10,327",ordinary,ordinary,27,0,7
"10,331",top_5_10,outstanding,0,0,1.3333333333
"10,332",top_10_15,outstanding,20,0,3.25
"10,333",ordinary,ordinary,25,0,1
"10,334",ordinary,ordinary,35,0,1
"10,336",ordinary,ordinary,35,0,1
"10,337",ordinary,ordinary,17,0,1
"10,340",ordinary,ordinary,35,0,6
"10,341",ordinary,ordinary,27,0,2.3333333333
"10,342",ordinary,ordinary,24,0,2
"10,345",ordinary,ordinary,25,0,1
"10,347",ordinary,ordinary,35,0,1
"10,348",ordinary,ordinary,24,0,1
"10,350",top_5,outstanding,27,0,1.2142857143
"10,351",top_10_15,outstanding,35,0,1.125
"10,353",top_5,outstanding,35,7,2.7368421053
"10,356",ordinary,ordinary,35,0,2
"10,358",ordinary,ordinary,24,0,4
"10,364",ordinary,ordinary,35,0,1
"10,366",ordinary,ordinary,22,0,2
"10,369",ordinary,ordinary,35,0,1
"10,370",ordinary,ordinary,35,0,4
"10,371",top_5,outstanding,24,0,7
"10,373",ordinary,ordinary,25,0,1
"10,376",top_10_15,outstanding,22,1,1.5
"10,381",ordinary,ordinary,25,0,1
"10,383",ordinary,ordinary,25,0,1
"10,386",ordinary,ordinary,20,0,1
"10,388",top_5_10,outstanding,17,0,1.5555555556
"10,390",ordinary,ordinary,24,1,3
"10,394",top_10_15,outstanding,17,1,1.6428571429
"10,396",ordinary,ordinary,17,0,3
"10,397",ordinary,ordinary,22,0,2.5
"10,399",ordinary,ordinary,25,0,1
"10,402",top_10_15,outstanding,25,0,1.5
"10,404",ordinary,ordinary,18,0,1
"10,405",ordinary,ordinary,35,0,4
"10,406",ordinary,ordinary,25,2,1
"10,407",ordinary,ordinary,35,0,4
"10,412",ordinary,ordinary,27,0,2
"10,415",ordinary,ordinary,26,0,1.5
"10,418",ordinary,ordinary,35,4,2.2857142857
"10,423",top_5_10,outstanding,35,0,1.375
"10,425",ordinary,ordinary,25,0,2
"10,431",ordinary,ordinary,35,0,2
"10,432",ordinary,ordinary,24,0,3
"10,434",top_5_10,outstanding,25,2,1.7058823529
"10,436",ordinary,ordinary,22,0,1
"10,438",ordinary,ordinary,22,1,2.6
"10,440",ordinary,ordinary,24,0,3
"10,441",ordinary,ordinary,35,0,4
"10,442",ordinary,ordinary,25,1,1
"10,443",ordinary,ordinary,24,2,3
"10,445",top_10_15,outstanding,35,0,2.8
"10,452",ordinary,ordinary,35,0,1
"10,455",ordinary,ordinary,20,18,5.75
"10,457",ordinary,ordinary,18,0,2
"10,458",ordinary,ordinary,35,0,1
"10,466",ordinary,ordinary,35,0,3
"10,467",ordinary,ordinary,35,0,1.5
"10,468",ordinary,ordinary,35,0,1
"10,469",ordinary,ordinary,35,0,1
"10,473",top_10_15,outstanding,25,1,2
"10,474",ordinary,ordinary,35,0,1
"10,476",ordinary,ordinary,0,0,2
"10,478",ordinary,ordinary,35,0,3
"10,481",ordinary,ordinary,25,0,1.5
"10,482",ordinary,ordinary,17,0,1
"10,490",top_10_15,outstanding,18,0,2
"10,492",ordinary,ordinary,25,0,1
"10,494",ordinary,ordinary,35,0,1
"10,495",top_10_15,outstanding,24,0,1.5
"10,496",ordinary,ordinary,24,0,1
"10,497",ordinary,ordinary,35,0,4
"10,500",ordinary,ordinary,25,0,1
"10,502",ordinary,ordinary,35,0,1
"10,503",top_5_10,outstanding,17,0,3
"10,504",ordinary,ordinary,35,1,2.6666666667
"10,507",ordinary,ordinary,35,0,1
"10,509",ordinary,ordinary,35,0,4
"10,510",ordinary,ordinary,35,2,1
"10,514",ordinary,ordinary,25,0,1
"10,515",top_5_10,outstanding,25,0,2
"10,516",ordinary,ordinary,35,0,1
"10,517",ordinary,ordinary,35,0,1
"10,519",ordinary,ordinary,22,0,1
"10,521",ordinary,ordinary,25,0,2.6666666667
"10,524",ordinary,ordinary,22,0,1
"10,526",ordinary,ordinary,35,0,1
"10,527",ordinary,ordinary,25,0,1
"10,530",ordinary,ordinary,35,0,4
"10,531",ordinary,ordinary,25,0,1
"10,532",ordinary,ordinary,26,0,2
"10,534",ordinary,ordinary,35,1,2.5
"10,535",ordinary,ordinary,27,0,1
"10,537",ordinary,ordinary,25,0,2.6666666667
"10,538",ordinary,ordinary,35,0,1
"10,541",ordinary,ordinary,25,0,1
"10,543",top_10_15,outstanding,17,0,1.25
"10,544",ordinary,ordinary,0,0,1
"10,547",ordinary,ordinary,25,0,1.6666666667
"10,550",ordinary,ordinary,25,0,1
"10,555",top_10_15,outstanding,25,5,2.4444444444
"10,556",ordinary,ordinary,35,0,1
"10,557",ordinary,ordinary,20,0,1
"10,559",ordinary,ordinary,35,0,1.5
"10,560",ordinary,ordinary,35,0,4
"10,562",ordinary,ordinary,35,0,2
"10,563",ordinary,ordinary,25,1,3
"10,564",top_10_15,outstanding,24,1,1.5
"10,565",top_10_15,outstanding,27,0,1.6666666667
"10,567",ordinary,ordinary,27,0,1
"10,568",ordinary,ordinary,27,0,1
"10,569",ordinary,ordinary,20,0,2
"10,574",ordinary,ordinary,26,1,4
"10,575",ordinary,ordinary,25,0,1
"10,576",ordinary,ordinary,22,0,2
"10,577",ordinary,ordinary,35,0,1
"10,578",ordinary,ordinary,35,1,3
"10,582",ordinary,ordinary,20,0,1
"10,584",ordinary,ordinary,25,0,1
"10,585",top_5,outstanding,20,11,2.46875
"10,590",ordinary,ordinary,0,0,1
"10,593",ordinary,ordinary,35,0,2
"10,595",ordinary,ordinary,22,0,2
"10,597",ordinary,ordinary,35,0,1
"10,599",ordinary,ordinary,22,0,1.5555555556
"10,601",top_5_10,outstanding,18,12,3.1818181818
"10,605",ordinary,ordinary,25,0,1
"10,606",top_5,outstanding,25,1,1.2666666667
"10,609",ordinary,ordinary,35,0,1.4
"10,610",top_5,outstanding,35,2,1.2340425532
"10,611",top_5,outstanding,20,0,1.4285714286
"10,613",ordinary,ordinary,35,0,1
"10,615",ordinary,ordinary,20,0,2
"10,616",ordinary,ordinary,25,0,1
"10,617",ordinary,ordinary,35,0,2
"10,618",ordinary,ordinary,27,0,1.3333333333
"10,622",ordinary,ordinary,25,0,2
"10,623",ordinary,ordinary,35,0,1
"10,626",ordinary,ordinary,26,0,1
"10,627",top_5_10,outstanding,18,1,2.3076923077
"10,630",ordinary,ordinary,35,0,1
"10,632",ordinary,ordinary,25,0,1
"10,633",ordinary,ordinary,20,3,1.2222222222
"10,635",top_5,outstanding,18,6,1.756097561
"10,636",ordinary,ordinary,25,0,1
"10,638",ordinary,ordinary,20,0,1
"10,640",ordinary,ordinary,25,0,1.4285714286
"10,641",ordinary,ordinary,20,0,1
"10,642",ordinary,ordinary,35,0,2
"10,647",ordinary,ordinary,35,0,1.5
"10,650",ordinary,ordinary,20,0,1
"10,655",ordinary,ordinary,35,0,1
"10,659",top_5,outstanding,35,11,1.6385542169
"10,660",top_5,outstanding,22,19,1.8362068966
"10,661",top_5_10,outstanding,25,2,1.3333333333
"10,662",ordinary,ordinary,25,0,1
"10,663",top_5,outstanding,35,0,1.396
"10,668",top_10_15,outstanding,27,2,7.6666666667
"10,672",top_5,outstanding,35,1,1.3636363636
"10,676",ordinary,ordinary,35,0,1
"10,679",ordinary,ordinary,25,1,6
"10,680",top_5_10,outstanding,17,2,17
"10,681",ordinary,ordinary,35,0,1
"10,682",top_5,outstanding,35,4,1.5806451613
"10,683",ordinary,ordinary,35,0,1
"10,685",ordinary,ordinary,35,0,2
"10,687",ordinary,ordinary,35,0,2
"10,689",ordinary,ordinary,25,0,4
"10,690",ordinary,ordinary,35,0,1
"10,691",ordinary,ordinary,35,0,1.5
"10,692",ordinary,ordinary,35,0,1
"10,693",ordinary,ordinary,25,0,1.5
"10,694",ordinary,ordinary,25,0,1
"10,698",ordinary,ordinary,22,0,5
"10,699",ordinary,ordinary,25,0,1
"10,701",ordinary,ordinary,0,1,1
"10,707",ordinary,ordinary,22,0,3
