"id","betweenness","closeness","clustering_coefficient","degree","eccentricity","eigenvector","harmonic_closeness","id_community","id_user","indegree","interactions","modularity_class","outdegree","page_rank","strongly_component","weakly_component","id_graph_analysis_context","class","class2"
"492,331","1,189,765.0065864378",0.3811002021,0.0364231281,447,6,0.2873813362,0.4140714782,3,"36,260",309,857,43,138,0.0027120779,"1,043",0,145,top_5,outstanding
"490,935","1,857,649.8075001496",0.3700147193,0.0168700665,806,7,0.568938423,0.4000491615,3,"34,625",715,"1,500",16,91,0.0065778211,"1,043",0,145,top_5,outstanding
"489,872","933,807.415477626",0.3540576794,0.0428017154,303,7,0.2473478409,0.3829107244,3,"33,352",213,548,56,90,0.0023484969,"1,043",0,145,top_5,outstanding
"494,848","3,499,692.2188912206",0.3619720241,0.0106927687,"1,285",6,0.8038268968,0.3965965776,3,"39,440","1,114","3,118",27,171,0.00956658,"1,043",0,145,top_5,outstanding
"500,358","451,543.4676176017",0.3467095757,0.046749074,353,7,0.4159488644,0.3714957739,3,"31,592",303,868,56,50,0.0030607716,"1,043",0,145,top_5,outstanding
"498,553","951,447.4055144076",0.3455747578,0.0198932551,482,7,0.3771305277,0.3715778602,3,"29,553",411,743,27,71,0.0038024192,"1,043",0,145,top_5,outstanding
"495,945","555,084.4341484398",0.3382239877,0.0358083956,283,6,0.1836925926,0.3644124519,3,"41,191",212,483,41,71,0.001785203,"1,043",0,145,top_5,outstanding
"492,172","760,152.3840676179",0.3351533236,0.0294172484,358,7,0.2796955708,0.3609936947,3,"36,060",282,901,16,76,0.0029607133,"1,043",0,145,top_5,outstanding
"501,174","327,360.383316314",0.3574620802,0.0946676284,197,7,0.1959912546,0.3849768625,3,"32,562",131,553,56,66,0.001525899,"1,043",0,145,top_5,outstanding
"493,737","203,901.4284710368",0.3175911443,0.0561386123,112,7,0.0552392552,0.3382891781,3,"38,057",74,205,16,38,0.0005315879,"1,043",0,145,top_5,outstanding
"498,298","115,979.4544122145",0.3216744866,0.0684811249,71,7,0.0275528771,0.3420254558,3,"29,315",38,125,44,33,0.000283796,"1,043",0,145,top_5,outstanding
"491,720","184,830.0034399839",0.3136847109,0.0226492789,104,7,0.0363234155,0.3322242669,3,"35,529",80,154,56,24,0.0007274079,"1,043",0,145,top_5,outstanding
"499,647","185,597.4089052146",0.3458917573,0.1560019851,65,7,0.0311843115,0.3717325612,3,"30,706",6,142,44,59,0.0000912119,"1,043",0,145,top_5,outstanding
"494,503","59,436.2997907279",0.3187994444,0.1019125655,63,7,0.0439928793,0.3379829333,3,"39,024",47,113,43,16,0.0004797548,"1,043",0,145,top_5,outstanding
"497,656","90,933.6680596244",0.3196294502,0.1177498251,60,7,0.0157767687,0.3396873506,3,"44,841",30,91,9,30,0.0002095282,"1,043",0,145,top_5,outstanding
"490,313","66,349.5728495041",0.3156352765,0.1224489808,55,7,0.028850325,0.3342286147,3,"33,872",30,130,56,25,0.0002784999,"1,043",0,145,top_5,outstanding
"497,824","30,978.804980613",0.3153147772,0.2091503292,20,7,0.0151273517,0.3338389305,3,"28,831",6,22,44,14,0.000107525,"1,043",0,145,top_5,outstanding
"497,566","162,360.8545861417",0.2897524562,0.0483146049,99,7,0.0938151223,0.305423105,3,"44,664",83,157,27,16,0.0009008854,"1,043",0,145,top_5,outstanding
"489,701","19,885.6574532837",0.3298756483,0.3866396844,42,7,0.0562832636,0.3514653749,3,"33,145",13,254,56,29,0.000296631,"1,043",0,145,top_5,outstanding
"498,114","146,449.7678946021",0.3439984361,0.1240766048,92,6,0.0611628518,0.3697133295,3,"45,522",44,221,9,48,0.0003869942,"1,043",0,145,top_5,outstanding
"497,930","64,487.8054581162",0.3370363277,0.2090196013,58,7,0.0766325478,0.3599689696,3,"28,935",23,109,44,35,0.0004508257,"1,043",0,145,top_5,outstanding
"498,124","14,946.6689976015",0.2870269682,0.1391625553,37,7,0.0447448401,0.3007031454,3,"45,534",27,75,9,10,0.0003261539,"1,043",0,145,top_5,outstanding
"490,812","109,457.8024720485",0.3431041206,0.2613320947,53,7,0.04995571,0.3681604561,3,"34,474",13,100,56,40,0.0003186753,"1,043",0,145,top_5,outstanding
"500,101","33,740.3081876473",0.3340927789,0.2126050442,43,7,0.0618791597,0.355422654,3,"31,273",22,67,56,21,0.0002991685,"1,043",0,145,top_5,outstanding
"490,213","10,480.9110771884",0.2509626812,0,5,8,0.0004650263,0.2601441922,3,"33,753",1,5,43,4,0.0000232223,"1,043",0,145,top_5,outstanding
"500,232","46,034.2715183629",0.3010722026,0.1103896126,24,7,0.0018747727,0.3168709803,3,"31,436",2,29,56,22,0.0000290725,"1,043",0,145,top_5,outstanding
"498,203","34,402.5085380872",0.2915769125,0.1619047672,20,7,0.0196116647,0.3054370867,3,"29,225",13,36,44,7,0.0001082224,"1,043",0,145,top_5,outstanding
"497,868",0,0.2766659681,0.1333333403,6,7,0,0.2888571789,3,"28,873",0,6,44,6,0.0000155522,"5,931",0,145,top_5,outstanding
"489,500","47,278.2926195957",0.3226969864,0.1431451589,35,7,0.0160414177,0.3419415654,3,"32,930",14,80,27,21,0.0001453083,"1,043",0,145,top_5,outstanding
"498,077",115.7017139273,0.2571108514,0.2545454502,12,8,0.0049614942,0.2674115318,3,"29,101",8,14,44,4,0.0000564589,"1,043",0,145,top_5,outstanding
"490,703","26,254.6126369193",0.2825563346,0.1190476194,24,7,0.0253414979,0.2953598715,3,"34,341",16,29,44,8,0.0001833486,"1,043",0,145,top_5,outstanding
"497,873","11,365.4275904429",0.290070883,0.2348484844,15,7,0.0018738628,0.3042630729,3,"28,879",6,31,44,9,0.000044341,"1,043",0,145,top_5,outstanding
"489,583","19,647.2076098567",0.3107304727,0.3842105269,23,7,0.042120011,0.328637278,3,"49,409",9,51,9,14,0.000196568,"1,043",0,145,top_5,outstanding
"499,644","8,038.3648973377",0.3240439506,0.2566844821,37,7,0.0360421332,0.3449381647,3,"30,701",19,53,56,18,0.000167929,"1,043",0,145,top_5,outstanding
"490,416","27,120.6973656222",0.3122190679,0.2189542502,21,7,0.0064376067,0.3293526011,3,"33,996",4,28,56,17,0.0000790395,"1,043",0,145,top_5,outstanding
"492,724","11,508.6523399794",0.3078313604,0.2483660132,20,7,0.0086946625,0.3246470742,3,"36,711",8,52,56,12,0.0000824776,"1,043",0,145,top_5,outstanding
"489,568","10,629.3824117984",0.3358783483,0.267267257,38,7,0.0183713232,0.358163072,3,"33,001",4,64,56,34,0.0000645481,"1,043",0,145,top_5,outstanding
"500,007","30,062.6125257304",0.3333964886,0.2887989283,43,7,0.053685957,0.3551227235,3,"31,161",17,115,56,26,0.0002308424,"1,043",0,145,top_5,outstanding
"499,724","32,788.2637758955",0.2967230622,0.0697479025,37,7,0.0098249208,0.311887172,3,"47,200",29,57,9,8,0.0002074825,"1,043",0,145,top_5,outstanding
"499,902","1,463.8821819989",0.3191849568,0.5164835453,15,7,0.0240947043,0.3377114172,3,"31,034",3,27,44,12,0.0000569563,"1,043",0,145,top_5,outstanding
"495,302","38,518.2845586771",0.3183188616,0.1681681722,42,7,0.0632149228,0.3380239764,3,"39,953",25,113,16,17,0.0002865504,"1,043",0,145,top_5,outstanding
"500,782","46,338.6482837656",0.3418377258,0.2935435474,39,7,0.0348742678,0.3657813078,3,"32,112",7,68,56,32,0.0001346949,"1,043",0,145,top_5,outstanding
"492,540","15,798.4978152154",0.3272580745,0.3616666794,28,7,0.0547582097,0.3486239277,3,"36,497",9,56,30,19,0.0001910724,"1,043",0,145,top_5,outstanding
"497,034",0,0,0.068877548,49,0,0.1007376223,0,3,"43,515",49,71,43,0,0.0005742381,3,0,145,top_5,outstanding
"499,861","31,113.2092359078",0.3347070758,0.1873265505,49,7,0.0580780359,0.3566512417,3,"30,988",29,64,56,20,0.0003289663,"1,043",0,145,top_5,outstanding
"494,367","12,966.9828695369",0.3164678377,0.3079710007,25,7,0.02827522,0.334851027,3,"38,860",12,43,16,13,0.0001573403,"1,043",0,145,top_5,outstanding
"495,661","11,780.6716418644",0.3110783736,0.404411763,19,7,0.0318039614,0.3298135469,3,"40,637",7,35,16,12,0.0001288494,"1,043",0,145,top_5,outstanding
"498,582","36,197.8102529392",0.311592492,0.1335034072,52,7,0.0769841762,0.329602017,3,"45,967",42,74,9,10,0.0005062723,"1,043",0,145,top_5_10,outstanding
"500,694","24,978.4437838084",0.3215765107,0.1476190537,22,7,0.0205740907,0.3409632957,3,"31,996",4,26,56,18,0.000082532,"1,043",0,145,top_5_10,outstanding
"490,446","70,468.3126814007",0.3062242589,0.1902173907,28,7,0.0287651577,0.3245189836,3,"50,420",7,61,27,21,0.0002120719,"1,043",0,145,top_5_10,outstanding
"489,793",0,0.295782526,0.1209150329,19,7,0.0001927139,0.3119556408,3,"33,246",1,21,56,18,0.0000155522,"1,294",0,145,top_5_10,outstanding
"492,658","10,285.5230201985",0.297057003,0.4499999881,6,7,0.0110763864,0.3125379987,3,"36,638",1,8,56,5,0.000035591,"1,043",0,145,top_5_10,outstanding
"495,489","13,416.127391223",0.3271769445,0.3115941882,31,7,0.0369966307,0.3472582289,3,"40,296",10,69,16,21,0.0001785924,"1,043",0,145,top_5_10,outstanding
"493,748","3,700.6776165595",0.3114638032,0.4571428597,17,7,0.0258672149,0.3290873993,3,"38,070",3,18,9,14,0.0001865351,"1,043",0,145,top_5_10,outstanding
"500,650","30,808.8239770952",0.3312417644,0.4312169254,33,7,0.0855294558,0.3526998259,3,"31,948",12,69,56,21,0.0003395695,"1,043",0,145,top_5_10,outstanding
"499,357",260.6222455539,0.2781495337,0.1666666716,5,7,0.0007982332,0.2905875932,3,"30,383",2,6,44,3,0.0000332999,"1,043",0,145,top_5_10,outstanding
"490,544",1.1837672592,0.2370453525,0.4166666567,5,8,0.0005698311,0.2447654227,3,"34,152",2,9,56,3,0.0000213299,"1,043",0,145,top_5_10,outstanding
"491,573",0,0.2978519479,0.1111111119,9,7,0,0.3127633109,3,"35,363",0,16,56,9,0.0000155522,"2,261",0,145,top_5_10,outstanding
"499,578",3.8042246002,0.2670612637,0,3,8,0.0044893321,0.2778662535,3,"30,627",1,3,56,2,0.0000366835,"1,043",0,145,top_5_10,outstanding
"500,757",462.3608485141,0.290230359,0.25,5,7,0.0108594751,0.3045377461,3,"32,080",2,7,56,3,0.0000425052,"1,043",0,145,top_5_10,outstanding
"494,637","7,399.3957640087",0.2920285446,0.1111111119,11,7,0.0266563331,0.306252086,3,"39,174",8,13,41,3,0.0001901328,"1,043",0,145,top_5_10,outstanding
"489,993",65.3349259715,0.2513450459,0.5,3,8,0.0093436755,0.2598298289,3,"33,499",2,3,41,1,0.0001351554,"1,043",0,145,top_5_10,outstanding
"498,781",0,0.2810154878,0.0476190485,7,7,0,0.2929477814,3,"29,793",0,8,44,7,0.0000155522,"6,406",0,145,top_5_10,outstanding
"497,655",0,0.2694427434,0.1000000015,5,7,0,0.2816806457,3,"44,835",0,5,43,5,0.0000155522,"5,840",0,145,top_5_10,outstanding
"496,866",0,0.2771362587,0.5,3,8,0,0.2897386815,3,"43,074",0,3,56,3,0.0000155522,"5,416",0,145,top_5_10,outstanding
"501,114","15,308.1595579579",0.2990426556,0.2710526288,23,7,0.0264061741,0.3146167654,3,"32,491",9,50,56,14,0.0002145717,"1,043",0,145,top_5_10,outstanding
"490,178","2,638.7623273406",0.3305365976,0.4466403127,26,7,0.014661964,0.351602486,3,"33,712",4,60,56,22,0.0000758656,"1,043",0,145,top_5_10,outstanding
"493,239",426.1087948894,0.3069186047,0.3589743674,14,7,0.0037666096,0.3231713257,3,"37,407",7,25,31,7,0.0000476966,"1,043",0,145,top_5_10,outstanding
"494,035",0,0.2967292346,1,3,7,0,0.3113627345,3,"38,448",0,3,16,3,0.0000155522,"3,691",0,145,top_5_10,outstanding
"493,398",26.465237353,0.2720292693,0.2857142985,9,8,0.0084823503,0.2833141648,3,"37,596",6,11,56,3,0.0000890697,"1,043",0,145,top_5_10,outstanding
"497,002","56,613.7097374725",0.3186839722,0.2056451589,37,7,0.0272533898,0.3391321408,3,"43,438",7,61,9,30,0.0001665541,"1,043",0,145,top_5_10,outstanding
"497,519","43,885.0013343456",0.3068829206,0.2489177436,25,7,0.0337194037,0.3242253674,3,"44,564",11,62,9,14,0.0001432838,"1,043",0,145,top_5_10,outstanding
"496,516","6,454.5957264584",0.2759684249,0.1277056336,23,7,0.0479793443,0.2874308807,3,"42,335",21,29,9,2,0.0002581284,"1,043",0,145,top_5_10,outstanding
"498,647","6,567.6171506697",0.2899434284,0.227272734,13,7,0.0073507383,0.3032572908,3,"29,649",5,22,16,8,0.0001311779,"1,043",0,145,top_5_10,outstanding
"499,739","1,449.5533359736",0.3227364431,0.3203463256,23,7,0.0049421311,0.3424403973,3,"47,215",5,29,9,18,0.0000461245,"1,043",0,145,top_5_10,outstanding
"500,345","10,715.7164410104",0.3038623151,0.4166666567,5,7,0.0125656527,0.3203641563,3,"31,575",1,5,44,4,0.0000406202,"1,043",0,145,top_5_10,outstanding
"498,512",0,0.2864656762,0.0833333358,4,7,0,0.2998237834,3,"29,507",0,4,44,4,0.0000155522,"6,254",0,145,top_5_10,outstanding
"501,273",0,0.2927086221,0.5666666627,8,7,0.0110163984,0.3065109734,3,"49,069",2,11,30,6,0.0000554444,"1,043",0,145,top_5_10,outstanding
"498,057",0,0.2402529457,0,3,8,0,0.2482506921,3,"29,080",0,3,44,3,0.0000155522,"6,022",0,145,top_5_10,outstanding
"501,233","3,684.6130702057",0.3152582861,0.6363636255,14,7,0.0339706372,0.3326676228,3,"32,631",5,27,56,9,0.0001288468,"1,043",0,145,top_5_10,outstanding
"489,599","10,817.4835260707",0.3166196845,0.480769217,15,7,0.0234587442,0.3354224736,3,"33,042",5,19,56,10,0.0001197017,"1,043",0,145,top_5_10,outstanding
"499,824",0,0.3053130601,0.227272734,12,7,0,0.3211864636,3,"30,949",0,14,44,12,0.0000155522,"6,914",0,145,top_5_10,outstanding
"498,500",0,0.272868137,0.200000003,7,7,0.0001927139,0.284094535,3,"29,497",1,10,41,6,0.0000155522,"6,249",0,145,top_5_10,outstanding
"498,499","10,777.0005792006",0.2878564807,0.3333333433,9,7,0.0141720506,0.3015948186,3,"29,496",3,13,44,6,0.0000866279,"1,043",0,145,top_5_10,outstanding
"496,088",368.682671051,0.2656902713,0.1818181872,13,7,0.0051255944,0.2768670112,3,"41,496",8,20,9,5,0.0000508497,"1,043",0,145,top_5_10,outstanding
"500,026",738.3901679363,0.3005921877,0.1666666716,13,7,0.0017487411,0.31574703,3,"31,183",4,16,16,9,0.0000321788,"1,043",0,145,top_5_10,outstanding
"492,783",728.1143334394,0.3004040289,0.7142857313,10,7,0.0135369051,0.3165079064,3,"36,778",3,16,9,7,0.0000629793,"1,043",0,145,top_5_10,outstanding
"493,442","2,153.1558754502",0.2977439368,0.3333333433,12,7,0.0163689347,0.3147588378,3,"37,646",2,15,31,10,0.0000937522,"1,043",0,145,top_5_10,outstanding
"493,190","11,485.3812092903",0.2962401796,0.3444444537,13,8,0.0063567868,0.3116221958,3,"37,339",3,32,56,10,0.0000692102,"1,043",0,145,top_10_15,outstanding
"496,392",0,0.3020940611,0.5952380896,8,7,0.0001927139,0.3185141595,3,"42,078",1,16,9,7,0.0000155522,"5,123",0,145,top_10_15,outstanding
"496,004",1,0.2630556109,0.3666666746,7,7,0.0004678389,0.2736358798,3,"41,330",2,10,43,5,0.0000185106,"1,043",0,145,top_10_15,outstanding
"500,787",0,0.2793502989,0.5,2,7,0,0.2913045635,3,"32,118",0,2,56,2,0.0000155522,"7,404",0,145,top_10_15,outstanding
"498,933",0,0.2458321691,1,4,8,0.0007691523,0.2538776734,3,"29,935",2,4,44,2,0.0000226473,"1,043",0,145,top_10_15,outstanding
"490,153",0,0,0,1,0,0.0003497798,0,3,"33,684",1,1,47,0,0.0000182877,887,0,145,top_10_15,outstanding
"496,632",23.2769083878,0.2624670611,0.3333333433,4,8,0.0004564364,0.2735718345,3,"42,581",2,4,31,2,0.0000266219,"1,043",0,145,top_10_15,outstanding
"500,015",0,0.2771014797,0.3333333433,3,8,0,0.289534134,3,"31,170",0,3,56,3,0.0000155522,"7,021",0,145,top_10_15,outstanding
"497,611",852.8341395893,0.3090568468,0.341911763,19,7,0.0070958187,0.3253222562,3,"44,757",3,26,43,16,0.0000511733,"1,043",0,145,top_10_15,outstanding
"492,379","5,118.5709966378",0.2910945685,0.0833333358,5,7,0.0124892473,0.3055038382,3,"36,311",1,6,56,4,0.0000369175,"1,043",0,145,top_10_15,outstanding
"494,175",148.1500526845,0.2816683556,0.4666666687,8,7,0.0003926451,0.2955577497,3,"55,009",2,15,9,6,0.0000235851,"3,783",0,145,top_10_15,outstanding
"491,951",0,0,0,1,0,0.0022524981,0,3,"35,784",1,1,56,0,0.0000232719,4,0,145,top_10_15,outstanding
"498,546",0,0.2664244626,0,2,8,0,0.2778406836,3,"29,549",0,2,44,2,0.0000155522,"6,281",0,145,top_10_15,outstanding
"491,374",0,0.2817202006,0.6666666865,4,7,0.0001927139,0.2937666847,3,"35,131",1,5,56,3,0.0000155522,"2,151",0,145,top_10_15,outstanding
"489,449",105.8511235392,0.3003869352,0.5892857313,10,7,0.0118055908,0.3155702288,3,"32,858",2,12,47,8,0.000061018,"1,043",0,145,top_10_15,outstanding
"496,605",0,0.3018522753,0.3333333433,7,7,0.0001927139,0.3172352994,3,"42,528",1,7,43,6,0.0000155522,"5,250",0,145,top_10_15,outstanding
"499,817",590.0453875155,0.3007120478,0.5333333611,8,7,0.0071472821,0.3151994876,3,"30,942",2,9,44,6,0.0000677059,"1,043",0,145,top_10_15,outstanding
"490,389",3.4214296284,0.2497988927,0,3,8,0.0006842542,0.2590635402,3,"33,965",1,4,56,2,0.0000250409,"1,043",0,145,top_10_15,outstanding
"498,359","6,136.0115095228",0.309310365,0.4560439587,15,7,0.0188756724,0.3266216545,3,"45,752",3,19,9,12,0.0000607513,"1,043",0,145,top_10_15,outstanding
"490,376",0,0.2562111801,0.5,2,8,0,0.2658511454,3,"33,949",0,2,41,2,0.0000155522,"1,595",0,145,top_10_15,outstanding
"499,297",228.0999292917,0.2724459801,0.1666666716,9,8,0.0005928339,0.2839541476,3,"30,322",3,9,16,6,0.0000245361,"4,008",0,145,top_10_15,outstanding
"492,184",22.5449680173,0.2787369977,0,2,7,0.0004650263,0.290562787,3,"36,081",1,2,43,1,0.0000232223,"1,043",0,145,top_10_15,outstanding
"499,674",227.0622586866,0.2715630304,0.3333333433,4,8,0.0003854278,0.2830219607,3,"30,745",2,5,56,2,0.0000188581,"6,841",0,145,top_10_15,outstanding
"497,582",397.4192119814,0.3017951063,0.3571428657,8,7,0.0047109746,0.3174279941,3,"44,686",2,10,16,6,0.0000462437,"1,043",0,145,top_10_15,outstanding
"499,252",0,0.2946921918,0.2636363506,12,7,0.0001927139,0.3105938853,3,"46,663",1,12,9,11,0.0000155522,"6,632",0,145,top_10_15,outstanding
"499,096",0,0.2382994088,0,1,8,0,0.2459929654,3,"30,090",0,1,44,1,0.0000155522,"6,567",0,145,top_10_15,outstanding
"491,570",522.0142489552,0.2666969789,0.1666666716,4,8,0.0032357316,0.2782674388,3,"35,357",1,5,56,3,0.0000448995,"1,043",0,145,top_10_15,outstanding
"497,022",0,0.3025787966,0.4166666567,5,7,0.0001927139,0.3182440476,3,"43,493",1,6,46,4,0.0000155522,"5,501",0,145,top_10_15,outstanding
"489,392",0,0.3050485213,0.3545454443,11,7,0,0.3213586893,3,"32,802",0,12,56,11,0.0000155522,"1,060",0,145,top_10_15,outstanding
"491,444",733.8227214939,0.2995857216,0.2638888955,9,7,0.0016068885,0.314646533,3,"35,222",2,10,56,7,0.0000325951,"1,043",0,145,top_10_15,outstanding
"499,890",0,0.3030824867,0.2916666567,9,7,0,0.3189398449,3,"31,019",0,11,44,9,0.0000155522,"6,955",0,145,top_10_15,outstanding
"489,975",183.8552307596,0.2891810463,0.2666666806,8,7,0.0072483883,0.302160402,3,"33,477",4,8,44,4,0.0000350684,"1,043",0,145,top_10_15,outstanding
"495,396","10,602.7248102001",0.2736934882,0.1964285672,9,8,0.0021362608,0.2852589776,3,"40,119",5,25,16,4,0.000060707,"1,043",0,145,top_10_15,outstanding
"491,033",0,0,0,2,0,0.0078988004,0,3,"34,733",2,2,56,0,0.0000399819,311,0,145,top_10_15,outstanding
"491,889",0,0.2817352329,0,1,7,0,0.2948417208,3,"35,710",0,1,56,1,0.0000155522,"2,425",0,145,top_10_15,outstanding
"491,995",0,0.2949391129,1,3,7,0,0.3098191739,3,"35,846",0,3,56,3,0.0000155522,"2,481",0,145,top_10_15,outstanding
"492,557","7,448.8454267973",0.3039672943,0.2818181813,13,7,0.0116761462,0.320841339,3,"36,522",4,23,16,9,0.0000740443,"1,043",0,145,top_10_15,outstanding
"489,741","5,282.1004378561",0.2336667847,0.3333333433,6,8,0.0007265346,0.2404978396,3,"33,194",3,6,44,3,0.0000375491,"1,043",0,145,ordinary,ordinary
"497,070",0,0.2619957326,0.25,5,8,0.0001927139,0.27264182,3,"43,606",1,6,16,4,0.0000155522,"5,527",0,145,ordinary,ordinary
"495,927",0,0.2843755049,0.5,5,7,0.0001927139,0.2971505231,3,"41,141",1,15,44,4,0.0000155522,"4,850",0,145,ordinary,ordinary
"493,116","2,125.77474336",0.2745475348,0.1730769277,14,8,0.0077090123,0.2869173906,3,"37,232",6,30,16,8,0.0001029792,"1,043",0,145,ordinary,ordinary
"493,336",0,0.2834747128,0.5833333135,5,7,0.0001927139,0.2958689574,3,"53,918",1,5,56,4,0.0000155522,"3,275",0,145,ordinary,ordinary
"498,194",0,0.2905888828,0.3035714328,8,7,0,0.3056525072,3,"45,597",0,8,9,8,0.0000155522,"6,095",0,145,ordinary,ordinary
"500,031","25,572.3525951416",0.2659579828,0.3000000119,9,8,0.0039058697,0.2774747652,3,"31,188",3,9,44,6,0.0000592437,"1,043",0,145,ordinary,ordinary
"490,225","7,262.2395514804",0.3038798066,0.1169230789,27,7,0.0100326761,0.3200642257,3,"33,768",20,38,9,7,0.00014937,"1,043",0,145,ordinary,ordinary
"499,168",17.8610585775,0.2768287571,0.4499999881,7,8,0.0004284907,0.288693969,3,"30,178",2,9,44,5,0.0000204153,"6,412",0,145,ordinary,ordinary
"491,766","31,342.618833331",0.3213220525,0.3458333313,18,7,0.0110099287,0.3405749646,3,"35,571",2,23,16,16,0.0000358934,"1,043",0,145,ordinary,ordinary
"496,468","28,722.0045684892",0.3158997068,0.268774718,26,7,0.0382747309,0.3345840211,3,"42,222",12,76,27,14,0.0001788788,"1,043",0,145,ordinary,ordinary
"496,293",141.8811607244,0.3256631709,0.5110294223,19,7,0.0007004108,0.3466967048,3,"41,887",2,55,43,17,0.0000222842,"1,043",0,145,ordinary,ordinary
"495,017",291.1033336501,0.2757665988,0.4166666567,5,7,0.0188155266,0.2885719698,3,"39,648",2,8,30,3,0.0000980084,"1,043",0,145,ordinary,ordinary
"494,154",28.1919876225,0.2856138073,0.3333333433,5,7,0.0008095711,0.2984349489,3,"38,600",1,5,30,4,0.0000291635,"1,043",0,145,ordinary,ordinary
"499,073","10,470",0.2343618202,0,3,8,0.0008672857,0.2413148684,3,"30,065",1,5,44,2,0.0000341276,"1,043",0,145,ordinary,ordinary
"498,773",0,0.256422709,0.25,5,8,0.0001927139,0.2658736923,3,"29,785",1,6,44,4,0.0000155522,"6,401",0,145,ordinary,ordinary
"493,092",0,0.3046563961,0.4499999881,6,7,0.0001927139,0.3201519661,3,"37,203",1,6,16,5,0.0000155522,"3,131",0,145,ordinary,ordinary
"491,264",0,1,0,2,1,0.0002067665,1,3,"51,388",1,2,56,1,0.0000359833,"2,085",0,145,ordinary,ordinary
"493,235",0,0.2730045492,0,3,7,0,0.285606532,3,"37,400",0,3,56,3,0.0000155522,"3,213",0,145,ordinary,ordinary
"494,815",196.0062565824,0.2775061767,0.5833333135,7,7,0.0096540505,0.2903602775,3,"55,784",3,7,9,4,0.0000987399,"1,043",0,145,ordinary,ordinary
"495,779",96.2182097482,0.277988415,0.4166666567,6,7,0.0035564184,0.2911058191,3,"40,863",2,10,43,4,0.0000341749,"1,043",0,145,ordinary,ordinary
"500,293","5,278",0.2838629887,0.400000006,6,7,0.0004003387,0.2981805717,3,"31,507",2,17,30,4,0.0000390758,"1,043",0,145,ordinary,ordinary
"500,421","10,565.1141351894",0.2684601302,0.1964285672,9,8,0.0007204071,0.2797041738,3,"31,663",2,12,44,7,0.0000279392,"1,043",0,145,ordinary,ordinary
"501,200",0,0.2712839747,0.3333333433,4,8,0.0001927139,0.2826287428,3,"32,590",1,10,31,3,0.0000155522,"7,611",0,145,ordinary,ordinary
"499,666",261.3898266016,0.3185493604,0.4454545379,12,7,0.0011172986,0.3371255378,3,"30,737",2,23,44,10,0.0000315567,"1,043",0,145,ordinary,ordinary
"489,949",51.3617260065,0.2650233445,0.5,5,8,0.000785786,0.2763210475,3,"49,831",2,5,27,3,0.0000257585,"1,043",0,145,ordinary,ordinary
"493,319",0,0.2860858257,0,1,7,0,0.2990692641,3,"37,516",0,1,44,1,0.0000155522,"3,263",0,145,ordinary,ordinary
"490,370","3,050.1860279114",0.316183517,0.4738562107,19,6,0.0213656413,0.335410747,3,"50,327",4,51,9,15,0.0000839511,"1,043",0,145,ordinary,ordinary
"497,848",791.0332580622,0.2736367406,0.347222209,11,7,0.0086903734,0.2858694378,3,"45,237",5,16,9,6,0.0001266801,"1,043",0,145,ordinary,ordinary
"500,174","10,568.7938139999",0.274262261,0.3666666746,7,8,0.0110163984,0.2859278453,3,"31,367",2,14,44,5,0.0000554444,"1,043",0,145,ordinary,ordinary
"500,306",0,0.2696353794,0,1,7,0,0.2803039322,3,"31,523",0,1,41,1,0.0000155522,"7,166",0,145,ordinary,ordinary
"500,840",0,0.2981534813,0.5,8,7,0.0001927139,0.3133324315,3,"48,570",1,8,41,7,0.0000155522,"7,432",0,145,ordinary,ordinary
"491,326",0,0.2813449139,0.400000006,6,8,0.0001927139,0.2940825667,3,"35,075",1,9,56,5,0.0000155522,"2,118",0,145,ordinary,ordinary
"496,968",0,0.2773254898,0.2380952388,8,7,0.0001927139,0.2903404582,3,"43,342",1,17,41,7,0.0000155522,"5,470",0,145,ordinary,ordinary
"500,870","15,749",0.2639236076,0,4,7,0.0043078261,0.2747548688,3,"32,226",2,8,44,2,0.0000772232,"1,043",0,145,ordinary,ordinary
"501,070",0,0.2828520919,0.1666666716,4,8,0,0.2957284903,3,"32,441",0,4,56,4,0.0000155522,"7,552",0,145,ordinary,ordinary
"489,403",0,0.2353072227,0,2,8,0,0.2419155373,3,"32,814",0,2,56,2,0.0000155522,"1,066",0,145,ordinary,ordinary
"493,088",0,0.2513447898,0,1,8,0,0.2598279672,3,"53,581",0,1,16,1,0.0000155522,"3,128",0,145,ordinary,ordinary
"493,447",0,0.2887770729,0.3000000119,6,7,0,0.3029680736,3,"37,657",0,6,9,6,0.0000155522,"3,340",0,145,ordinary,ordinary
"495,757","10,588.9152156247",0.2724785795,0.4166666567,6,8,0.0005004294,0.2842089952,3,"40,829",2,6,56,4,0.000047463,"1,043",0,145,ordinary,ordinary
"499,928",0,0.2719967031,0.1666666716,3,8,0,0.2832032377,3,"31,064",0,3,44,3,0.0000155522,"6,973",0,145,ordinary,ordinary
"493,972",489.884653054,0.2790169133,0.5,7,7,0.0088211129,0.2925468388,3,"54,745",2,10,27,5,0.0000666359,"1,043",0,145,ordinary,ordinary
"494,433","12,630.2117870635",0.297057003,0.400000006,12,7,0.0181620598,0.3122570112,3,"38,942",3,20,16,9,0.0000828366,"1,043",0,145,ordinary,ordinary
"500,588",33.3066771214,0.267819999,0,4,7,0.0002356174,0.2789033818,3,"31,864",1,4,44,3,0.000019746,"1,043",0,145,ordinary,ordinary
