"id_user","count_i_usage","category","class","class2"
"41,443",4,top_45_50,ordinary,ordinary
"41,444",8,top_50_100,ordinary,ordinary
"41,446",2,top_50_100,ordinary,ordinary
"41,447",1,top_15_20,ordinary,ordinary
"41,448",3,top_50_100,ordinary,ordinary
"41,450",3,top_50_100,ordinary,ordinary
"41,451",2,top_15_20,ordinary,ordinary
"41,454",27,top_35_40,ordinary,ordinary
"41,455",15,top_5_10,top_5_10,outstanding
"41,457",14,top_40_45,ordinary,ordinary
"41,458",11,top_10_15,top_10_15,outstanding
"41,459",6,top_40_45,ordinary,ordinary
"41,461",104,top_5,top_5,outstanding
"41,465",2,top_35_40,ordinary,ordinary
"41,466",1,top_50_100,ordinary,ordinary
"41,467",4,top_50_100,ordinary,ordinary
"41,473",5,top_30_35,ordinary,ordinary
"41,474",6,top_50_100,ordinary,ordinary
"41,478",3,top_50_100,ordinary,ordinary
"41,480",14,top_15_20,ordinary,ordinary
"41,484",3,top_50_100,ordinary,ordinary
"41,489",42,top_5,top_5,outstanding
"41,492",3,top_50_100,ordinary,ordinary
"41,496",6,top_5_10,top_5_10,outstanding
"41,498",2,top_50_100,ordinary,ordinary
"41,499",6,top_50_100,ordinary,ordinary
"41,501",17,top_15_20,ordinary,ordinary
"41,504",9,top_50_100,ordinary,ordinary
"41,506",7,top_20_25,ordinary,ordinary
"41,515",2,top_45_50,ordinary,ordinary
"41,521",4,top_50_100,ordinary,ordinary
"41,522",1,top_50_100,ordinary,ordinary
"41,525",1,top_45_50,ordinary,ordinary
"41,526",2,top_50_100,ordinary,ordinary
"41,527",7,top_45_50,ordinary,ordinary
"41,529",4,top_20_25,ordinary,ordinary
"41,530",2,top_20_25,ordinary,ordinary
"41,533",1,top_50_100,ordinary,ordinary
"41,535",2,top_25_30,ordinary,ordinary
"41,537",2,top_10_15,top_10_15,outstanding
"41,539",20,top_35_40,ordinary,ordinary
"41,540",2,top_50_100,ordinary,ordinary
"41,541",3,top_50_100,ordinary,ordinary
"41,542",11,top_50_100,ordinary,ordinary
"41,544",12,top_50_100,ordinary,ordinary
"41,548",18,top_45_50,ordinary,ordinary
"41,559",3,top_50_100,ordinary,ordinary
"41,561",4,top_50_100,ordinary,ordinary
"41,563",1,top_50_100,ordinary,ordinary
"41,565",45,top_30_35,ordinary,ordinary
"41,574",1,top_50_100,ordinary,ordinary
"41,583",3,top_45_50,ordinary,ordinary
"41,584",2,top_50_100,ordinary,ordinary
"41,590",1,top_50_100,ordinary,ordinary
"41,597",4,top_50_100,ordinary,ordinary
"41,598",3,top_50_100,ordinary,ordinary
"41,599",23,top_40_45,ordinary,ordinary
"41,601",2,top_50_100,ordinary,ordinary
"41,602",56,top_10_15,top_10_15,outstanding
"41,607",1,top_50_100,ordinary,ordinary
"41,608",5,top_40_45,ordinary,ordinary
"41,609",4,top_50_100,ordinary,ordinary
"41,610",1,top_50_100,ordinary,ordinary
"41,611",3,top_40_45,ordinary,ordinary
"41,613",4,top_50_100,ordinary,ordinary
"41,614",8,top_5_10,top_5_10,outstanding
"41,615",4,top_40_45,ordinary,ordinary
"41,619",2,top_50_100,ordinary,ordinary
"41,624",2,top_50_100,ordinary,ordinary
"41,625",2,top_50_100,ordinary,ordinary
"41,629",6,top_45_50,ordinary,ordinary
"41,632",2,top_50_100,ordinary,ordinary
"41,635",2,top_25_30,ordinary,ordinary
"41,639",9,top_50_100,ordinary,ordinary
"41,646",3,top_35_40,ordinary,ordinary
"41,648",2,top_35_40,ordinary,ordinary
"41,650",11,top_50_100,ordinary,ordinary
"41,652",3,top_50_100,ordinary,ordinary
"41,659",15,top_50_100,ordinary,ordinary
"41,660",1,top_50_100,ordinary,ordinary
"41,662",41,top_30_35,ordinary,ordinary
"41,667",1,top_50_100,ordinary,ordinary
"41,668",24,top_50_100,ordinary,ordinary
"41,669",3,top_45_50,ordinary,ordinary
"41,671",8,top_25_30,ordinary,ordinary
"41,676",42,top_5_10,top_5_10,outstanding
"41,677",13,top_50_100,ordinary,ordinary
"41,679",14,top_50_100,ordinary,ordinary
"41,680",3,top_50_100,ordinary,ordinary
"41,682",10,top_20_25,ordinary,ordinary
"41,683",8,top_15_20,ordinary,ordinary
"41,685",24,top_35_40,ordinary,ordinary
"41,687",5,top_30_35,ordinary,ordinary
"41,694",3,top_50_100,ordinary,ordinary
"41,695",13,top_50_100,ordinary,ordinary
"41,701",11,top_40_45,ordinary,ordinary
"41,702",2,top_45_50,ordinary,ordinary
"41,703",2,top_50_100,ordinary,ordinary
"41,704",1,top_50_100,ordinary,ordinary
"41,705",1,top_20_25,ordinary,ordinary
"41,717",1,top_50_100,ordinary,ordinary
"41,719",6,top_50_100,ordinary,ordinary
"41,720",3,top_40_45,ordinary,ordinary
"41,721",3,top_50_100,ordinary,ordinary
"41,723",1,top_50_100,ordinary,ordinary
"41,724",7,top_50_100,ordinary,ordinary
"41,726",4,top_50_100,ordinary,ordinary
"41,732",3,top_50_100,ordinary,ordinary
"41,734",15,top_50_100,ordinary,ordinary
"41,736",3,top_50_100,ordinary,ordinary
"41,737",6,top_50_100,ordinary,ordinary
"41,738",1,top_25_30,ordinary,ordinary
"41,739",18,top_50_100,ordinary,ordinary
"41,740",5,top_50_100,ordinary,ordinary
"41,741",7,top_40_45,ordinary,ordinary
"41,742",21,top_15_20,ordinary,ordinary
"41,743",8,top_45_50,ordinary,ordinary
"41,744",9,top_15_20,ordinary,ordinary
"41,745",6,top_50_100,ordinary,ordinary
"41,746",21,top_35_40,ordinary,ordinary
"41,748",3,top_20_25,ordinary,ordinary
"41,749",71,top_5_10,top_5_10,outstanding
"41,753",1,top_25_30,ordinary,ordinary
"41,754",23,top_25_30,ordinary,ordinary
"41,756",4,top_30_35,ordinary,ordinary
"41,766",4,top_50_100,ordinary,ordinary
"41,769",7,top_50_100,ordinary,ordinary
"41,771",1,top_50_100,ordinary,ordinary
"41,774",2,top_50_100,ordinary,ordinary
"41,778",1,top_45_50,ordinary,ordinary
"41,779",19,top_25_30,ordinary,ordinary
"41,780",1,top_50_100,ordinary,ordinary
"41,781",10,top_45_50,ordinary,ordinary
"41,783",1,top_50_100,ordinary,ordinary
"41,785",3,top_50_100,ordinary,ordinary
"41,786",4,top_20_25,ordinary,ordinary
"41,787",3,top_50_100,ordinary,ordinary
"41,788",17,top_50_100,ordinary,ordinary
"41,790",6,top_50_100,ordinary,ordinary
"41,791",14,top_50_100,ordinary,ordinary
"41,803",11,top_50_100,ordinary,ordinary
"41,810",2,top_50_100,ordinary,ordinary
"41,812",13,top_40_45,ordinary,ordinary
"41,815",5,top_50_100,ordinary,ordinary
"41,816",5,top_50_100,ordinary,ordinary
"41,817",9,top_35_40,ordinary,ordinary
"41,818",1,top_50_100,ordinary,ordinary
"41,821",4,top_10_15,top_10_15,outstanding
"41,824",4,top_50_100,ordinary,ordinary
"41,825",7,top_50_100,ordinary,ordinary
"41,826",8,top_15_20,ordinary,ordinary
"41,827",12,top_50_100,ordinary,ordinary
"41,828",6,top_10_15,top_10_15,outstanding
"41,832",1,top_50_100,ordinary,ordinary
"41,833",8,top_15_20,ordinary,ordinary
"41,834",6,top_40_45,ordinary,ordinary
"41,835",4,top_50_100,ordinary,ordinary
"41,836",11,top_25_30,ordinary,ordinary
"41,839",11,top_5,top_5,outstanding
"41,841",5,top_50_100,ordinary,ordinary
"41,842",1,top_50_100,ordinary,ordinary
"41,844",1,top_15_20,ordinary,ordinary
"41,845",4,top_50_100,ordinary,ordinary
"41,847",15,top_15_20,ordinary,ordinary
"41,849",27,top_35_40,ordinary,ordinary
"41,852",4,top_25_30,ordinary,ordinary
"41,854",5,top_50_100,ordinary,ordinary
"41,855",2,top_35_40,ordinary,ordinary
"41,865",3,top_50_100,ordinary,ordinary
"41,866",5,top_50_100,ordinary,ordinary
"41,868",1,top_50_100,ordinary,ordinary
"41,873",7,top_50_100,ordinary,ordinary
"41,874",161,top_5,top_5,outstanding
"41,875",1,top_30_35,ordinary,ordinary
"41,876",31,top_10_15,top_10_15,outstanding
"41,878",11,top_10_15,top_10_15,outstanding
"41,879",5,top_10_15,top_10_15,outstanding
"41,880",7,top_10_15,top_10_15,outstanding
"41,885",6,top_5,top_5,outstanding
"41,887",36,top_15_20,ordinary,ordinary
"41,888",6,top_40_45,ordinary,ordinary
"41,889",10,top_20_25,ordinary,ordinary
"41,893",2,top_50_100,ordinary,ordinary
"41,894",10,top_5,top_5,outstanding
"41,896",31,top_15_20,ordinary,ordinary
"41,899",2,top_25_30,ordinary,ordinary
"41,901",2,top_50_100,ordinary,ordinary
"41,902",3,top_50_100,ordinary,ordinary
"41,903",2,top_50_100,ordinary,ordinary
"41,904",11,top_45_50,ordinary,ordinary
"41,907",1,top_50_100,ordinary,ordinary
"41,913",7,top_50_100,ordinary,ordinary
"41,920",5,top_30_35,ordinary,ordinary
"41,925",2,top_50_100,ordinary,ordinary
"41,929",10,top_35_40,ordinary,ordinary
"41,931",15,top_40_45,ordinary,ordinary
"41,934",5,top_50_100,ordinary,ordinary
"41,935",3,top_50_100,ordinary,ordinary
"41,936",1,top_40_45,ordinary,ordinary
"41,937",2,top_50_100,ordinary,ordinary
"41,939",3,top_40_45,ordinary,ordinary
"41,940",3,top_40_45,ordinary,ordinary
"41,941",3,top_5_10,top_5_10,outstanding
"41,947",7,top_50_100,ordinary,ordinary
"41,949",7,top_50_100,ordinary,ordinary
"41,959",1,top_50_100,ordinary,ordinary
"41,961",2,top_15_20,ordinary,ordinary
"41,963",22,top_35_40,ordinary,ordinary
"41,964",1,top_25_30,ordinary,ordinary
"41,969",4,top_50_100,ordinary,ordinary
"41,971",1,top_50_100,ordinary,ordinary
"41,973",2,top_50_100,ordinary,ordinary
"41,976",9,top_25_30,ordinary,ordinary
"41,987",8,top_50_100,ordinary,ordinary
"41,989",18,top_50_100,ordinary,ordinary
"41,993",12,top_50_100,ordinary,ordinary
"41,994",3,top_10_15,top_10_15,outstanding
"41,997",6,top_40_45,ordinary,ordinary
"41,998",1,top_20_25,ordinary,ordinary
"41,999",2,top_50_100,ordinary,ordinary
"42,004",29,top_35_40,ordinary,ordinary
"42,006",17,top_35_40,ordinary,ordinary
"42,010",22,top_10_15,top_10_15,outstanding
"42,011",6,top_50_100,ordinary,ordinary
"42,013",2,top_50_100,ordinary,ordinary
"42,015",23,top_50_100,ordinary,ordinary
"42,016",4,top_10_15,top_10_15,outstanding
"42,018",2,top_50_100,ordinary,ordinary
"42,020",1,top_50_100,ordinary,ordinary
"42,023",8,top_35_40,ordinary,ordinary
"42,024",2,top_10_15,top_10_15,outstanding
"42,027",10,top_45_50,ordinary,ordinary
"42,028",6,top_15_20,ordinary,ordinary
"42,037",6,top_25_30,ordinary,ordinary
"42,038",1,top_50_100,ordinary,ordinary
"42,039",24,top_50_100,ordinary,ordinary
"42,045",15,top_50_100,ordinary,ordinary
"42,046",4,top_45_50,ordinary,ordinary
"42,047",3,top_50_100,ordinary,ordinary
"42,048",2,top_10_15,top_10_15,outstanding
"42,050",3,top_50_100,ordinary,ordinary
"42,055",66,top_5,top_5,outstanding
"42,057",36,top_5_10,top_5_10,outstanding
"42,059",5,top_50_100,ordinary,ordinary
"42,061",3,top_50_100,ordinary,ordinary
"42,062",2,top_10_15,top_10_15,outstanding
"42,065",81,top_5_10,top_5_10,outstanding
"42,067",30,top_5_10,top_5_10,outstanding
"42,070",4,top_50_100,ordinary,ordinary
"42,072",7,top_10_15,top_10_15,outstanding
"42,073",21,top_45_50,ordinary,ordinary
"42,078",5,top_10_15,top_10_15,outstanding
"42,079",3,top_50_100,ordinary,ordinary
"42,080",3,top_50_100,ordinary,ordinary
"42,084",91,top_5_10,top_5_10,outstanding
"42,085",21,top_35_40,ordinary,ordinary
"42,086",4,top_50_100,ordinary,ordinary
"42,089",1,top_50_100,ordinary,ordinary
"42,090",3,top_50_100,ordinary,ordinary
"42,091",1,top_20_25,ordinary,ordinary
"42,095",1,top_50_100,ordinary,ordinary
"42,096",5,top_50_100,ordinary,ordinary
"42,098",3,top_50_100,ordinary,ordinary
"42,100",3,top_20_25,ordinary,ordinary
"42,102",10,top_5_10,top_5_10,outstanding
"42,114",3,top_50_100,ordinary,ordinary
"42,115",2,top_35_40,ordinary,ordinary
"42,120",2,top_20_25,ordinary,ordinary
"42,121",24,top_5_10,top_5_10,outstanding
"42,122",4,top_50_100,ordinary,ordinary
"42,123",1,top_50_100,ordinary,ordinary
"42,124",3,top_50_100,ordinary,ordinary
"42,126",7,top_5_10,top_5_10,outstanding
"42,127",2,top_50_100,ordinary,ordinary
"42,128",4,top_30_35,ordinary,ordinary
"42,129",2,top_40_45,ordinary,ordinary
"42,139",2,top_50_100,ordinary,ordinary
"42,144",2,top_20_25,ordinary,ordinary
"42,145",3,top_50_100,ordinary,ordinary
"42,146",4,top_50_100,ordinary,ordinary
"42,147",5,top_40_45,ordinary,ordinary
"42,149",2,top_50_100,ordinary,ordinary
"42,151",21,top_40_45,ordinary,ordinary
"42,156",2,top_50_100,ordinary,ordinary
"42,157",5,top_45_50,ordinary,ordinary
"42,159",4,top_50_100,ordinary,ordinary
"42,160",1,top_50_100,ordinary,ordinary
"42,161",4,top_50_100,ordinary,ordinary
"42,165",5,top_25_30,ordinary,ordinary
"42,166",4,top_45_50,ordinary,ordinary
"42,168",20,top_25_30,ordinary,ordinary
"42,170",3,top_20_25,ordinary,ordinary
"42,177",5,top_35_40,ordinary,ordinary
"42,185",176,top_5,top_5,outstanding
"42,189",3,top_50_100,ordinary,ordinary
"42,193",6,top_50_100,ordinary,ordinary
"42,195",3,top_35_40,ordinary,ordinary
"42,201",4,top_50_100,ordinary,ordinary
"42,204",5,top_50_100,ordinary,ordinary
"42,205",11,top_50_100,ordinary,ordinary
"42,208",11,top_50_100,ordinary,ordinary
"42,209",2,top_50_100,ordinary,ordinary
"42,212",3,top_45_50,ordinary,ordinary
"42,214",1,top_25_30,ordinary,ordinary
"42,216",2,top_25_30,ordinary,ordinary
"42,217",8,top_35_40,ordinary,ordinary
"42,220",10,top_35_40,ordinary,ordinary
"42,222",89,top_15_20,ordinary,ordinary
"42,224",2,top_50_100,ordinary,ordinary
"42,226",36,top_5_10,top_5_10,outstanding
"42,232",5,top_45_50,ordinary,ordinary
"42,234",7,top_45_50,ordinary,ordinary
"42,237",1,top_50_100,ordinary,ordinary
"42,239",4,top_50_100,ordinary,ordinary
"42,246",3,top_50_100,ordinary,ordinary
"42,248",7,top_50_100,ordinary,ordinary
"42,249",9,top_50_100,ordinary,ordinary
"42,252",7,top_35_40,ordinary,ordinary
"42,254",3,top_50_100,ordinary,ordinary
"42,256",2,top_50_100,ordinary,ordinary
"42,259",2,top_50_100,ordinary,ordinary
"42,264",6,top_25_30,ordinary,ordinary
"42,274",6,top_50_100,ordinary,ordinary
"42,275",8,top_50_100,ordinary,ordinary
"42,277",4,top_50_100,ordinary,ordinary
"42,278",7,top_35_40,ordinary,ordinary
"42,279",1,top_50_100,ordinary,ordinary
"42,281",16,top_50_100,ordinary,ordinary
"42,285",1,top_50_100,ordinary,ordinary
"42,290",18,top_50_100,ordinary,ordinary
"42,295",10,top_50_100,ordinary,ordinary
"42,296",7,top_50_100,ordinary,ordinary
"42,298",3,top_50_100,ordinary,ordinary
"42,301",10,top_5,top_5,outstanding
"42,306",1,top_50_100,ordinary,ordinary
"42,307",1,top_50_100,ordinary,ordinary
"42,312",2,top_50_100,ordinary,ordinary
"42,314",5,top_45_50,ordinary,ordinary
"42,319",3,top_45_50,ordinary,ordinary
"42,320",5,top_40_45,ordinary,ordinary
"42,323",6,top_10_15,top_10_15,outstanding
"42,324",2,top_50_100,ordinary,ordinary
"42,326",5,top_25_30,ordinary,ordinary
"42,328",2,top_50_100,ordinary,ordinary
"42,332",2,top_50_100,ordinary,ordinary
"42,333",2,top_50_100,ordinary,ordinary
"42,335",11,top_5_10,top_5_10,outstanding
"42,337",2,top_50_100,ordinary,ordinary
"42,345",3,top_50_100,ordinary,ordinary
"42,346",2,top_50_100,ordinary,ordinary
"42,347",11,top_50_100,ordinary,ordinary
"42,353",10,top_20_25,ordinary,ordinary
"42,360",1,top_50_100,ordinary,ordinary
"42,366",3,top_50_100,ordinary,ordinary
"42,372",5,top_50_100,ordinary,ordinary
"42,374",17,top_5,top_5,outstanding
"42,378",111,top_5,top_5,outstanding
"42,379",6,top_45_50,ordinary,ordinary
"42,381",9,top_45_50,ordinary,ordinary
"42,383",2,top_20_25,ordinary,ordinary
"42,388",2,top_50_100,ordinary,ordinary
"42,389",2,top_40_45,ordinary,ordinary
"42,390",3,top_50_100,ordinary,ordinary
"42,392",1,top_50_100,ordinary,ordinary
"42,398",11,top_45_50,ordinary,ordinary
"42,401",23,top_10_15,top_10_15,outstanding
"42,409",1,top_40_45,ordinary,ordinary
"42,412",2,top_50_100,ordinary,ordinary
"42,413",3,top_50_100,ordinary,ordinary
"42,414",12,top_15_20,ordinary,ordinary
"42,415",5,top_50_100,ordinary,ordinary
"42,416",19,top_5,top_5,outstanding
"42,421",4,top_50_100,ordinary,ordinary
"42,422",1,top_50_100,ordinary,ordinary
"42,424",6,top_50_100,ordinary,ordinary
"42,425",16,top_10_15,top_10_15,outstanding
"42,427",1,top_15_20,ordinary,ordinary
"42,429",14,top_30_35,ordinary,ordinary
"42,432",1,top_50_100,ordinary,ordinary
"42,438",311,top_5,top_5,outstanding
"42,443",7,top_50_100,ordinary,ordinary
"42,444",1,top_50_100,ordinary,ordinary
"42,448",2,top_50_100,ordinary,ordinary
"42,454",7,top_50_100,ordinary,ordinary
"42,466",12,top_35_40,ordinary,ordinary
"42,467",5,top_50_100,ordinary,ordinary
"42,468",14,top_50_100,ordinary,ordinary
"42,474",1,top_50_100,ordinary,ordinary
"42,475",38,top_30_35,ordinary,ordinary
"42,477",7,top_5_10,top_5_10,outstanding
"42,478",2,top_20_25,ordinary,ordinary
"42,479",3,top_50_100,ordinary,ordinary
"42,483",4,top_50_100,ordinary,ordinary
"42,484",11,top_50_100,ordinary,ordinary
"42,485",3,top_50_100,ordinary,ordinary
"42,487",34,top_30_35,ordinary,ordinary
"42,488",30,top_35_40,ordinary,ordinary
"42,497",3,top_20_25,ordinary,ordinary
"42,507",4,top_50_100,ordinary,ordinary
"42,511",8,top_50_100,ordinary,ordinary
"42,512",1,top_50_100,ordinary,ordinary
"42,515",16,top_35_40,ordinary,ordinary
"42,517",5,top_50_100,ordinary,ordinary
"42,521",2,top_15_20,ordinary,ordinary
"42,522",2,top_50_100,ordinary,ordinary
"42,523",1,top_50_100,ordinary,ordinary
"42,525",4,top_50_100,ordinary,ordinary
"42,528",14,top_10_15,top_10_15,outstanding
"42,529",1,top_50_100,ordinary,ordinary
"42,531",4,top_45_50,ordinary,ordinary
"42,537",2,top_50_100,ordinary,ordinary
"42,539",2,top_50_100,ordinary,ordinary
"42,542",47,top_5_10,top_5_10,outstanding
"42,545",1,top_50_100,ordinary,ordinary
"42,548",3,top_50_100,ordinary,ordinary
"42,550",4,top_50_100,ordinary,ordinary
"42,556",3,top_50_100,ordinary,ordinary
"42,559",62,top_25_30,ordinary,ordinary
"42,561",6,top_50_100,ordinary,ordinary
"42,563",1,top_50_100,ordinary,ordinary
"42,569",17,top_50_100,ordinary,ordinary
"42,570",2,top_50_100,ordinary,ordinary
"42,571",4,top_50_100,ordinary,ordinary
"42,573",2,top_50_100,ordinary,ordinary
"42,576",8,top_50_100,ordinary,ordinary
"42,578",11,top_10_15,top_10_15,outstanding
"42,579",11,top_5_10,top_5_10,outstanding
"42,581",3,top_10_15,top_10_15,outstanding
"42,587",13,top_50_100,ordinary,ordinary
"42,589",9,top_50_100,ordinary,ordinary
"42,590",1,top_30_35,ordinary,ordinary
"42,591",2,top_30_35,ordinary,ordinary
"42,593",1,top_20_25,ordinary,ordinary
"42,596",3,top_50_100,ordinary,ordinary
"42,598",3,top_20_25,ordinary,ordinary
"42,599",2,top_50_100,ordinary,ordinary
"42,601",2,top_50_100,ordinary,ordinary
"42,602",9,top_50_100,ordinary,ordinary
"42,605",3,top_15_20,ordinary,ordinary
"42,607",1,top_35_40,ordinary,ordinary
"42,612",1,top_20_25,ordinary,ordinary
"42,619",2,top_25_30,ordinary,ordinary
"42,620",2,top_50_100,ordinary,ordinary
"42,621",15,top_5,top_5,outstanding
"42,627",8,top_50_100,ordinary,ordinary
"42,636",20,top_45_50,ordinary,ordinary
"42,639",1,top_50_100,ordinary,ordinary
"42,642",4,top_25_30,ordinary,ordinary
"42,643",3,top_50_100,ordinary,ordinary
"42,647",1,top_50_100,ordinary,ordinary
"42,648",1,top_50_100,ordinary,ordinary
"42,652",29,top_40_45,ordinary,ordinary
"42,654",48,top_30_35,ordinary,ordinary
"42,655",26,top_5_10,top_5_10,outstanding
"42,657",14,top_50_100,ordinary,ordinary
"42,658",6,top_50_100,ordinary,ordinary
"42,659",6,top_50_100,ordinary,ordinary
"42,662",6,top_35_40,ordinary,ordinary
"42,663",3,top_50_100,ordinary,ordinary
"42,666",8,top_50_100,ordinary,ordinary
"42,669",3,top_25_30,ordinary,ordinary
"42,670",3,top_10_15,top_10_15,outstanding
"42,671",3,top_35_40,ordinary,ordinary
"42,677",1,top_15_20,ordinary,ordinary
"42,679",1,top_50_100,ordinary,ordinary
"42,682",9,top_50_100,ordinary,ordinary
"42,683",3,top_50_100,ordinary,ordinary
"42,685",5,top_50_100,ordinary,ordinary
"42,687",4,top_20_25,ordinary,ordinary
"42,696",3,top_50_100,ordinary,ordinary
"42,697",1,top_50_100,ordinary,ordinary
"42,702",1,top_50_100,ordinary,ordinary
"42,704",1,top_50_100,ordinary,ordinary
"42,705",4,top_50_100,ordinary,ordinary
"42,707",2,top_25_30,ordinary,ordinary
"42,708",9,top_50_100,ordinary,ordinary
"42,709",3,top_50_100,ordinary,ordinary
"42,711",6,top_50_100,ordinary,ordinary
"42,715",1,top_30_35,ordinary,ordinary
"42,718",15,top_50_100,ordinary,ordinary
"42,719",1,top_50_100,ordinary,ordinary
"42,721",1,top_50_100,ordinary,ordinary
"42,722",9,top_35_40,ordinary,ordinary
"42,724",1,top_50_100,ordinary,ordinary
"42,725",2,top_50_100,ordinary,ordinary
"42,726",18,top_50_100,ordinary,ordinary
"42,727",3,top_50_100,ordinary,ordinary
"42,728",14,top_30_35,ordinary,ordinary
"42,730",1,top_15_20,ordinary,ordinary
"42,732",1,top_50_100,ordinary,ordinary
"42,737",10,top_50_100,ordinary,ordinary
"42,739",5,top_50_100,ordinary,ordinary
"42,741",10,top_50_100,ordinary,ordinary
"42,744",8,top_50_100,ordinary,ordinary
"42,753",2,top_40_45,ordinary,ordinary
"42,754",1,top_50_100,ordinary,ordinary
"42,755",13,top_50_100,ordinary,ordinary
"42,759",9,top_50_100,ordinary,ordinary
"42,760",9,top_50_100,ordinary,ordinary
"42,761",4,top_50_100,ordinary,ordinary
"42,762",7,top_50_100,ordinary,ordinary
"42,769",2,top_30_35,ordinary,ordinary
"42,775",13,top_50_100,ordinary,ordinary
"42,776",11,top_50_100,ordinary,ordinary
"42,778",2,top_50_100,ordinary,ordinary
"42,780",2,top_50_100,ordinary,ordinary
"42,783",12,top_50_100,ordinary,ordinary
"42,785",1,top_50_100,ordinary,ordinary
"42,786",1,top_50_100,ordinary,ordinary
"42,789",8,top_45_50,ordinary,ordinary
"42,790",2,top_50_100,ordinary,ordinary
"42,791",27,top_5_10,top_5_10,outstanding
"42,792",4,top_50_100,ordinary,ordinary
"42,797",3,top_50_100,ordinary,ordinary
"42,800",5,top_50_100,ordinary,ordinary
"42,802",9,top_35_40,ordinary,ordinary
"42,804",31,top_30_35,ordinary,ordinary
"42,806",8,top_50_100,ordinary,ordinary
"42,807",2,top_10_15,top_10_15,outstanding
"42,811",2,top_50_100,ordinary,ordinary
"42,813",2,top_35_40,ordinary,ordinary
"42,814",36,top_30_35,ordinary,ordinary
"42,817",7,top_50_100,ordinary,ordinary
"42,818",3,top_50_100,ordinary,ordinary
"42,822",13,top_40_45,ordinary,ordinary
"42,823",5,top_30_35,ordinary,ordinary
"42,825",1,top_50_100,ordinary,ordinary
"42,829",41,top_35_40,ordinary,ordinary
"42,830",2,top_50_100,ordinary,ordinary
"42,833",10,top_40_45,ordinary,ordinary
"42,834",3,top_50_100,ordinary,ordinary
"42,836",1,top_50_100,ordinary,ordinary
"42,839",19,top_50_100,ordinary,ordinary
"42,842",6,top_50_100,ordinary,ordinary
"42,844",4,top_50_100,ordinary,ordinary
"42,849",13,top_15_20,ordinary,ordinary
"42,851",5,top_15_20,ordinary,ordinary
"42,853",1,top_30_35,ordinary,ordinary
"42,856",40,top_40_45,ordinary,ordinary
"42,857",9,top_35_40,ordinary,ordinary
"42,858",6,top_15_20,ordinary,ordinary
"42,861",22,top_20_25,ordinary,ordinary
"42,864",9,top_50_100,ordinary,ordinary
"42,865",1,top_50_100,ordinary,ordinary
"42,866",12,top_40_45,ordinary,ordinary
"42,868",2,top_20_25,ordinary,ordinary
"42,869",5,top_25_30,ordinary,ordinary
"42,871",12,top_50_100,ordinary,ordinary
"42,873",1,top_50_100,ordinary,ordinary
"42,874",1,top_50_100,ordinary,ordinary
"42,877",15,top_45_50,ordinary,ordinary
"42,878",5,top_50_100,ordinary,ordinary
"42,879",8,top_35_40,ordinary,ordinary
"42,882",9,top_50_100,ordinary,ordinary
"42,885",2,top_50_100,ordinary,ordinary
"42,888",1,top_30_35,ordinary,ordinary
"42,890",3,top_35_40,ordinary,ordinary
"42,892",2,top_30_35,ordinary,ordinary
"42,898",6,top_50_100,ordinary,ordinary
"42,900",3,top_50_100,ordinary,ordinary
"42,903",2,top_40_45,ordinary,ordinary
"42,908",6,top_45_50,ordinary,ordinary
"42,914",3,top_30_35,ordinary,ordinary
"42,915",8,top_50_100,ordinary,ordinary
"42,916",3,top_50_100,ordinary,ordinary
"42,923",2,top_40_45,ordinary,ordinary
"42,925",6,top_50_100,ordinary,ordinary
"42,926",3,top_50_100,ordinary,ordinary
"42,929",1,top_30_35,ordinary,ordinary
"42,933",1,top_50_100,ordinary,ordinary
"42,939",3,top_40_45,ordinary,ordinary
"42,940",14,top_15_20,ordinary,ordinary
"42,941",8,top_15_20,ordinary,ordinary
"42,942",9,top_50_100,ordinary,ordinary
"42,949",2,top_50_100,ordinary,ordinary
"42,950",8,top_20_25,ordinary,ordinary
"42,952",2,top_50_100,ordinary,ordinary
"42,953",2,top_50_100,ordinary,ordinary
"42,954",3,top_50_100,ordinary,ordinary
"42,957",5,top_50_100,ordinary,ordinary
"42,958",6,top_50_100,ordinary,ordinary
"42,959",1,top_40_45,ordinary,ordinary
"42,961",3,top_50_100,ordinary,ordinary
"42,967",1,top_20_25,ordinary,ordinary
"42,968",1,top_50_100,ordinary,ordinary
"42,972",1,top_50_100,ordinary,ordinary
"42,973",5,top_50_100,ordinary,ordinary
"42,976",4,top_50_100,ordinary,ordinary
"42,978",7,top_30_35,ordinary,ordinary
"42,983",1,top_50_100,ordinary,ordinary
"42,989",7,top_50_100,ordinary,ordinary
"42,991",4,top_50_100,ordinary,ordinary
"42,992",21,top_25_30,ordinary,ordinary
"42,993",21,top_50_100,ordinary,ordinary
"42,994",11,top_15_20,ordinary,ordinary
"42,996",18,top_50_100,ordinary,ordinary
"42,997",2,top_50_100,ordinary,ordinary
"42,999",1,top_45_50,ordinary,ordinary
"43,003",35,top_15_20,ordinary,ordinary
"43,005",4,top_50_100,ordinary,ordinary
"43,007",2,top_50_100,ordinary,ordinary
"43,013",3,top_50_100,ordinary,ordinary
"43,016",3,top_25_30,ordinary,ordinary
"43,017",2,top_50_100,ordinary,ordinary
"43,023",1,top_50_100,ordinary,ordinary
"43,026",47,top_5_10,top_5_10,outstanding
"43,033",1,top_50_100,ordinary,ordinary
