"id_user","betweenness","closeness","clustering_coefficient","indegree","outdegree","class","class2"
"31,088","7,914.5563959782",0.2320949659,0.4166666567,4,3,top_5_10,outstanding
"44,685","1,760.416983006",0.2971907898,0.2756410241,8,7,top_5_10,outstanding
"31,682","7,824.1313351597",0.2981643604,0.1648351699,11,4,top_5_10,outstanding
"29,409","5,310.8932338565",0.2900461437,0.25,3,2,top_5_10,outstanding
"29,729","32,464.4207493926",0.3070435642,0.1833333373,2,15,top_5_10,outstanding
"35,397","43,099.7622602118",0.3334386054,0.1865079403,5,33,top_5_10,outstanding
"29,214","20,954.0657191266",0.2482950002,0.4166666567,3,3,top_5_10,outstanding
"28,880","15,809.3356855281",0.2937346984,0.3888888955,3,9,top_5_10,outstanding
"29,977","11,912.2118090963",0.3069186047,0.2095238119,2,13,top_5_10,outstanding
"41,102","51,481.5106622969",0.3388318357,0.2341437638,7,43,top_5_10,outstanding
"34,937","10,726.2379810736",0.2978279267,0.2878787816,4,9,top_5_10,outstanding
"31,803","15,261.4859452994",0.3313873195,0.3506493568,2,22,top_5_10,outstanding
"36,764",89.9815762355,0.3051268713,0.6000000238,2,5,top_5_10,outstanding
"45,303","3,042.9009513465",0.2880292449,0.1231884062,19,7,top_5_10,outstanding
"31,810","60,180.1994300327",0.3246218177,0.2688172162,12,22,top_5_10,outstanding
"35,358","6,878.3589231332",0.2953782453,0.2032967061,8,7,top_5_10,outstanding
"34,682",672.0950310392,0.3060467273,0.4777777791,4,9,top_5_10,outstanding
"30,602",0,0.2553407443,0,0,6,top_5_10,outstanding
"32,222","21,867.7720140231",0.297240991,0.1666666716,3,6,top_5_10,outstanding
"33,429","13,971.8679525746",0.2963066906,0.347222209,3,8,top_5_10,outstanding
"31,012","4,851.6388035478",0.3373378491,0.4894736707,7,18,top_5_10,outstanding
"34,367","1,067.6617179402",0.3190499214,0.4166666567,3,15,top_5_10,outstanding
"42,579","1,580.9084688435",0.2733108983,0.1454545408,9,3,top_5_10,outstanding
"33,826","21,122.4472496724",0.3201334142,0.2463235259,2,17,top_5_10,outstanding
"39,929",416.3746392336,0.2907098409,0.3666666746,4,3,top_5_10,outstanding
"43,714","10,835.5305788425",0.2852742502,0.25,5,5,top_5_10,outstanding
"45,171",703.78817536,0.2140279749,0.2380952388,6,2,top_5_10,outstanding
"51,075","11,724.6882981593",0.2701775935,0.0934065953,11,5,top_5_10,outstanding
"34,699","2,884.7054733797",0.3267516712,0.4444444478,3,17,top_5_10,outstanding
"35,017","15,687.3056251272",0.3144320686,0.4772727191,2,11,top_5_10,outstanding
"47,554",526.5122302373,0.2847203495,0.1666666716,3,1,top_5_10,outstanding
"31,221","14,150.2866820881",0.3100916353,0.368131876,5,12,top_5_10,outstanding
"28,984",0,0.2579368956,0.4166666567,1,4,top_5_10,outstanding
"30,522","1,186.0414056735",0.2589395203,0.1809523851,14,2,top_5_10,outstanding
"29,458",39.5644724672,0.2929360191,0.4333333373,2,6,top_5_10,outstanding
"29,354",0,0.2608824547,0.5,1,2,top_5_10,outstanding
"30,969",381.0201967553,0.2832993453,0.1666666716,4,3,top_5_10,outstanding
"48,285","16,835.3890315136",0.2858457873,0.0882352963,15,5,top_5_10,outstanding
"34,978",51.1981276453,0.2929035122,0.4285714328,2,6,top_5_10,outstanding
"29,127","44,170.5099914611",0.3124223235,0.2791666687,2,16,top_5_10,outstanding
"31,676","6,329.7614113137",0.3303090977,0.3052631617,3,18,top_5_10,outstanding
"40,472",989.0629441991,0.302105986,0.5545454621,4,8,top_5_10,outstanding
"45,756","3,677.5093802796",0.2928222765,0.3194444478,5,6,top_5_10,outstanding
"32,009",689.2387907686,0.2993648633,0.3000000119,2,5,top_5_10,outstanding
"32,931","4,904.6540505274",0.311647677,0.2757352889,9,9,top_5_10,outstanding
"47,390","11,085.2074197568",0.296140469,0.3666666746,5,7,top_5_10,outstanding
"31,925","5,759.9291650555",0.3165437429,0.229437232,11,15,top_5_10,outstanding
"33,681",0,0.2764487253,0.0833333358,0,4,top_5_10,outstanding
"34,049","5,514.5682608848",0.2787222809,0.2380952388,6,1,top_5_10,outstanding
"29,885",0,0.2660518093,1,1,2,top_5_10,outstanding
"42,121","1,086.0806510444",0.2866373459,0.2333333343,6,5,top_5_10,outstanding
"28,897",0,0.3067270826,0.277777791,0,9,top_5_10,outstanding
"29,238",0,0.249492038,0,0,4,top_5_10,outstanding
"30,621",0,0,0,3,0,top_5_10,outstanding
"29,220",0,0,0.1666666716,6,0,top_5_10,outstanding
"29,940","10,621.2701708971",0.25335957,0.3000000119,2,4,top_5_10,outstanding
"34,203","10,851.9162517919",0.2992291123,0.2333333343,2,9,top_5_10,outstanding
"53,470","6,301.2705258002",0.2851971907,0.3397435844,7,7,top_5_10,outstanding
"54,263","27,443.2044769718",0.2767061537,0.1777777821,7,7,top_5_10,outstanding
"38,641","1,038.8708242776",0.3191077797,0.4772727191,3,11,top_5_10,outstanding
"29,136","1,342.557570848",0.2980801807,0.3030303121,3,12,top_5_10,outstanding
"49,314","24,360.0338006131",0.3179545865,0.2789473832,8,15,top_5_10,outstanding
"36,486","14,269.6119151961",0.3263073309,0.4934640527,5,16,top_5_10,outstanding
"38,345","11,544.9548395713",0.3126628761,0.3238095343,2,15,top_5_10,outstanding
"39,732",0,0.2851279836,0.75,1,4,top_5_10,outstanding
"42,655","11,369.6598705231",0.312311424,0.216911763,4,15,top_5_10,outstanding
"39,067","18,804.2686739852",0.2763151008,0.1888888925,9,5,top_5_10,outstanding
"29,822",0,0.2156478419,0,0,1,top_5_10,outstanding
"50,274",0,0.3003071323,0.5,1,7,top_5_10,outstanding
"37,959","21,335.4197223707",0.2712465317,0.1785714328,6,4,top_5_10,outstanding
"36,523",130.815508294,0.3020886981,0.3181818128,6,7,top_5_10,outstanding
"48,228","14,302.5376278994",0.3174192773,0.4318181872,3,11,top_5_10,outstanding
"32,770","1,285.2149128677",0.2976264306,0.5238095522,4,6,top_5_10,outstanding
"44,843",39.6097072751,0.2468783613,0.2333333343,4,3,top_5_10,outstanding
"44,857",98.5755882492,0.2689623555,0.200000003,1,4,top_5_10,outstanding
"31,581","5,187.3167935318",0.2797414022,0.3333333433,4,6,top_5_10,outstanding
"33,304",0,0,0.200000003,6,0,top_10_15,outstanding
"40,002","54,907.9309140367",0.3007120478,0.2527472675,4,13,top_10_15,outstanding
"39,316",105.8170595315,0.2657170182,0,3,1,top_10_15,outstanding
"31,614","11,913.026897528",0.3159753397,0.3222222328,1,10,top_10_15,outstanding
"35,327","10,472",0.2903900105,0.5,2,4,top_10_15,outstanding
"32,351","22,609.9131073041",0.3048625549,0.3181818128,4,10,top_10_15,outstanding
"32,444",0,0,0,1,0,top_10_15,outstanding
"29,284","10,481.4285319502",0.2783255127,0.1000000015,1,4,top_10_15,outstanding
"50,004","12,777.9298143728",0.3111333766,0.4047619104,7,16,top_10_15,outstanding
"42,425","37,362.0183533464",0.3256832624,0.2430107594,4,29,top_10_15,outstanding
"46,232","31,773.9932954913",0.3318038969,0.260215044,10,25,top_10_15,outstanding
"42,062","27,766.5288898665",0.2981980455,0.1727272719,4,11,top_10_15,outstanding
"29,057",0,0.2323565646,0.3333333433,0,3,top_10_15,outstanding
"44,584",229.6516723556,0.2760261438,0.1333333403,2,4,top_10_15,outstanding
"40,552",122.0949661958,0.2763295645,0.1666666716,1,3,top_10_15,outstanding
"30,830",775.3840500686,0.3143010241,0.5111111403,2,10,top_10_15,outstanding
"31,100",0,0.301335464,0.5,0,5,top_10_15,outstanding
"39,556",482.1605908743,0.3083708161,0.4090909064,2,10,top_10_15,outstanding
"31,637","11,968.0738972676",0.3002161056,0.380952388,5,5,top_10_15,outstanding
"30,685","6,126.9272948097",0.3114638032,0.3131868243,3,13,top_10_15,outstanding
"39,518",6.4171788711,0.2744476215,0.5,2,3,top_10_15,outstanding
"33,314","1,817.107568713",0.300113701,0.4090909064,4,9,top_10_15,outstanding
"43,295",0,0.2919546586,0.3333333433,1,7,top_10_15,outstanding
"38,817",0,0.2900939509,0.3571428657,1,7,top_10_15,outstanding
"35,662","10,776.1681250644",0.2847510653,0.2666666806,3,9,top_10_15,outstanding
"29,309",0,0.2711585867,0.349999994,1,5,top_10_15,outstanding
"35,252",0,0.2769763416,0.4499999881,1,5,top_10_15,outstanding
"41,821",282.152030908,0.3016571429,0.571428597,2,7,top_10_15,outstanding
"31,303",0,0.2916965913,0.5238095522,1,7,top_10_15,outstanding
"30,527",267.8608800436,0.3199006181,0.3363636434,2,11,top_10_15,outstanding
"36,128",0,0.2755165936,1,0,2,top_10_15,outstanding
"33,498","20,961.6038982756",0.2467283604,0.0833333358,1,4,top_10_15,outstanding
"43,287","5,277.7746773279",0.2344450859,0,2,1,top_10_15,outstanding
"29,981","10,746.9942656842",0.2815466667,0.3214285672,3,7,top_10_15,outstanding
"38,352","5,281",0.2658814054,0,1,3,top_10_15,outstanding
"31,350","4,719.4216511208",0.2247243625,0.1428571492,6,3,top_10_15,outstanding
"29,521",0,0.2864894194,0.5,0,2,top_10_15,outstanding
"28,891",0,0,0.0833333358,4,0,top_10_15,outstanding
"35,562","16,016.4610541837",0.2334910876,0,3,2,top_10_15,outstanding
"39,373","10,768.5420979606",0.2663270967,0.200000003,5,3,top_10_15,outstanding
"48,464",191.7376880277,0.2940455634,0.5777778029,4,7,top_10_15,outstanding
"31,999",0,0.2963129244,0.5,0,4,top_10_15,outstanding
"35,678",817.7243840891,0.3105476793,0.3910256326,4,12,top_10_15,outstanding
"55,286",0,0,0,2,0,top_10_15,outstanding
"43,835","3,963.8904601274",0.3021751574,0.480769217,5,12,top_10_15,outstanding
"39,261",424.1549480574,0.2880763984,0.3000000119,3,3,top_10_15,outstanding
"36,613",282.7634899589,0.2818774028,0.2333333343,3,4,top_10_15,outstanding
"30,851",333.7211700336,0.3001478281,0.1666666716,1,9,top_10_15,outstanding
"46,124",0,0.2751863241,0.1666666716,0,3,top_10_15,outstanding
"39,430","16,999.2922968002",0.2853822035,0.375,3,7,top_10_15,outstanding
"29,754",968.5800463972,0.2746709671,0,1,3,top_10_15,outstanding
"54,534",0,0.255430313,0,0,2,top_10_15,outstanding
"29,841",0,0.2438686435,0,0,1,top_10_15,outstanding
"30,356",408.8081197898,0.2915608086,0.5500000119,3,4,top_10_15,outstanding
"35,896","5,302.9493382483",0.2875742224,0.2555555701,4,7,top_10_15,outstanding
"36,352",145.5744740249,0.2952130634,0.5476190448,5,3,top_10_15,outstanding
"29,403",0,0.2457299763,0,0,4,top_10_15,outstanding
"31,798","1,826.2785740846",0.2652630521,0.25,10,4,top_10_15,outstanding
"50,456",0,0.2780996524,0.4047619104,1,7,top_10_15,outstanding
"41,350","1,249.8646947473",0.28287429,0.3333333433,2,5,top_10_15,outstanding
"43,816","27,352.6114072151",0.3046162724,0.155270651,17,12,top_10_15,outstanding
"39,336","10,472",0.2847510653,0,1,2,top_10_15,outstanding
"29,131",0,0.2277825712,0,0,2,top_10_15,outstanding
"35,600",0,0.3027522936,0.4545454681,1,11,top_10_15,outstanding
"30,649","1,429.1690185664",0.288438422,0.3000000119,2,5,top_10_15,outstanding
"33,933",0,0.2794032062,0.1000000015,0,5,top_10_15,outstanding
"31,217",105.7682967429,0.2810520151,0,1,2,top_10_15,outstanding
"39,722",0,0,0,3,0,top_10_15,outstanding
"35,501",0,0.3031694993,0.5666666627,1,6,top_10_15,outstanding
"36,727",0,0.271884655,0,0,2,top_10_15,outstanding
"35,070",67.147513207,0.2706901856,0.200000003,4,2,top_10_15,outstanding
"46,009",63.6480036751,0.2844595323,0.3000000119,3,4,top_10_15,outstanding
"30,523","5,344.6528748084",0.2859541737,0.1666666716,2,4,top_10_15,outstanding
"32,732",0,0.2941897387,0.3000000119,1,5,top_10_15,outstanding
"33,678",102.388331939,0.2945541792,0.5500000119,2,4,top_10_15,outstanding
"31,295",0,0.2564974496,0,0,2,top_10_15,outstanding
"31,824","9,744.649526142",0.2927897948,0.3333333433,3,3,top_10_15,outstanding
"49,543",29.2953878071,0.2935550242,0.3571428657,2,7,top_10_15,outstanding
"41,876","13,626.5213257997",0.2979119639,0.375,4,8,top_10_15,outstanding
"29,274",489.2906360669,0.2789284582,0.3000000119,2,5,top_10_15,outstanding
"33,004",0,0.2999147969,0.4285714328,1,8,ordinary,ordinary
"30,901",0,0.2996254682,0.5500000119,1,5,ordinary,ordinary
"55,080","5,281",0.2152259852,0.5,3,2,ordinary,ordinary
"42,427",0,0,0,2,0,ordinary,ordinary
"40,312",0,0.2951965554,0.75,2,4,ordinary,ordinary
"33,464",0,0.2865516119,0.4499999881,1,5,ordinary,ordinary
"48,934",0,0,0,2,0,ordinary,ordinary
"31,861",0,0.291841698,0,0,2,ordinary,ordinary
"30,676",0,0.2561253699,0,1,1,ordinary,ordinary
"36,904",0,0.2871750245,0.1666666716,0,4,ordinary,ordinary
"32,173",0,0.2986932172,0.349999994,0,5,ordinary,ordinary
"36,876",864.2979679839,0.2913355408,0.375,5,5,ordinary,ordinary
"49,200",0,0.289807344,0.4666666687,1,6,ordinary,ordinary
"29,767",0,0,0,1,0,ordinary,ordinary
"36,777",41.286865818,0.2879821068,0.6190476418,3,5,ordinary,ordinary
"37,143",0,0.2889509112,0.200000003,0,6,ordinary,ordinary
"42,858",86.3958899646,0.2872143634,0.6999999881,2,4,ordinary,ordinary
"38,947",0,0.2564725312,0,0,1,ordinary,ordinary
"33,517",0,0.2778216259,0.0833333358,0,4,ordinary,ordinary
"38,443",0,0.2956161469,0.5333333611,0,6,ordinary,ordinary
"34,808",0,0.2313455724,0,0,1,ordinary,ordinary
"31,835",0,0.2873469388,0,0,1,ordinary,ordinary
"32,693","10,537.1920328014",0.3112434408,0.3636363745,2,12,ordinary,ordinary
"32,816","16,956.7894230713",0.3077775187,0.2575757504,2,12,ordinary,ordinary
"38,079",0,0.2965292598,0.5,1,5,ordinary,ordinary
"32,694","13,260.5770011285",0.2727319694,0.1083333343,9,8,ordinary,ordinary
"37,465",0,0.2966230264,1,2,2,ordinary,ordinary
"29,428",0,0.2451831561,0,0,3,ordinary,ordinary
"31,577","21,052.4229262495",0.3091654466,0.3035714328,1,8,ordinary,ordinary
"32,210",0,0.2975257848,0.6666666865,2,3,ordinary,ordinary
"29,254",0,0.2687296417,0.1666666716,0,3,ordinary,ordinary
"36,947",0,0.2903172596,0.5,1,2,ordinary,ordinary
"52,423",0,0.2632051027,0.0500000007,0,5,ordinary,ordinary
"53,948",0,0.2707692308,0.5,0,2,ordinary,ordinary
"43,610",0,0.2725349569,0.2380952388,1,7,ordinary,ordinary
"35,403",621.2495004143,0.2990426556,0.3888888955,4,7,ordinary,ordinary
"30,964",0,0.2724363937,1,1,2,ordinary,ordinary
"45,503",0,0.2853128715,0.4166666567,0,4,ordinary,ordinary
"48,511",9.2662642522,0.2349354695,0.3333333433,2,2,ordinary,ordinary
"42,605",0,0.2913103448,0.75,1,4,ordinary,ordinary
"45,129",3.0434343434,0.2633968666,0.5,2,4,ordinary,ordinary
"44,209",0,0.2901417738,0.4166666567,0,4,ordinary,ordinary
"41,068",0,0.2505220197,0,1,1,ordinary,ordinary
"34,584",0,0.2534082181,0,1,1,ordinary,ordinary
"31,776",40.9475138742,0.2719311801,0,1,2,ordinary,ordinary
"38,807","31,591.8378144027",0.318376455,0.3345588148,2,17,ordinary,ordinary
"36,692",31.3644518768,0.2770256087,0.349999994,2,5,ordinary,ordinary
"37,259",8.9793217175,0.2366733916,0.3333333433,4,2,ordinary,ordinary
"39,247",0,0.272174406,0.1000000015,0,6,ordinary,ordinary
"44,999",29.0971814635,0.2739775794,0.400000006,3,3,ordinary,ordinary
"29,446",0,0.2651134766,0,0,1,ordinary,ordinary
"28,812","10,484.5895592808",0.2463484064,0,2,2,ordinary,ordinary
"32,846",0,0.2165020289,0,1,1,ordinary,ordinary
"40,668","1,105.6006283568",0.2995517222,0.2912088037,3,13,ordinary,ordinary
"34,996","11,133.7879670049",0.274006021,0.2619047761,3,6,ordinary,ordinary
"51,387",0,0.269539027,0.5,1,2,ordinary,ordinary
"50,024",0,0.2946264159,0.5,0,2,ordinary,ordinary
"33,541",0,0.2832233489,1,1,2,ordinary,ordinary
"55,120",0,0.2481782709,0,1,1,ordinary,ordinary
"42,521",0,0.2794685862,0.5,0,2,ordinary,ordinary
"44,084","9,167.1134746419",0.301553753,0.427272737,3,10,ordinary,ordinary
"48,030",0,0.2975989178,0.3888888955,1,9,ordinary,ordinary
"44,827",476.3386641927,0.2764887655,0.3571428657,3,5,ordinary,ordinary
"45,048",489.884653054,0.2661591207,0.3333333433,1,2,ordinary,ordinary
"53,017",0,0.2583423036,0,0,1,ordinary,ordinary
"30,445",0,0.2631080542,0,1,1,ordinary,ordinary
"36,372",0,0.2929102408,0.25,0,4,ordinary,ordinary
"32,741",0,0.2505576914,0.5,1,2,ordinary,ordinary
"29,795",0,0.2903172596,0,0,1,ordinary,ordinary
"30,219",669.7438729426,0.2834819031,0.1777777821,1,10,ordinary,ordinary
"49,440",0,0.2928290167,0.2619047761,1,7,ordinary,ordinary
"50,428",0,0.2710933087,0.6666666865,2,3,ordinary,ordinary
"33,571",0,0.2823378429,0.3333333433,1,4,ordinary,ordinary
"43,686","26,349.2084709318",0.2526079051,0.1333333403,5,7,ordinary,ordinary
"34,429",69.6204556576,0.2647176813,0,1,2,ordinary,ordinary
"34,436",0,0.2548508543,0,0,1,ordinary,ordinary
"46,018",0,0.2842071267,0.6000000238,1,5,ordinary,ordinary
"40,942",0,0.2821417121,0.3333333433,0,4,ordinary,ordinary
"42,120","21,885.1436856953",0.2813815895,0.2222222239,7,5,ordinary,ordinary
"41,344",0,0.2577858049,0,0,2,ordinary,ordinary
"30,553",0,0.269470246,0.3000000119,1,5,ordinary,ordinary
"29,761",0,0.2744140117,1,0,2,ordinary,ordinary
"30,751",0,0.2737453339,0.25,1,5,ordinary,ordinary
"38,474",0,0.2680067002,0.3333333433,0,3,ordinary,ordinary
"31,534","10,645.2847178349",0.2801868266,0.3666666746,2,5,ordinary,ordinary
"35,910","10,485.7570717461",0.2909020775,0.3000000119,2,4,ordinary,ordinary
"52,679",0,0.2579006496,0,0,1,ordinary,ordinary
"38,287",17.1834700206,0.2357222594,0,1,1,ordinary,ordinary
"31,276",0,0.2927316073,0.8333333135,0,3,ordinary,ordinary
"31,898",0,0.258328034,0,0,2,ordinary,ordinary
"29,696",0,0.2490448564,0,0,1,ordinary,ordinary
"30,771",44.4076879606,0.24503342,0,1,2,ordinary,ordinary
"41,163",0,0.2521851268,0,0,1,ordinary,ordinary
"37,125",0,0.2593957259,0,0,1,ordinary,ordinary
"51,316",0,0,0.5,2,0,ordinary,ordinary
"53,181",0,0.2982376864,0.200000003,1,5,ordinary,ordinary
"39,044",0,0.2951039571,0.5833333135,1,4,ordinary,ordinary
"40,844",0,0.2590266876,0,0,2,ordinary,ordinary
"42,365",0,0,0,1,0,ordinary,ordinary
"40,675",0,0.2930335831,0.7666666508,2,5,ordinary,ordinary
"29,969",0,0.2725301951,0.4166666567,1,4,ordinary,ordinary
"38,407",0,0.2808660035,0.6666666865,1,3,ordinary,ordinary
"30,085",55.7343076484,0.286109154,0,1,1,ordinary,ordinary
"34,022",314.911556303,0.2971907898,0.25,2,3,ordinary,ordinary
"34,187",0,0.2897437305,0.4166666567,1,4,ordinary,ordinary
"30,161",0,0.274742429,0.4166666567,1,4,ordinary,ordinary
"31,670",102.6962536528,0.2672099615,0.3333333433,3,3,ordinary,ordinary
"30,313",0,0.2768601542,0.3333333433,0,3,ordinary,ordinary
"35,009","10,471",0.2809772195,0.349999994,2,3,ordinary,ordinary
"32,007",0,0.2378699824,0.5,1,2,ordinary,ordinary
"32,248",90.9508173643,0.2639368032,0.3333333433,2,2,ordinary,ordinary
"30,548",0,0,0,1,0,ordinary,ordinary
"30,558",0,0.2439238518,0.6666666865,2,3,ordinary,ordinary
"36,142",0,0.264674921,0,0,1,ordinary,ordinary
"36,545",0,0.2714792534,0,0,1,ordinary,ordinary
"32,837","1,181.8275373028",0.2872762879,0.1964285672,4,6,ordinary,ordinary
"37,843",0,0.2871437894,0.5,1,4,ordinary,ordinary
"49,787",0,0.2497752543,0,1,1,ordinary,ordinary
"54,644",4.5555555556,0.2303128136,0.3333333433,2,2,ordinary,ordinary
"37,962",655.9314935196,0.2787664361,0.1000000015,3,2,ordinary,ordinary
"48,492","1,006.6858012469",0.2854284942,0.3333333433,1,5,ordinary,ordinary
"34,075",0,0.2694289942,0.5,0,3,ordinary,ordinary
"39,709",0,0.2849047439,0.5,1,2,ordinary,ordinary
"52,941",0,0.2510579621,0,0,1,ordinary,ordinary
"31,010",0,0.2504863582,0,1,1,ordinary,ordinary
"39,368",0,0.2745567053,0.5,0,2,ordinary,ordinary
"39,370",0,0.2671118531,0.3333333433,1,3,ordinary,ordinary
"43,056",0,0.2180069353,0,1,1,ordinary,ordinary
"31,156",0,0.2492094209,0.3333333433,1,3,ordinary,ordinary
"44,751",301.0258993528,0.2874646047,0.2619047761,5,4,ordinary,ordinary
"49,091",0,0.2734476151,0.5,0,2,ordinary,ordinary
"30,303",0,0.2651933702,0.5,0,2,ordinary,ordinary
"35,360",0,0.2467750981,0,0,1,ordinary,ordinary
"35,786",926.2969263936,0.2904059853,0.4285714328,3,6,ordinary,ordinary
"50,603",0,0.2726991013,0.5,1,3,ordinary,ordinary
"33,011",0,0.2916160389,0.4285714328,1,7,ordinary,ordinary
"34,935","11,034.5931525422",0.3180695306,0.4761904776,2,6,ordinary,ordinary
"33,082",0,0.2635782748,0,0,1,ordinary,ordinary
"37,396","2,326.1655912933",0.3177249473,0.7045454383,5,9,ordinary,ordinary
"38,004",0,0.2794685862,0.5,0,2,ordinary,ordinary
"31,122",0,0.2630268008,0.5,0,2,ordinary,ordinary
"53,897",0,0.2683199512,0.5,1,3,ordinary,ordinary
"44,354","36,893.5078954194",0.2949491563,0.2190476209,7,10,ordinary,ordinary
"31,164",0,0.2527283171,0,0,1,ordinary,ordinary
"42,170",0,0.2782608696,0.5500000119,1,5,ordinary,ordinary
"38,440",0,0.2568593112,0,0,1,ordinary,ordinary
"38,513",0,0.2901258311,1,0,2,ordinary,ordinary
"45,645",0,0.2571971358,0.5,1,2,ordinary,ordinary
"42,593",0,0.2474110866,1,0,2,ordinary,ordinary
"39,256",269.7093534527,0.2727178798,0.3333333433,2,3,ordinary,ordinary
"42,707",0,0.247063778,0,0,1,ordinary,ordinary
"47,003",0,0.2385039299,0.5,1,2,ordinary,ordinary
"43,016",0,0.2848972104,0.8333333135,0,4,ordinary,ordinary
"30,412",0,0.2548007334,0.3333333433,0,3,ordinary,ordinary
"47,443",0,0.2652066904,0.5,1,2,ordinary,ordinary
"43,278","10,630.1259967001",0.2689251146,0,3,5,ordinary,ordinary
"49,810",0,0.2631972484,0,0,1,ordinary,ordinary
"32,653",0,0.1988478048,0,1,1,ordinary,ordinary
"52,358","78,578.8338882326",0.3341139241,0.28125,8,31,ordinary,ordinary
"31,218",0,0.2602651945,0.5,0,2,ordinary,ordinary
"35,346",0,0.2474917956,0,1,1,ordinary,ordinary
"41,779","22,482.2560808672",0.3006949191,0.2032967061,4,12,ordinary,ordinary
"32,476",0,0.2943143813,0.400000006,1,6,ordinary,ordinary
"55,152",0,0.1913112794,0,0,1,ordinary,ordinary
"44,091",50.4958197446,0.2576755992,0,1,2,ordinary,ordinary
"40,298",251.7159003051,0.2718051694,0,1,2,ordinary,ordinary
"46,975",0,0.2571971358,0,0,1,ordinary,ordinary
"39,171",0,0.2865284412,0.8333333135,2,3,ordinary,ordinary
"48,741",0,0.2473415468,0.3333333433,1,3,ordinary,ordinary
"42,642",0,0.2735467827,0,0,2,ordinary,ordinary
"35,498",0,0.2583186534,0,1,1,ordinary,ordinary
"32,236",45.3226012003,0.2639236076,0,1,1,ordinary,ordinary
"32,408",0,0.3029903002,0.6999999881,2,4,ordinary,ordinary
"30,625",0,0,0,1,0,ordinary,ordinary
"38,955",0,0.2459237865,0,1,1,ordinary,ordinary
"36,537",0,0.2727413606,0,0,2,ordinary,ordinary
"46,720",0,0.2757036186,0.5833333135,0,4,ordinary,ordinary
"50,748",40.5855629457,0.2725770641,0,1,2,ordinary,ordinary
"51,969",0,0.2583423036,0,0,1,ordinary,ordinary
"37,348",0,0,0,1,0,ordinary,ordinary
"29,331",0,0,0,1,0,ordinary,ordinary
"44,821","5,280",0.2864117168,0.25,1,3,ordinary,ordinary
"37,561",0,0,0,1,0,ordinary,ordinary
"45,553",0,0.2535048973,0.5,1,2,ordinary,ordinary
"33,204",0,0,0,2,0,ordinary,ordinary
"41,551",0,0.2556034274,0.5,0,2,ordinary,ordinary
"49,627",0,0,0,1,0,ordinary,ordinary
"33,277",0,0,0,1,0,ordinary,ordinary
"48,758",2.5995874933,0.2346326503,0.5,3,2,ordinary,ordinary
"37,821",0,0,0,1,0,ordinary,ordinary
"37,871",0,0,0,1,0,ordinary,ordinary
"46,749",0,0.2924559654,0.6499999762,1,5,ordinary,ordinary
"41,730",0,0,0,1,0,ordinary,ordinary
"37,978",0,0,0,1,0,ordinary,ordinary
"38,072",0,0,1,2,0,ordinary,ordinary
"38,808",0,0,0,1,0,ordinary,ordinary
"38,165",0,0,0,1,0,ordinary,ordinary
"53,275",0,0,0,1,0,ordinary,ordinary
"53,354",0,0,0,1,0,ordinary,ordinary
"40,664",0,0,0,3,0,ordinary,ordinary
"33,552",0,0,0,1,0,ordinary,ordinary
"45,367",0,0,0,1,0,ordinary,ordinary
"45,641",0,0,0,1,0,ordinary,ordinary
"47,496",21.3509677839,0.2737786537,0.2333333343,5,3,ordinary,ordinary
"40,291",0,0,0,1,0,ordinary,ordinary
"46,806",0,0,0,1,0,ordinary,ordinary
"53,466",0,0,0,1,0,ordinary,ordinary
"52,920",0,0,0,1,0,ordinary,ordinary
"40,964",0,0,0,1,0,ordinary,ordinary
"50,067",0,0.2175920201,0,1,1,ordinary,ordinary
"33,735",0,0,0,1,0,ordinary,ordinary
"51,914",0,0,0,1,0,ordinary,ordinary
"33,774",0,0,0,1,0,ordinary,ordinary
"42,326",0,0.2630792227,0.3333333433,1,3,ordinary,ordinary
"33,863",0,0,0,1,0,ordinary,ordinary
"42,363",0,0,0,1,0,ordinary,ordinary
"34,029",0,0,0,1,0,ordinary,ordinary
"34,198",0,0,0,2,0,ordinary,ordinary
"38,739",0,0,0,1,0,ordinary,ordinary
"42,814",40.6437129972,0.297006864,0.5,3,5,ordinary,ordinary
"42,853",0,0.2593957259,0,0,1,ordinary,ordinary
"31,808",0,0,0,1,0,ordinary,ordinary
"34,863",0,0,0,1,0,ordinary,ordinary
"34,981",0,0,0,1,0,ordinary,ordinary
"35,028",0,0,0,1,0,ordinary,ordinary
"43,219",0,0,0,1,0,ordinary,ordinary
"35,454",0,0,0,1,0,ordinary,ordinary
"35,467",0,0,0.5,2,0,ordinary,ordinary
"35,627",0,0,0.375,8,0,ordinary,ordinary
"29,222",0,0,0,1,0,ordinary,ordinary
"32,308",0,0,0,1,0,ordinary,ordinary
"35,961",0,0,0,1,0,ordinary,ordinary
"32,445",0,0,0,1,0,ordinary,ordinary
"30,624",0,0,0,1,0,ordinary,ordinary
"38,908",0,0.2983387953,0.6333333254,1,6,ordinary,ordinary
"36,300",0,0,0,1,0,ordinary,ordinary
"32,625",0,0,0,3,0,ordinary,ordinary
"44,055",0,0,0,2,0,ordinary,ordinary
"36,941",0,0,0.5,2,0,ordinary,ordinary
"31,747",0,0.2989130435,0.5,0,4,ordinary,ordinary
"33,038",0,0.2649405389,0,0,2,ordinary,ordinary
"46,164","24,032.7993357174",0.3176484746,0.3241106868,2,23,ordinary,ordinary
"56,255",0,0.2579006496,0,0,1,ordinary,ordinary
