"display_name","count","id_user","category","class","class2"
jarlemag,11,"10,659",top_5,top_5,outstanding
Ooker,11,"11,496",top_5_10,top_5_10,outstanding
Mithoron,11,"14,214",top_5_10,top_5_10,outstanding
uhoh,11,"23,775",top_5,top_5,outstanding
becko,11,"7,216",top_5,top_5,outstanding
RunzWitScissors,11,"13,164",top_45_50,ordinary,ordinary
AleksandrH,11,"17,652",top_5,top_5,outstanding
"21joanna12",11,"10,969",top_5,top_5,outstanding
yters,11,"11,353",top_25_30,ordinary,ordinary
AndroidPenguin,11,"8,270",top_5,top_5,outstanding
Luaan,10,"15,646",top_5_10,top_5_10,outstanding
Shep,10,"7,439",top_5,top_5,outstanding
user128932,10,"11,026",top_5_10,top_5_10,outstanding
yotiao,10,"7,386",top_5,top_5,outstanding
Forest,10,"19,484",top_5,top_5,outstanding
jp89,10,"6,869",top_5,top_5,outstanding
akaDrHouse,10,"17,590",top_5,top_5,outstanding
Poshpaws,10,"6,776",top_5,top_5,outstanding
stackunderflow,10,"14,739",top_10_15,top_10_15,outstanding
Cornelius,9,"11,200",top_5,top_5,outstanding
SciEnt,9,"20,349",top_5_10,top_5_10,outstanding
Nico,9,"21,662",no_participation,ordinary,ordinary
PlasmaHH,9,"12,725",top_15_20,ordinary,ordinary
bonCodigo,9,"12,269",top_5_10,top_5_10,outstanding
Gerhard,9,"14,897",top_5_10,top_5_10,outstanding
noncom,9,"13,721",top_5_10,top_5_10,outstanding
jzx,9,"8,478",top_5,top_5,outstanding
Chelonian,9,"7,241",top_5_10,top_5_10,outstanding
"243",9,"15,596",top_5,top_5,outstanding
vajra78,9,"13,362",top_30_35,ordinary,ordinary
Kara,9,"26,953",top_5,top_5,outstanding
Lefty,9,"14,730",top_5_10,top_5_10,outstanding
VGranin,9,"13,424",top_5,top_5,outstanding
C_Z_,9,"14,640",top_5,top_5,outstanding
Andrei,9,"6,913",top_5,top_5,outstanding
latra,9,"24,899",top_35_40,ordinary,ordinary
JayCkat,9,"20,587",top_5,top_5,outstanding
Katz,8,"9,032",top_5,top_5,outstanding
KennyPeanuts,8,"6,829",top_5,top_5,outstanding
murmansk,8,"24,172",top_5,top_5,outstanding
EdM,8,"15,964",top_5,top_5,outstanding
Larry_Parnell,8,"7,193",top_5,top_5,outstanding
barlop,8,"17,188",top_5_10,top_5_10,outstanding
KAM,8,"6,906",top_5,top_5,outstanding
AJK,7,"12,331",top_5_10,top_5_10,outstanding
Galen,7,"13,759",top_5_10,top_5_10,outstanding
Metamorphic,7,"22,300",top_50_100,ordinary,ordinary
user8669,7,"12,225",top_25_30,ordinary,ordinary
Polynomial,7,"6,864",top_5,top_5,outstanding
user4779,7,"15,145",top_10_15,top_10_15,outstanding
jello,7,"7,762",top_5,top_5,outstanding
GWW,7,"6,710",top_5,top_5,outstanding
Sparhawk,7,"9,390",top_40_45,ordinary,ordinary
user23715,7,"15,203",top_20_25,ordinary,ordinary
Gergana,7,"8,749",no_participation,ordinary,ordinary
ruffp,7,"11,313",top_5,top_5,outstanding
Flo,7,"23,261",top_5,top_5,outstanding
MySky,7,"8,407",top_5,top_5,outstanding
nashynash,7,"16,083",top_50_100,ordinary,ordinary
Barbara,7,"10,353",top_5,top_5,outstanding
naught101,7,"7,124",top_10_15,top_10_15,outstanding
octern,7,"7,454",top_5,top_5,outstanding
DrZ214,7,"17,361",top_5_10,top_5_10,outstanding
jwillis0720,7,"9,213",top_5,top_5,outstanding
Herman,7,"12,643",no_participation,ordinary,ordinary
NaiveHalmos,7,"15,892",top_50_100,ordinary,ordinary
CHM,6,"7,333",top_5,top_5,outstanding
Abcd,6,"20,389",top_10_15,top_10_15,outstanding
Raghavakrishna,6,"11,797",top_5_10,top_5_10,outstanding
Macedon93,6,"11,731",top_15_20,ordinary,ordinary
TMOTTM,6,"10,040",top_5_10,top_5_10,outstanding
user31782,6,"11,958",top_5_10,top_5_10,outstanding
Aron,6,"18,740",top_10_15,top_10_15,outstanding
Joce,6,"11,044",top_5,top_5,outstanding
kevbonham,6,"14,054",top_5_10,top_5_10,outstanding
so2,6,"12,964",top_50_100,ordinary,ordinary
Sparkler,6,"14,488",top_10_15,top_10_15,outstanding
PlaysDice,6,"10,786",top_5,top_5,outstanding
j___d,6,"22,525",no_participation,ordinary,ordinary
Wolgast,6,"15,028",top_5,top_5,outstanding
R.M.,6,"16,049",top_5,top_5,outstanding
katherinebridges,6,"10,635",top_5,top_5,outstanding
falsum,6,"13,991",top_5,top_5,outstanding
mart,6,"8,512",top_5,top_5,outstanding
tsttst,6,"21,612",top_5,top_5,outstanding
Preece,6,"7,168",top_5,top_5,outstanding
Kiny,6,"26,715",top_5_10,top_5_10,outstanding
DonJulian,5,"17,732",top_5,top_5,outstanding
Federico,5,"12,723",top_10_15,top_10_15,outstanding
CuriousTree,5,"14,403",top_5_10,top_5_10,outstanding
alexforrence,5,"14,632",top_40_45,ordinary,ordinary
TheGreenOne,5,"20,319",top_15_20,ordinary,ordinary
descheleschilder,5,"19,196",top_5_10,top_5_10,outstanding
Chloe,5,"16,865",top_45_50,ordinary,ordinary
ericmjl,5,"8,089",top_5_10,top_5_10,outstanding
SummerEla,5,"15,776",top_45_50,ordinary,ordinary
efrem,5,"14,086",top_45_50,ordinary,ordinary
Ema,5,"26,581",top_30_35,ordinary,ordinary
DVK,5,"6,877",top_5,top_5,outstanding
ShanZhengYang,5,"16,583",top_5_10,top_5_10,outstanding
Bobson,5,"11,747",top_10_15,top_10_15,outstanding
Demietra95,5,"15,592",top_45_50,ordinary,ordinary
ABcDexter,5,"18,086",top_15_20,ordinary,ordinary
jkadlubowska,5,"7,993",top_5,top_5,outstanding
gaazkam,5,"15,061",top_10_15,top_10_15,outstanding
sterid,5,"23,592",top_50_100,ordinary,ordinary
golgicik,5,"10,555",top_10_15,top_10_15,outstanding
BioGeo,5,"22,938",top_20_25,ordinary,ordinary
Troyseph,5,"10,828",top_5_10,top_5_10,outstanding
r2d2,5,"11,920",top_20_25,ordinary,ordinary
Tivie,5,"11,298",top_5,top_5,outstanding
kirill2485,5,"26,604",top_5_10,top_5_10,outstanding
LocalFluff,5,"11,701",top_20_25,ordinary,ordinary
InactionPotential,5,"15,822",top_5,top_5,outstanding
Smith,5,"9,724",top_50_100,ordinary,ordinary
Isaacson,5,"20,237",top_10_15,top_10_15,outstanding
manetsus,5,"17,137",top_5_10,top_5_10,outstanding
days_of_good,5,"12,232",top_35_40,ordinary,ordinary
TheGreatDuck,5,"20,900",top_40_45,ordinary,ordinary
Adi,5,"10,032",no_participation,ordinary,ordinary
user19679,4,"17,779",top_5_10,top_5_10,outstanding
johnson316,4,"13,537",top_5,top_5,outstanding
user1306322,4,"7,947",top_5,top_5,outstanding
deeep,4,"16,352",top_50_100,ordinary,ordinary
user8338,4,"11,590",top_50_100,ordinary,ordinary
Teige,4,"14,386",top_5,top_5,outstanding
user151841,4,"7,591",top_5,top_5,outstanding
docscience,4,"13,270",top_5,top_5,outstanding
Satwik,4,"28,422",no_participation,ordinary,ordinary
mimat,4,"15,029",top_5,top_5,outstanding
Liszt,4,"9,880",no_participation,ordinary,ordinary
"5heikki",4,"10,682",top_5,top_5,outstanding
FrankyG,4,"18,008",top_5,top_5,outstanding
Sokviseth,4,"28,508",top_50_100,ordinary,ordinary
CaptainCodeman,4,"12,179",top_10_15,top_10_15,outstanding
Ashwin.N,4,"16,834",top_15_20,ordinary,ordinary
ApothemCyte,4,"10,418",top_50_100,ordinary,ordinary
user22316,4,"19,693",top_50_100,ordinary,ordinary
dblyons,4,"24,704",top_5_10,top_5_10,outstanding
user30255,4,"26,051",top_50_100,ordinary,ordinary
tobias,4,"20,391",top_50_100,ordinary,ordinary
Marzipanherz,4,"18,203",top_10_15,top_10_15,outstanding
Qubei,4,"12,156",top_5_10,top_5_10,outstanding
Biomed_guy,4,"15,977",top_15_20,ordinary,ordinary
SorcererofDM,4,"14,901",top_50_100,ordinary,ordinary
EnergyNumbers,4,"7,542",top_15_20,ordinary,ordinary
ebeginner,4,"11,676",top_50_100,ordinary,ordinary
Lukeception,4,"21,295",top_50_100,ordinary,ordinary
Tusky,4,"17,194",top_5_10,top_5_10,outstanding
winerd,4,"7,981",top_5_10,top_5_10,outstanding
user135172,4,"16,181",top_5_10,top_5_10,outstanding
Bzrs,4,"24,281",top_50_100,ordinary,ordinary
m1clee,4,"14,292",top_50_100,ordinary,ordinary
Sam19KY,4,"23,476",top_50_100,ordinary,ordinary
user813801,4,"11,030",top_5_10,top_5_10,outstanding
munish,4,"10,072",top_5_10,top_5_10,outstanding
Jean-Paul,4,"17,833",top_45_50,ordinary,ordinary
ymar,4,"7,859",top_5_10,top_5_10,outstanding
Nit,4,"11,209",top_10_15,top_10_15,outstanding
ruakh,4,"7,017",top_20_25,ordinary,ordinary
kuzzooroo,4,"9,844",top_5_10,top_5_10,outstanding
dotancohen,4,"11,651",top_5_10,top_5_10,outstanding
Voldemort,4,"16,422",top_5_10,top_5_10,outstanding
n_b,4,"21,808",top_40_45,ordinary,ordinary
RBarryYoung,4,"12,694",top_40_45,ordinary,ordinary
Thaina,4,"13,273",top_5_10,top_5_10,outstanding
user6035,4,"10,880",top_10_15,top_10_15,outstanding
tryingToGetProgrammingStraight,4,"13,338",top_40_45,ordinary,ordinary
Mindwin,4,"15,714",top_35_40,ordinary,ordinary
user1873,4,"9,148",top_25_30,ordinary,ordinary
MG_MD,4,"17,717",top_25_30,ordinary,ordinary
BlindKungFuMaster,4,"16,501",top_5_10,top_5_10,outstanding
AnoE,4,"23,191",top_25_30,ordinary,ordinary
OrangeDog,4,"18,738",top_35_40,ordinary,ordinary
TechZen,4,"13,035",top_5_10,top_5_10,outstanding
jiggunjer,4,"19,870",top_35_40,ordinary,ordinary
user170231,4,"14,238",top_10_15,top_10_15,outstanding
Vass,4,"7,074",top_10_15,top_10_15,outstanding
tanzeela,3,"13,455",top_50_100,ordinary,ordinary
hamilthj,3,"25,936",top_5,top_5,outstanding
N00B,3,"11,283",top_50_100,ordinary,ordinary
mick,3,"15,245",top_30_35,ordinary,ordinary
gravityassist,3,"12,502",top_10_15,top_10_15,outstanding
Hal,3,"16,336",top_5_10,top_5_10,outstanding
agrimaldi,3,"6,733",top_5,top_5,outstanding
aland,3,"7,463",top_5_10,top_5_10,outstanding
NeoDevlin,3,"8,712",top_5_10,top_5_10,outstanding
Squirrel,3,"14,041",top_50_100,ordinary,ordinary
openend,3,"16,208",top_20_25,ordinary,ordinary
Lincoln,3,"9,529",top_50_100,ordinary,ordinary
Don_S,3,"23,241",top_5_10,top_5_10,outstanding
Dr.Dredel,3,"6,840",top_5_10,top_5_10,outstanding
Fistula,3,"13,695",top_50_100,ordinary,ordinary
Sosi,3,"8,761",top_15_20,ordinary,ordinary
aitchnyu,3,"12,876",top_10_15,top_10_15,outstanding
MauroM,3,"15,929",top_50_100,ordinary,ordinary
Dale,3,"6,838",top_5,top_5,outstanding
Q.MEO,3,"19,628",top_50_100,ordinary,ordinary
Viziionary,3,"17,320",top_5,top_5,outstanding
Ramil,3,"21,755",top_45_50,ordinary,ordinary
chubakueno,3,"18,492",top_10_15,top_10_15,outstanding
leekaiinthesky,3,"12,821",top_5,top_5,outstanding
blunders,3,"7,199",top_15_20,ordinary,ordinary
macco,3,"24,886",top_10_15,top_10_15,outstanding
verbose,3,"24,603",top_20_25,ordinary,ordinary
x457812,3,"13,766",top_5_10,top_5_10,outstanding
tolo9397,3,"16,029",top_50_100,ordinary,ordinary
LateralFractal,3,"9,904",top_10_15,top_10_15,outstanding
damien,3,"9,699",top_35_40,ordinary,ordinary
pbond,3,"11,550",top_5_10,top_5_10,outstanding
ghchinoy,3,"6,865",top_5_10,top_5_10,outstanding
EJP,3,"15,697",top_45_50,ordinary,ordinary
Joebevo,3,"7,274",top_5,top_5,outstanding
Jez,3,"7,453",top_15_20,ordinary,ordinary
tjt263,3,"16,778",top_20_25,ordinary,ordinary
trmdttr,3,"21,444",top_20_25,ordinary,ordinary
asparagus,3,"21,849",top_35_40,ordinary,ordinary
Bananach,3,"9,608",top_35_40,ordinary,ordinary
codax,3,"17,354",top_50_100,ordinary,ordinary
quant_dev,3,"7,330",top_10_15,top_10_15,outstanding
Eva,3,"13,213",top_20_25,ordinary,ordinary
GPI,3,"8,684",top_45_50,ordinary,ordinary
Arnb,3,"21,592",top_5,top_5,outstanding
Ebbinghaus,3,"17,664",top_5,top_5,outstanding
user1310,3,"7,889",top_50_100,ordinary,ordinary
cel,3,"17,230",top_5_10,top_5_10,outstanding
user2534,3,"10,077",top_25_30,ordinary,ordinary
Pacerier,3,"15,763",top_45_50,ordinary,ordinary
TheNotMe,3,"12,124",top_10_15,top_10_15,outstanding
DurgaDatta,3,"8,304",top_5_10,top_5_10,outstanding
geotheory,3,"18,516",top_45_50,ordinary,ordinary
laggingreflex,3,"8,603",top_5,top_5,outstanding
balaka,3,"7,361",top_5_10,top_5_10,outstanding
M007,3,"12,596",top_5,top_5,outstanding
Gulshan,3,"15,045",top_25_30,ordinary,ordinary
user1264176,3,"27,149",top_45_50,ordinary,ordinary
Χpẘ,3,"26,833",top_45_50,ordinary,ordinary
SYK,3,"13,129",top_5,top_5,outstanding
newandlost,3,"22,039",top_25_30,ordinary,ordinary
kim366,3,"20,930",top_50_100,ordinary,ordinary
deinonychusaur,3,"7,631",top_40_45,ordinary,ordinary
JDługosz,3,"16,582",top_25_30,ordinary,ordinary
Mockingbird,3,"19,907",top_5_10,top_5_10,outstanding
corsiKa,3,"12,081",top_30_35,ordinary,ordinary
Grasper,3,"15,476",top_5_10,top_5_10,outstanding
Iyengar,3,"10,749",top_30_35,ordinary,ordinary
Mys_721tx,3,"9,406",top_5_10,top_5_10,outstanding
svick,3,"6,947",top_35_40,ordinary,ordinary
amd1972,3,"21,379",top_50_100,ordinary,ordinary
jwg,3,"12,852",top_40_45,ordinary,ordinary
Kirby,3,"7,214",top_5,top_5,outstanding
January,3,"8,001",top_5,top_5,outstanding
IQAndreas,3,"10,998",top_10_15,top_10_15,outstanding
Meti,3,"21,152",top_50_100,ordinary,ordinary
Benia,3,"19,826",top_50_100,ordinary,ordinary
Thihara,3,"12,065",top_40_45,ordinary,ordinary
alan2here,3,"7,470",top_10_15,top_10_15,outstanding
Leonardo,3,"7,965",top_40_45,ordinary,ordinary
user5054,3,"10,107",top_10_15,top_10_15,outstanding
newintern,3,"14,205",top_50_100,ordinary,ordinary
Peteris,3,"10,633",top_30_35,ordinary,ordinary
sreekara,3,"20,883",top_5_10,top_5_10,outstanding
CognisMantis,3,"12,903",top_5_10,top_5_10,outstanding
Zwie,3,"8,309",top_15_20,ordinary,ordinary
user1062760,3,"18,979",top_10_15,top_10_15,outstanding
losthorse,3,"9,779",top_15_20,ordinary,ordinary
user1993,3,"21,474",top_10_15,top_10_15,outstanding
PaulBarr,3,"15,482",top_10_15,top_10_15,outstanding
Aspergirl89,3,"20,409",top_50_100,ordinary,ordinary
atrichornis,3,"9,393",top_5_10,top_5_10,outstanding
luciano,3,"7,807",top_5_10,top_5_10,outstanding
emilliman5,3,"27,491",top_15_20,ordinary,ordinary
Xaqron,3,"8,931",top_5_10,top_5_10,outstanding
Pi5,3,"16,826",top_5_10,top_5_10,outstanding
JohnWDailey,3,"18,459",top_15_20,ordinary,ordinary
dVaffection,3,"10,844",top_15_20,ordinary,ordinary
quibble,3,"13,774",top_5_10,top_5_10,outstanding
niobe,3,"18,454",top_5_10,top_5_10,outstanding
Archimedix,3,"13,862",top_25_30,ordinary,ordinary
Caters,3,"10,728",top_5_10,top_5_10,outstanding
OldCurmudgeon,3,"7,754",top_5_10,top_5_10,outstanding
vsz,3,"9,141",top_5_10,top_5_10,outstanding
Lewkrr,3,"17,252",top_50_100,ordinary,ordinary
jasonszhao,3,"14,537",top_50_100,ordinary,ordinary
Timmons,3,"15,149",top_50_100,ordinary,ordinary
suomynonA,3,"22,229",top_5_10,top_5_10,outstanding
Allad1n,3,"19,345",top_50_100,ordinary,ordinary
Abdullah,3,"9,208",top_5_10,top_5_10,outstanding
prussiap,3,"8,984",top_30_35,ordinary,ordinary
Shubham1999,3,"26,688",top_50_100,ordinary,ordinary
Derfder,3,"8,585",top_5_10,top_5_10,outstanding
sunboyharry,3,"16,862",top_10_15,top_10_15,outstanding
kwah,3,"16,474",top_20_25,ordinary,ordinary
user2686410,3,"12,524",top_50_100,ordinary,ordinary
MasterSQL,3,"21,749",top_50_100,ordinary,ordinary
oshirowanen,3,"7,313",top_5,top_5,outstanding
hkjairam,3,"16,165",top_50_100,ordinary,ordinary
Venture2099,3,"13,910",top_20_25,ordinary,ordinary
bobtheowl2,3,"6,791",top_5,top_5,outstanding
samseva,3,"19,133",top_50_100,ordinary,ordinary
tchrist,2,"12,408",top_15_20,ordinary,ordinary
StephUnna,2,"7,112",top_5,top_5,outstanding
mbq,2,"6,755",top_5,top_5,outstanding
harpalss,2,"6,850",top_5,top_5,outstanding
Drosophila,2,"8,527",top_5,top_5,outstanding
InquilineKea,2,"6,798",top_5,top_5,outstanding
user4147,2,"10,610",top_5,top_5,outstanding
mattkaeo,2,"12,161",top_5,top_5,outstanding
timbernasley,2,"15,120",top_5,top_5,outstanding
Paze,2,"11,328",top_5,top_5,outstanding
Spinorial,2,"11,709",top_5,top_5,outstanding
niallhaslam,2,"7,137",top_5,top_5,outstanding
Sleepses,2,"14,687",top_5,top_5,outstanding
Bilal,2,"21,615",top_5,top_5,outstanding
biozic,2,"8,816",top_5,top_5,outstanding
RosieF,2,"16,242",top_5,top_5,outstanding
skytreader,2,"22,929",top_5,top_5,outstanding
Atticus29,2,"8,398",top_5,top_5,outstanding
Jory,2,"19,731",top_5,top_5,outstanding
Minnow,2,"18,475",top_5,top_5,outstanding
Lanka,2,"14,646",top_5,top_5,outstanding
Watercleave,2,"14,286",top_5,top_5,outstanding
Maljam,2,"19,724",top_5,top_5,outstanding
Yehosef,2,"14,327",top_5,top_5,outstanding
zeller,2,"7,318",top_5,top_5,outstanding
Karolas,2,"12,184",top_5,top_5,outstanding
carandraug,2,"7,882",top_5_10,top_5_10,outstanding
w128,2,"8,971",top_5_10,top_5_10,outstanding
user5479,2,"10,434",top_5_10,top_5_10,outstanding
jerepierre,2,"13,456",top_5_10,top_5_10,outstanding
BlueFoxy,2,"22,278",top_5_10,top_5_10,outstanding
electronpusher,2,"24,407",top_5_10,top_5_10,outstanding
user1205901,2,"13,490",top_5_10,top_5_10,outstanding
Kunal24,2,"13,905",top_5_10,top_5_10,outstanding
Colombo,2,"16,139",top_5_10,top_5_10,outstanding
gpuguy,2,"7,716",top_5_10,top_5_10,outstanding
Imi,2,"21,049",top_5_10,top_5_10,outstanding
IMil,2,"16,154",top_5_10,top_5_10,outstanding
ebrohman,2,"14,995",top_5_10,top_5_10,outstanding
TheChymera,2,"9,910",top_5_10,top_5_10,outstanding
seaotternerd,2,"9,159",top_5_10,top_5_10,outstanding
Chastain,2,"13,546",top_5_10,top_5_10,outstanding
landroni,2,"10,680",top_5_10,top_5_10,outstanding
adamwong246,2,"10,964",top_5_10,top_5_10,outstanding
slebetman,2,"12,450",top_5_10,top_5_10,outstanding
prooffreader,2,"11,761",top_5_10,top_5_10,outstanding
Shamayeta,2,"11,866",top_5_10,top_5_10,outstanding
adam.r,2,"10,071",top_5_10,top_5_10,outstanding
SuperElectric,2,"13,386",top_5_10,top_5_10,outstanding
Tonja,2,"14,791",top_5_10,top_5_10,outstanding
Anil,2,"7,254",top_5_10,top_5_10,outstanding
Uri,2,"7,784",top_5_10,top_5_10,outstanding
wythagoras,2,"16,492",top_5_10,top_5_10,outstanding
user5434678,2,"17,385",top_5_10,top_5_10,outstanding
coburne,2,"11,292",top_5_10,top_5_10,outstanding
Marius,2,"17,353",top_5_10,top_5_10,outstanding
DevSolar,2,"13,404",top_5_10,top_5_10,outstanding
Alexlok,2,"10,661",top_5_10,top_5_10,outstanding
Hernandez,2,"16,719",top_5_10,top_5_10,outstanding
busukxuan,2,"14,193",top_10_15,top_10_15,outstanding
Mars,2,"17,583",top_10_15,top_10_15,outstanding
meateatingbunny,2,"13,177",top_10_15,top_10_15,outstanding
Dissenter,2,"11,475",top_10_15,top_10_15,outstanding
CramerTV,2,"10,036",top_10_15,top_10_15,outstanding
jnovacho,2,"11,618",top_10_15,top_10_15,outstanding
Polymania,2,"21,498",top_10_15,top_10_15,outstanding
BadCash,2,"28,580",top_10_15,top_10_15,outstanding
AstronAUT,2,"16,202",top_10_15,top_10_15,outstanding
kingfishersfire,2,"24,225",top_10_15,top_10_15,outstanding
RioRaider,2,"7,967",top_10_15,top_10_15,outstanding
user233658,2,"15,412",top_10_15,top_10_15,outstanding
Sarin,2,"15,361",top_10_15,top_10_15,outstanding
"5th",2,"8,437",top_10_15,top_10_15,outstanding
vauge,2,"22,928",top_10_15,top_10_15,outstanding
Casebash,2,"6,945",top_10_15,top_10_15,outstanding
shooting-squirrel,2,"11,411",top_10_15,top_10_15,outstanding
aurelius,2,"20,914",top_10_15,top_10_15,outstanding
sds,2,"9,421",top_10_15,top_10_15,outstanding
O.kth,2,"26,079",top_10_15,top_10_15,outstanding
Shefali,2,"10,022",top_10_15,top_10_15,outstanding
Zubo,2,"14,926",top_10_15,top_10_15,outstanding
user289661,2,"20,615",top_10_15,top_10_15,outstanding
Owen_R,2,"10,668",top_10_15,top_10_15,outstanding
ohcanada,2,"8,601",top_10_15,top_10_15,outstanding
Rudstar,2,"11,176",top_10_15,top_10_15,outstanding
ThePopMachine,2,"11,162",top_10_15,top_10_15,outstanding
Ferdy,2,"6,746",top_10_15,top_10_15,outstanding
user2879934,2,"20,677",top_10_15,top_10_15,outstanding
Athe,2,"16,796",top_10_15,top_10_15,outstanding
Jo.P,2,"18,040",top_15_20,ordinary,ordinary
user132181,2,"12,954",top_15_20,ordinary,ordinary
Fiksdal,2,"20,418",top_15_20,ordinary,ordinary
kinshukkashyap,2,"12,667",top_15_20,ordinary,ordinary
keshlam,2,"10,807",top_15_20,ordinary,ordinary
Phototroph,2,"19,009",top_15_20,ordinary,ordinary
ManRow,2,"26,137",top_15_20,ordinary,ordinary
JohnDubya,2,"12,845",top_15_20,ordinary,ordinary
RedSonja,2,"12,664",top_15_20,ordinary,ordinary
imallett,2,"13,189",top_15_20,ordinary,ordinary
Taladris,2,"14,397",top_15_20,ordinary,ordinary
Myridium,2,"23,185",top_15_20,ordinary,ordinary
biologyflair,2,"17,762",top_15_20,ordinary,ordinary
heather,2,"27,006",top_15_20,ordinary,ordinary
Hooplehead24,2,"18,298",top_15_20,ordinary,ordinary
molf,2,"8,282",top_15_20,ordinary,ordinary
sciencenewbie,2,"10,925",top_15_20,ordinary,ordinary
woliveirajr,2,"7,304",top_20_25,ordinary,ordinary
bodhi.zazen,2,"15,308",top_20_25,ordinary,ordinary
watsonic,2,"12,637",top_20_25,ordinary,ordinary
Alph.Dev,2,"13,869",top_20_25,ordinary,ordinary
Jamie,2,"23,145",top_20_25,ordinary,ordinary
SQLiteNoob,2,"17,873",top_20_25,ordinary,ordinary
altroware,2,"10,016",top_20_25,ordinary,ordinary
Mathematician,2,"26,268",top_20_25,ordinary,ordinary
PCARR,2,"15,686",top_20_25,ordinary,ordinary
Kotatsu,2,"8,402",top_20_25,ordinary,ordinary
Hurda,2,"9,852",top_20_25,ordinary,ordinary
naiad,2,"16,362",top_20_25,ordinary,ordinary
sam_rox,2,"18,188",top_20_25,ordinary,ordinary
nbubis,2,"8,379",top_20_25,ordinary,ordinary
tly,2,"13,904",top_20_25,ordinary,ordinary
szulat,2,"14,078",top_20_25,ordinary,ordinary
chupvl,2,"20,754",top_20_25,ordinary,ordinary
UTF-8,2,"27,873",top_25_30,ordinary,ordinary
NoChance,2,"19,248",top_25_30,ordinary,ordinary
user2721465,2,"11,748",top_25_30,ordinary,ordinary
Ludwik,2,"12,860",top_25_30,ordinary,ordinary
n00b,2,"10,183",top_25_30,ordinary,ordinary
Mario,2,"11,625",top_25_30,ordinary,ordinary
Digger,2,"11,769",top_25_30,ordinary,ordinary
mcg256,2,"14,622",top_25_30,ordinary,ordinary
Mark13426,2,"14,850",top_25_30,ordinary,ordinary
norlesh,2,"11,636",top_25_30,ordinary,ordinary
okarin,2,"10,958",top_25_30,ordinary,ordinary
edelwater,2,"11,008",top_25_30,ordinary,ordinary
intboolstring,2,"17,077",top_25_30,ordinary,ordinary
Pao,2,"9,877",top_25_30,ordinary,ordinary
EugeneO,2,"13,523",top_25_30,ordinary,ordinary
DarkLightA,2,"8,648",top_25_30,ordinary,ordinary
Nicolas,2,"18,184",top_30_35,ordinary,ordinary
BeyondProgrammer,2,"11,218",top_30_35,ordinary,ordinary
arax,2,"17,338",top_30_35,ordinary,ordinary
Flowryn,2,"18,597",top_30_35,ordinary,ordinary
user19271,2,"17,466",top_35_40,ordinary,ordinary
Zizo,2,"8,235",top_35_40,ordinary,ordinary
EmmaV,2,"17,478",top_35_40,ordinary,ordinary
Starkers,2,"10,406",top_35_40,ordinary,ordinary
try-catch-finally,2,"11,690",top_35_40,ordinary,ordinary
user13107,2,"10,735",top_35_40,ordinary,ordinary
Cloud,2,"10,129",top_35_40,ordinary,ordinary
BCLC,2,"15,270",top_35_40,ordinary,ordinary
MakPo,2,"21,681",top_35_40,ordinary,ordinary
rlluc,2,"21,964",top_35_40,ordinary,ordinary
NigHterz,2,"15,315",top_35_40,ordinary,ordinary
GreenAsJade,2,"12,057",top_40_45,ordinary,ordinary
senderle,2,"8,110",top_40_45,ordinary,ordinary
TylerH,2,"17,757",top_40_45,ordinary,ordinary
krushna,2,"10,188",top_40_45,ordinary,ordinary
Mlagma,2,"9,603",top_40_45,ordinary,ordinary
fs137,2,"20,817",top_40_45,ordinary,ordinary
Nanne,2,"12,614",top_40_45,ordinary,ordinary
blmoore,2,"8,236",top_40_45,ordinary,ordinary
ederbf,2,"12,893",top_40_45,ordinary,ordinary
reinierpost,2,"12,916",top_40_45,ordinary,ordinary
zzzzBov,2,"13,499",top_40_45,ordinary,ordinary
Mołot,2,"16,591",top_40_45,ordinary,ordinary
Manishearth,2,"7,133",top_40_45,ordinary,ordinary
JollyJoker,2,"28,355",top_45_50,ordinary,ordinary
Agent_L,2,"15,631",top_45_50,ordinary,ordinary
EvSunWoodard,2,"27,065",top_45_50,ordinary,ordinary
spectras,2,"28,197",top_45_50,ordinary,ordinary
Carcigenicate,2,"16,467",top_45_50,ordinary,ordinary
Kent.Green,2,"27,010",top_45_50,ordinary,ordinary
user17915,2,"11,095",top_45_50,ordinary,ordinary
jlaverde,2,"27,250",top_45_50,ordinary,ordinary
ping,2,"17,350",top_45_50,ordinary,ordinary
ccook,2,"19,424",top_45_50,ordinary,ordinary
jayhendren,2,"19,802",top_45_50,ordinary,ordinary
Rustyn,2,"8,404",top_45_50,ordinary,ordinary
pMarkov,2,"12,266",top_45_50,ordinary,ordinary
roxaite,2,"19,683",top_45_50,ordinary,ordinary
QuietThud,2,"8,194",top_45_50,ordinary,ordinary
Sanalphatau,2,"10,311",top_45_50,ordinary,ordinary
SeanJ,2,"17,850",top_45_50,ordinary,ordinary
Lennart_96,2,"11,331",top_50_100,ordinary,ordinary
NL_Derek,2,"14,661",top_50_100,ordinary,ordinary
user1942348,2,"17,884",top_50_100,ordinary,ordinary
Nederealm,2,"13,144",top_50_100,ordinary,ordinary
th3ophilos,2,"14,476",top_50_100,ordinary,ordinary
pewiwe,2,"18,939",top_50_100,ordinary,ordinary
orangebull,2,"23,041",top_50_100,ordinary,ordinary
vvilp,2,"15,538",top_50_100,ordinary,ordinary
Ozymandais,2,"15,919",top_50_100,ordinary,ordinary
Metamorph,2,"20,570",top_50_100,ordinary,ordinary
user44289,2,"11,097",top_50_100,ordinary,ordinary
