"display_name","count","id_user","category","class","class2"
orthocresol,562,"37,163",top_5,top_5,outstanding
Mithoron,530,"34,465",top_5,top_5,outstanding
MaxW,402,"39,440",top_5,top_5,outstanding
ron,318,"31,528",top_5,top_5,outstanding
Dissenter,248,"32,198",top_5,top_5,outstanding
permeakra,220,"29,235",top_5,top_5,outstanding
bon,200,"34,625",top_5,top_5,outstanding
Zhe,180,"46,240",top_5,top_5,outstanding
DavePhD,168,"32,257",top_5,top_5,outstanding
jerepierre,149,"31,592",top_5,top_5,outstanding
Loong,127,"33,720",top_5,top_5,outstanding
porphyrin,127,"43,702",top_5,top_5,outstanding
airhuff,116,"49,629",top_5,top_5,outstanding
Wildcat,101,"28,971",top_5,top_5,outstanding
LordStryker,93,"28,802",top_5,top_5,outstanding
LDC3,92,"32,073",top_5,top_5,outstanding
Marko,87,"33,067",top_5,top_5,outstanding
matt_black,81,"28,869",top_5,top_5,outstanding
Jori,76,"30,440",top_5,top_5,outstanding
jonsca,75,"28,861",top_5,top_5,outstanding
hBy2Py,74,"34,756",top_5,top_5,outstanding
DHMO,73,"45,548",top_5,top_5,outstanding
Lighthart,61,"29,921",top_5,top_5,outstanding
Georg,55,"28,892",top_5,top_5,outstanding
F'x,51,"28,818",top_5,top_5,outstanding
ssavec,47,"30,850",top_5,top_5,outstanding
Tyberius,46,"51,583",top_5,top_5,outstanding
getafix,41,"36,724",top_5,top_5,outstanding
ringo,39,"36,260",top_5,top_5,outstanding
tschoppi,37,"31,213",top_5,top_5,outstanding
chipbuster,37,"30,608",top_5,top_5,outstanding
Aesin,37,"28,827",top_5,top_5,outstanding
Buttonwood,36,"30,357",top_5,top_5,outstanding
A.K.,35,"40,299",top_5,top_5,outstanding
aventurin,35,"41,191",top_5,top_5,outstanding
Mockingbird,32,"42,378",top_5,top_5,outstanding
bobthechemist,32,"30,181",top_5,top_5,outstanding
user1420303,31,"35,666",top_5,top_5,outstanding
long,30,"30,917",top_5,top_5,outstanding
Freddy,30,"32,502",top_5,top_5,outstanding
santiago,29,"40,037",top_50_100,ordinary,ordinary
Beerhunter,29,"37,194",top_5,top_5,outstanding
Michiel,29,"29,995",top_5,top_5,outstanding
pentavalentcarbon,29,"28,979",top_5,top_5,outstanding
DSVA,28,"47,547",top_5,top_5,outstanding
R.M.,28,"34,958",top_5,top_5,outstanding
CHM,28,"28,866",top_5,top_5,outstanding
Nanoputian,26,"38,118",top_5,top_5,outstanding
JM97,25,"40,544",top_5,top_5,outstanding
thomij,25,"32,643",top_5,top_5,outstanding
Aug,24,"33,092",top_5,top_5,outstanding
vapid,24,"44,264",top_5,top_5,outstanding
ManishEarth,24,"28,810",top_5,top_5,outstanding
mannaia,23,"31,230",top_5,top_5,outstanding
bonCodigo,22,"33,313",top_5,top_5,outstanding
Sparkler,22,"34,569",top_5,top_5,outstanding
user137,21,"28,924",top_5,top_5,outstanding
SendersReagent,21,"40,239",top_5,top_5,outstanding
TAR86,21,"49,251",top_5,top_5,outstanding
RobChem,21,"32,883",top_5,top_5,outstanding
Waylander,20,"51,712",top_5,top_5,outstanding
Canageek,20,"28,908",top_5,top_5,outstanding
iad22agp,20,"32,594",top_5,top_5,outstanding
Fl.pf.,19,"47,378",top_5,top_5,outstanding
LievenB,19,"30,636",top_5,top_5,outstanding
trb456,19,"29,219",top_5,top_5,outstanding
electronpusher,19,"48,893",top_5,top_5,outstanding
uhoh,17,"36,687",top_5,top_5,outstanding
f'',17,"43,515",top_5,top_5,outstanding
paracetamol,16,"45,307",top_5,top_5,outstanding
Eliza,16,"31,020",top_5,top_5,outstanding
FreezingFire,16,"41,874",top_5,top_5,outstanding
xavier_fakerat,16,"51,911",top_5,top_5,outstanding
j__,16,"41,051",no_participation,ordinary,ordinary
Saad,16,"36,114",top_50_100,ordinary,ordinary
ChemExchange,16,"36,137",top_5,top_5,outstanding
user26143,15,"31,046",top_5,top_5,outstanding
Geoff,15,"33,259",no_participation,ordinary,ordinary
Babounet,15,"34,579",top_5,top_5,outstanding
jheindel,15,"37,811",top_5,top_5,outstanding
sixtytrees,15,"44,650",top_5,top_5,outstanding
cbeleites,14,"28,946",top_5,top_5,outstanding
yasir,14,"36,106",top_5,top_5,outstanding
curious_cat,14,"35,104",top_5,top_5,outstanding
DSinghvi,14,"32,478",top_5,top_5,outstanding
Adroit,14,"46,518",top_10_15,top_10_15,outstanding
user2617804,13,"31,007",top_5,top_5,outstanding
gannex,13,"42,438",top_5,top_5,outstanding
Oscar,13,"47,269",no_participation,ordinary,ordinary
Hexacoordinate-C,13,"36,149",top_5,top_5,outstanding
hey,13,"51,653",top_35_40,ordinary,ordinary
user223679,13,"36,601",top_5,top_5,outstanding
PLD,12,"29,044",top_5,top_5,outstanding
gilleain,12,"31,854",top_5,top_5,outstanding
Atticus283blink,12,"40,400",top_20_25,ordinary,ordinary
yolo123,12,"33,145",top_5,top_5,outstanding
Variax,12,"29,347",top_5,top_5,outstanding
a-cyclohexane-molecule,11,"39,762",top_5,top_5,outstanding
mhchem,11,"40,604",top_5,top_5,outstanding
SteffX,11,"44,774",top_5,top_5,outstanding
A---B,11,"44,447",top_5,top_5,outstanding
Ruslan,11,"30,650",top_5_10,top_5_10,outstanding
jjgoings,11,"31,178",top_5,top_5,outstanding
jlandercy,11,"31,238",top_5,top_5,outstanding
Don_S,11,"46,937",top_5,top_5,outstanding
ashu,10,"30,432",top_5,top_5,outstanding
kaliaden,10,"29,956",top_5,top_5,outstanding
t.c,10,"33,872",top_5,top_5,outstanding
khaverim,10,"37,991",top_5,top_5,outstanding
Nij,10,"41,839",top_5,top_5,outstanding
NeilRoy,10,"33,299",top_5,top_5,outstanding
surelyourejoking,9,"33,617",top_5,top_5,outstanding
halcyon,9,"31,141",top_5,top_5,outstanding
manshu,9,"39,953",top_5,top_5,outstanding
Simon-Nail-It,9,"34,318",top_5,top_5,outstanding
feetwet,9,"32,417",top_5,top_5,outstanding
ShankRam,9,"39,024",top_5,top_5,outstanding
gsurfer04,9,"31,797",top_5,top_5,outstanding
zwol,9,"32,060",top_5,top_5,outstanding
Yandle,9,"33,852",top_5,top_5,outstanding
user1945827,9,"35,417",top_5,top_5,outstanding
MSalters,9,"33,197",top_5_10,top_5_10,outstanding
CTKlein,9,"30,542",top_5,top_5,outstanding
rumtscho,9,"29,032",top_5_10,top_5_10,outstanding
bpedit,8,"46,107",top_5,top_5,outstanding
Anixx,8,"34,368",top_5,top_5,outstanding
LiamH,8,"37,840",top_5_10,top_5_10,outstanding
Juha,8,"28,931",top_5,top_5,outstanding
ericksonla,8,"31,928",top_5,top_5,outstanding
Luaan,8,"36,390",top_5,top_5,outstanding
FinnTheHuman,8,"44,690",top_5_10,top_5_10,outstanding
blue,8,"49,083",top_5_10,top_5_10,outstanding
MrAP,8,"43,998",top_5_10,top_5_10,outstanding
Rohinb97,8,"31,161",top_5,top_5,outstanding
supercat,8,"33,159",top_10_15,top_10_15,outstanding
Eka,8,"28,926",top_5,top_5,outstanding
Supernova,8,"52,366",top_5,top_5,outstanding
user104014,8,"41,015",top_10_15,top_10_15,outstanding
AngusTheMan,8,"33,690",top_5,top_5,outstanding
Gerard,8,"30,441",top_5,top_5,outstanding
rch,8,"31,105",top_5,top_5,outstanding
K-Feldspar,7,"44,513",top_5,top_5,outstanding
user1.618,7,"32,179",top_5,top_5,outstanding
KarenRei,7,"44,582",top_30_35,ordinary,ordinary
mykhal,7,"29,280",top_5,top_5,outstanding
lambda23,7,"29,442",top_5,top_5,outstanding
laminin,7,"33,104",top_5,top_5,outstanding
Molx,7,"36,088",top_5,top_5,outstanding
user4717,7,"31,900",top_10_15,top_10_15,outstanding
AstronAUT,7,"38,244",top_5,top_5,outstanding
KeithS,7,"29,132",top_5,top_5,outstanding
pikachu,7,"35,884",top_5,top_5,outstanding
shre_sudh_97,7,"40,630",top_5,top_5,outstanding
hortstu,7,"30,783",top_10_15,top_10_15,outstanding
Crowley,7,"44,471",top_10_15,top_10_15,outstanding
Adi,7,"29,127",top_5_10,top_5_10,outstanding
user510,7,"41,091",top_5,top_5,outstanding
Kartik,7,"32,707",top_5_10,top_5_10,outstanding
tennispro1213,7,"36,018",top_5,top_5,outstanding
MartianCactus,7,"44,455",top_5_10,top_5_10,outstanding
Another.Chemist,6,"36,273",top_5,top_5,outstanding
user4779,6,"31,948",top_5_10,top_5_10,outstanding
Resorcinol,6,"46,468",top_5,top_5,outstanding
M.A.R.,6,"33,311",top_5,top_5,outstanding
eromod,6,"45,764",top_5_10,top_5_10,outstanding
mamun,6,"33,583",top_5,top_5,outstanding
Rishika,6,"36,915",top_5_10,top_5_10,outstanding
leftaroundabout,6,"28,849",top_5,top_5,outstanding
Sidney,6,"36,385",top_5_10,top_5_10,outstanding
"21joanna12",6,"33,565",top_5,top_5,outstanding
KRyan,6,"34,763",top_5_10,top_5_10,outstanding
Rodriguez,6,"42,992",top_25_30,ordinary,ordinary
lightweaver,6,"36,298",top_5,top_5,outstanding
L3ul,6,"32,942",top_5,top_5,outstanding
canadianer,6,"32,309",top_5,top_5,outstanding
dotancohen,6,"32,932",top_5_10,top_5_10,outstanding
EnergyNumbers,6,"28,813",top_5,top_5,outstanding
docscience,6,"34,085",top_5,top_5,outstanding
aiag,6,"50,327",top_15_20,ordinary,ordinary
ankit7540,6,"43,474",top_5,top_5,outstanding
repurposer,6,"36,040",top_5_10,top_5_10,outstanding
popgalop,6,"36,737",top_30_35,ordinary,ordinary
RedPen,6,"34,274",top_5,top_5,outstanding
K.Smith,6,"42,654",top_30_35,ordinary,ordinary
inf3rno,5,"40,929",top_5_10,top_5_10,outstanding
theonlygusti,5,"43,740",top_10_15,top_10_15,outstanding
qwersjc,5,"32,101",top_5,top_5,outstanding
CupC_56,5,"50,679",top_5_10,top_5_10,outstanding
Ath,5,"33,066",top_5_10,top_5_10,outstanding
peterh,5,"32,951",top_5_10,top_5_10,outstanding
Aneek,5,"37,546",top_5_10,top_5_10,outstanding
user31782,5,"31,810",top_5_10,top_5_10,outstanding
Akiva,5,"50,831",top_20_25,ordinary,ordinary
WYSIWYG,5,"32,368",top_5,top_5,outstanding
Yashas,5,"32,876",top_5,top_5,outstanding
studentrr,5,"41,847",top_15_20,ordinary,ordinary
user3932000,5,"39,150",top_15_20,ordinary,ordinary
Sawarnik,5,"33,768",top_15_20,ordinary,ordinary
user128932,5,"32,491",top_5_10,top_5_10,outstanding
Guiste,5,"35,827",top_25_30,ordinary,ordinary
PyRulez,5,"33,118",top_10_15,top_10_15,outstanding
FormlessCloud,5,"30,396",top_10_15,top_10_15,outstanding
RutvikSutaria,5,"33,339",top_30_35,ordinary,ordinary
theo,5,"29,417",top_5,top_5,outstanding
Caters,5,"32,842",top_5,top_5,outstanding
Gerhard,5,"34,530",top_5,top_5,outstanding
user45681,5,"55,637",top_50_100,ordinary,ordinary
Papul,5,"30,063",top_5,top_5,outstanding
largeboulder,5,"37,477",top_35_40,ordinary,ordinary
charlesreid1,5,"31,024",top_5,top_5,outstanding
JDługosz,5,"37,832",top_10_15,top_10_15,outstanding
Shafter,5,"32,320",top_5,top_5,outstanding
Kurzd,5,"39,556",top_10_15,top_10_15,outstanding
imaginov,5,"36,752",top_5,top_5,outstanding
Pi5,5,"38,107",top_5,top_5,outstanding
AMT,5,"48,699",top_10_15,top_10_15,outstanding
Biker,5,"40,672",top_30_35,ordinary,ordinary
user7063,5,"32,996",top_30_35,ordinary,ordinary
barlop,5,"30,551",top_5_10,top_5_10,outstanding
Petrichorr,5,"42,475",top_30_35,ordinary,ordinary
higgsss,5,"33,638",top_5,top_5,outstanding
NotEvans.,5,"38,973",top_5,top_5,outstanding
Chewie,4,"41,075",top_35_40,ordinary,ordinary
Asker123,4,"33,927",top_5,top_5,outstanding
Agriculturist,4,"39,366",top_5,top_5,outstanding
Prakhar,4,"40,417",top_5,top_5,outstanding
justbehappy,4,"34,676",top_5,top_5,outstanding
k--,4,"37,284",top_5,top_5,outstanding
Eljee,4,"30,833",top_5,top_5,outstanding
mcocdawc,4,"36,936",top_5,top_5,outstanding
sencer,4,"29,631",top_5,top_5,outstanding
Deathbreath,4,"29,196",top_5,top_5,outstanding
Phillip,4,"29,411",top_5,top_5,outstanding
julien,4,"42,621",top_5,top_5,outstanding
ChemistryHelpCenter,4,"44,403",top_5,top_5,outstanding
TanMath,4,"35,155",top_5,top_5,outstanding
Abhirikshma,4,"37,900",top_5,top_5,outstanding
user11629,4,"31,836",top_5,top_5,outstanding
TLo,4,"48,110",top_5,top_5,outstanding
Voldemort,4,"37,122",top_5,top_5,outstanding
busukxuan,4,"35,985",top_5,top_5,outstanding
Mesentery,4,"49,409",top_5,top_5,outstanding
Shodai,4,"39,416",top_5,top_5,outstanding
AksaK,4,"45,013",top_5,top_5,outstanding
heather,4,"44,259",top_5,top_5,outstanding
Nerdingout,4,"34,087",top_5,top_5,outstanding
Zalumon,4,"30,635",top_5,top_5,outstanding
pcforgeek,4,"33,945",top_5_10,top_5_10,outstanding
Cohen_the_Librarian,4,"31,977",top_5_10,top_5_10,outstanding
andynitrox,4,"35,998",top_5_10,top_5_10,outstanding
G-man,4,"35,358",top_5_10,top_5_10,outstanding
Timothy,4,"36,769",top_5_10,top_5_10,outstanding
sqykly,4,"40,201",top_5_10,top_5_10,outstanding
jatin,4,"42,226",top_5_10,top_5_10,outstanding
Some_Guy,4,"38,296",top_5_10,top_5_10,outstanding
Leeser,4,"34,115",top_5_10,top_5_10,outstanding
aspyct,4,"37,339",top_10_15,top_10_15,outstanding
BCLC,4,"37,346",top_10_15,top_10_15,outstanding
AndyW,4,"41,828",top_10_15,top_10_15,outstanding
obe,4,"48,464",top_10_15,top_10_15,outstanding
user5434678,4,"39,261",top_10_15,top_10_15,outstanding
vamsi,4,"35,199",top_10_15,top_10_15,outstanding
ChildishJack,4,"43,816",top_10_15,top_10_15,outstanding
BeowulfNode42,4,"40,312",top_15_20,ordinary,ordinary
Stradigos,4,"33,525",top_15_20,ordinary,ordinary
austinian,4,"37,886",top_25_30,ordinary,ordinary
Mast,4,"33,578",top_25_30,ordinary,ordinary
marcelm,4,"44,055",top_30_35,ordinary,ordinary
ThemysteryOflife,4,"53,779",top_30_35,ordinary,ordinary
sloth1111,4,"31,421",top_30_35,ordinary,ordinary
Hamze,4,"44,747",top_35_40,ordinary,ordinary
J.M.,4,"55,993",top_50_100,ordinary,ordinary
dadadok,3,"33,944",top_40_45,ordinary,ordinary
user350331,3,"48,280",top_10_15,top_10_15,outstanding
user2514631,3,"30,493",top_5,top_5,outstanding
ChrisA,3,"30,863",top_5,top_5,outstanding
terra2322,3,"52,061",top_45_50,ordinary,ordinary
bigworld12,3,"39,248",top_5_10,top_5_10,outstanding
user375072,3,"46,443",top_45_50,ordinary,ordinary
Emu27,3,"34,308",top_30_35,ordinary,ordinary
topology,3,"32,926",top_25_30,ordinary,ordinary
terdon,3,"31,893",top_5_10,top_5_10,outstanding
shrx,3,"30,369",top_10_15,top_10_15,outstanding
jovialplutonium,3,"47,789",top_50_100,ordinary,ordinary
Xasel,3,"49,469",top_40_45,ordinary,ordinary
claws,3,"29,147",top_5,top_5,outstanding
Ravaru,3,"33,713",top_45_50,ordinary,ordinary
Yb609,3,"49,335",top_5,top_5,outstanding
user22443,3,"39,647",top_50_100,ordinary,ordinary
user2365846,3,"42,856",top_40_45,ordinary,ordinary
larry909,3,"45,552",top_15_20,ordinary,ordinary
Torxed,3,"32,347",top_15_20,ordinary,ordinary
TheJsyChemist,3,"33,125",top_5,top_5,outstanding
Mixcels,3,"36,264",top_5_10,top_5_10,outstanding
norlesh,3,"32,148",top_5_10,top_5_10,outstanding
Remi.b,3,"32,693",top_15_20,ordinary,ordinary
jinawee,3,"30,271",top_5_10,top_5_10,outstanding
etherealflux,3,"38,080",top_25_30,ordinary,ordinary
user123733,3,"47,991",top_5_10,top_5_10,outstanding
StackExchangeLover,3,"34,819",top_35_40,ordinary,ordinary
McB,3,"31,413",top_5_10,top_5_10,outstanding
Hippalectryon,3,"32,606",top_5,top_5,outstanding
wes3449,3,"35,280",top_5,top_5,outstanding
Nihilist_Frost,3,"39,316",top_10_15,top_10_15,outstanding
santimirandarp,3,"53,026",top_5_10,top_5_10,outstanding
NVZ,3,"41,358",top_10_15,top_10_15,outstanding
Malnurturedㅤㅤㅤㅤ,3,"39,649",top_40_45,ordinary,ordinary
michael,3,"37,197",no_participation,ordinary,ordinary
inspd,3,"38,942",top_15_20,ordinary,ordinary
RickyA,3,"42,016",top_10_15,top_10_15,outstanding
Gowtham,3,"34,713",top_5,top_5,outstanding
dmckee,3,"29,252",top_5,top_5,outstanding
Zubo,3,"38,069",top_5,top_5,outstanding
user137452,3,"33,712",top_5_10,top_5_10,outstanding
user34577,3,"45,662",top_50_100,ordinary,ordinary
xasthor,3,"52,863",top_5_10,top_5_10,outstanding
JasonB,3,"48,868",top_35_40,ordinary,ordinary
Vedant,3,"46,617",top_10_15,top_10_15,outstanding
luk32,3,"46,601",top_25_30,ordinary,ordinary
deusy,3,"35,992",top_10_15,top_10_15,outstanding
sa7,3,"46,161",top_5_10,top_5_10,outstanding
brainst,3,"41,320",top_50_100,ordinary,ordinary
Mathematician,3,"44,901",top_30_35,ordinary,ordinary
DurgaDatta,3,"29,958",top_5_10,top_5_10,outstanding
Floris,3,"32,469",top_5,top_5,outstanding
Phill2,3,"41,565",top_30_35,ordinary,ordinary
aman,3,"40,031",top_35_40,ordinary,ordinary
Yashbhatt,3,"33,140",top_5_10,top_5_10,outstanding
user6794,3,"32,774",top_35_40,ordinary,ordinary
jnovacho,3,"34,836",top_10_15,top_10_15,outstanding
MarcoB,3,"37,140",top_5,top_5,outstanding
NickyR,3,"37,135",top_10_15,top_10_15,outstanding
Klik,3,"31,272",top_5,top_5,outstanding
Nicol,3,"33,488",top_15_20,ordinary,ordinary
Wybrem,3,"55,519",top_50_100,ordinary,ordinary
scientifics,3,"29,118",top_5_10,top_5_10,outstanding
Cr157,3,"33,917",top_50_100,ordinary,ordinary
Qmechanic,3,"33,677",top_25_30,ordinary,ordinary
klaus,3,"41,548",top_45_50,ordinary,ordinary
chemkatku,3,"36,729",top_5,top_5,outstanding
Anoneemus,3,"36,750",top_5,top_5,outstanding
user27301,3,"41,901",top_50_100,ordinary,ordinary
Kiwi,3,"38,972",top_50_100,ordinary,ordinary
Fiksdal,3,"43,643",top_35_40,ordinary,ordinary
Mockingbird360,3,"46,966",top_35_40,ordinary,ordinary
trpt4him,3,"29,723",top_10_15,top_10_15,outstanding
TMOTTM,3,"29,878",top_5,top_5,outstanding
UserX,3,"34,392",top_15_20,ordinary,ordinary
Antimon,3,"29,439",top_5,top_5,outstanding
E.P.,3,"29,961",top_5_10,top_5_10,outstanding
Sam202,3,"49,494",top_50_100,ordinary,ordinary
oryza,3,"38,652",top_20_25,ordinary,ordinary
jt2000,3,"42,466",top_35_40,ordinary,ordinary
bean,3,"40,699",top_5_10,top_5_10,outstanding
S.Chevalier,3,"43,934",top_5,top_5,outstanding
Swastik,3,"36,554",top_5,top_5,outstanding
user5181,3,"32,276",top_5,top_5,outstanding
Apurv,3,"31,469",top_5,top_5,outstanding
Apler,3,"31,970",top_30_35,ordinary,ordinary
Steve-O,3,"53,461",top_25_30,ordinary,ordinary
Moppentapper,3,"33,797",top_30_35,ordinary,ordinary
fredsbend,3,"33,794",top_25_30,ordinary,ordinary
angrycarbocation,3,"47,065",top_30_35,ordinary,ordinary
biogirl,3,"30,628",top_5,top_5,outstanding
nerdy,3,"34,965",top_25_30,ordinary,ordinary
scienceauror,3,"29,692",top_5,top_5,outstanding
Bbruyne,3,"44,151",top_45_50,ordinary,ordinary
timaeus222,3,"39,849",top_5,top_5,outstanding
shaistha,3,"38,769",top_5,top_5,outstanding
"200_success",3,"33,317",top_10_15,top_10_15,outstanding
Pewpaled,3,"45,251",top_35_40,ordinary,ordinary
O.kth,3,"51,260",top_50_100,ordinary,ordinary
Ebrin,3,"55,809",top_50_100,ordinary,ordinary
Dannnno,3,"31,457",top_5,top_5,outstanding
irth,3,"32,222",top_5_10,top_5_10,outstanding
Fred,3,"34,870",no_participation,ordinary,ordinary
Basia,3,"32,601",top_30_35,ordinary,ordinary
ttdijkstra,3,"42,477",top_5_10,top_5_10,outstanding
Kenny,3,"34,320",top_35_40,ordinary,ordinary
Ijriims,3,"30,764",top_50_100,ordinary,ordinary
Paparazzi,3,"38,241",top_15_20,ordinary,ordinary
lcnittl,3,"32,724",top_5,top_5,outstanding
Rajesh,2,"35,569",top_5,top_5,outstanding
vector07,2,"33,874",top_15_20,ordinary,ordinary
user3138766,2,"33,501",top_5_10,top_5_10,outstanding
jon,2,"48,714",top_50_100,ordinary,ordinary
Nathanael,2,"55,538",top_50_100,ordinary,ordinary
XuMuK,2,"40,242",top_15_20,ordinary,ordinary
brian,2,"37,873",top_50_100,ordinary,ordinary
Arcadium,2,"54,958",top_30_35,ordinary,ordinary
Rosbie,2,"36,678",top_30_35,ordinary,ordinary
Che,2,"56,067",no_participation,ordinary,ordinary
tox123,2,"33,592",top_5_10,top_5_10,outstanding
ecfedele,2,"36,671",top_10_15,top_10_15,outstanding
LifeIsGood,2,"37,519",top_30_35,ordinary,ordinary
PhysicalChemist,2,"33,725",top_5,top_5,outstanding
Kōhai,2,"46,235",top_50_100,ordinary,ordinary
user1573870,2,"36,275",top_5,top_5,outstanding
vin2,2,"45,822",top_50_100,ordinary,ordinary
N4v,2,"48,795",top_30_35,ordinary,ordinary
Bive,2,"37,309",top_5_10,top_5_10,outstanding
SF.,2,"30,268",top_5_10,top_5_10,outstanding
Polynomial,2,"47,554",top_5_10,top_5_10,outstanding
saf,2,"41,695",top_50_100,ordinary,ordinary
PhyCS,2,"37,858",top_5,top_5,outstanding
hanna,2,"38,406",top_5,top_5,outstanding
vsz,2,"29,587",top_5,top_5,outstanding
ABlankenship,2,"36,991",top_50_100,ordinary,ordinary
Rudstar,2,"32,314",top_10_15,top_10_15,outstanding
Raghav,2,"49,971",top_15_20,ordinary,ordinary
Uros,2,"40,157",top_5_10,top_5_10,outstanding
snurden,2,"37,462",top_5,top_5,outstanding
Justuraveragemathsstudent,2,"54,993",top_50_100,ordinary,ordinary
dennis97519,2,"36,296",top_30_35,ordinary,ordinary
"7_G.S.N",2,"45,187",top_50_100,ordinary,ordinary
liya77,2,"36,027",top_5,top_5,outstanding
Caesium-133,2,"33,508",top_5,top_5,outstanding
Howzieky,2,"53,992",top_5_10,top_5_10,outstanding
Dutta,2,"32,005",top_15_20,ordinary,ordinary
chemistry,2,"51,402",top_30_35,ordinary,ordinary
Hal,2,"36,614",top_5,top_5,outstanding
User,2,"30,947",no_participation,ordinary,ordinary
jerryhere,2,"38,194",top_50_100,ordinary,ordinary
YAHB,2,"30,802",top_5_10,top_5_10,outstanding
user21398,2,"39,030",top_30_35,ordinary,ordinary
user1704042,2,"34,183",top_10_15,top_10_15,outstanding
Threethumb,2,"31,693",top_10_15,top_10_15,outstanding
Shailesh,2,"38,704",top_5_10,top_5_10,outstanding
Snakeysnakes,2,"38,990",top_30_35,ordinary,ordinary
user466672,2,"40,345",top_30_35,ordinary,ordinary
indjev99,2,"40,878",top_30_35,ordinary,ordinary
user41987,2,"52,007",top_30_35,ordinary,ordinary
pingOfDoom,2,"31,431",top_30_35,ordinary,ordinary
Abs,2,"53,190",top_50_100,ordinary,ordinary
čaritisio,2,"36,812",top_5,top_5,outstanding
user109987,2,"41,968",top_35_40,ordinary,ordinary
rudraksh,2,"49,995",top_50_100,ordinary,ordinary
Physco111,2,"50,044",top_50_100,ordinary,ordinary
SSimon,2,"39,716",top_20_25,ordinary,ordinary
Kris_R,2,"29,104",top_5,top_5,outstanding
poshest,2,"33,861",top_10_15,top_10_15,outstanding
yawar,2,"34,603",top_5,top_5,outstanding
jane,2,"55,634",top_50_100,ordinary,ordinary
BootstrapBill,2,"40,804",top_35_40,ordinary,ordinary
PrettyHands,2,"50,405",top_35_40,ordinary,ordinary
Jajati,2,"43,623",top_50_100,ordinary,ordinary
Ritabrata,2,"39,406",top_50_100,ordinary,ordinary
Corundum,2,"40,637",top_5,top_5,outstanding
Hoytman,2,"32,858",top_10_15,top_10_15,outstanding
AlanZ2223,2,"33,469",top_5_10,top_5_10,outstanding
BeschBesch,2,"39,578",top_50_100,ordinary,ordinary
newbie,2,"35,660",no_participation,ordinary,ordinary
XHyper,2,"54,498",top_50_100,ordinary,ordinary
user42209,2,"52,226",top_50_100,ordinary,ordinary
Dmitry,2,"40,675",top_20_25,ordinary,ordinary
duci9y,2,"29,341",top_10_15,top_10_15,outstanding
Error404,2,"30,360",top_5_10,top_5_10,outstanding
YoTengoUnLCD,2,"42,861",top_20_25,ordinary,ordinary
picakhu,2,"28,915",top_5_10,top_5_10,outstanding
user3237992,2,"34,542",top_10_15,top_10_15,outstanding
sissi_luaty,2,"54,479",top_10_15,top_10_15,outstanding
uLoop,2,"32,385",top_5,top_5,outstanding
Physicsapproval,2,"47,200",top_5,top_5,outstanding
mikhailcazi,2,"30,418",top_5_10,top_5_10,outstanding
Koba,2,"37,998",top_5,top_5,outstanding
"86BCP2432T",2,"34,475",top_5,top_5,outstanding
DarkLightA,2,"29,977",top_5_10,top_5_10,outstanding
Pink,2,"44,930",top_5,top_5,outstanding
Sam19KY,2,"50,423",top_35_40,ordinary,ordinary
ChemBird,2,"40,729",top_5,top_5,outstanding
Swapnil,2,"34,048",top_20_25,ordinary,ordinary
manu3d,2,"30,700",top_20_25,ordinary,ordinary
Muzammil,2,"37,295",top_5,top_5,outstanding
levineds,2,"55,608",top_5,top_5,outstanding
VonBeche,2,"42,126",top_5_10,top_5_10,outstanding
anshabhi,2,"37,343",top_5,top_5,outstanding
Shahar,2,"31,286",top_20_25,ordinary,ordinary
Thawn,2,"40,282",top_5,top_5,outstanding
DRG,2,"30,356",top_10_15,top_10_15,outstanding
Chris1989777,2,"44,725",top_50_100,ordinary,ordinary
Ghost,2,"29,110",top_5_10,top_5_10,outstanding
Cobbles,2,"32,631",top_5_10,top_5_10,outstanding
Trancot,2,"29,944",top_35_40,ordinary,ordinary
Saurabh,2,"55,087",no_participation,ordinary,ordinary
kosyumote,2,"44,354",top_20_25,ordinary,ordinary
user96551,2,"44,686",top_10_15,top_10_15,outstanding
Michthan,2,"40,619",top_20_25,ordinary,ordinary
Nightshade,2,"54,089",top_35_40,ordinary,ordinary
Giogina,2,"40,262",top_35_40,ordinary,ordinary
bobthejoe,2,"28,845",top_5,top_5,outstanding
Jonie,2,"31,826",top_35_40,ordinary,ordinary
tralston,2,"33,042",top_5_10,top_5_10,outstanding
discountbrainsurgery,2,"54,330",top_40_45,ordinary,ordinary
Everyone,2,"29,468",top_5,top_5,outstanding
blackSmith,2,"30,582",top_5,top_5,outstanding
user4896,2,"32,044",top_40_45,ordinary,ordinary
diffracteD,2,"37,241",top_5,top_5,outstanding
wythagoras,2,"38,533",top_5,top_5,outstanding
DraggyWolf,2,"44,442",top_25_30,ordinary,ordinary
Zen,2,"30,302",top_5,top_5,outstanding
user126190,2,"32,432",top_40_45,ordinary,ordinary
user6006786,2,"41,976",top_25_30,ordinary,ordinary
mdan,2,"31,079",top_40_45,ordinary,ordinary
adianadiadi,2,"39,815",top_5_10,top_5_10,outstanding
sanjihan,2,"45,236",top_25_30,ordinary,ordinary
user28968,2,"42,833",top_40_45,ordinary,ordinary
dcorking,2,"29,656",top_25_30,ordinary,ordinary
Sigrlami,2,"30,119",top_5_10,top_5_10,outstanding
pmod,2,"28,838",top_5,top_5,outstanding
Mason,2,"34,119",top_40_45,ordinary,ordinary
Crafter0800,2,"55,651",top_5_10,top_5_10,outstanding
jojoma42,2,"29,681",top_40_45,ordinary,ordinary
