"id_user" ;"diff_min" ;"class" ;"class2"
23,145 ;0.6854333333 ;ordinary ;ordinary
9,527 ;0 ;ordinary ;ordinary
18,311 ;3.8868333333 ;ordinary ;ordinary
12,506 ;17,313.2603333333 ;ordinary ;ordinary
19,280 ;0.3327833333 ;ordinary ;ordinary
13,910 ;8.7162833333 ;ordinary ;ordinary
26,771 ;985.7432166667 ;ordinary ;ordinary
14,909 ;0.00395 ;ordinary ;ordinary
18,427 ;3.9737166667 ;ordinary ;ordinary
10,878 ;0.2867833333 ;ordinary ;ordinary
18,558 ;19.9202166667 ;ordinary ;ordinary
15,181 ;5.3424333333 ;ordinary ;ordinary
28,011 ;40,144.8162666667 ;ordinary ;ordinary
15,187 ;4.7548333333 ;ordinary ;ordinary
19,445 ;10.0103833333 ;ordinary ;ordinary
10,962 ;601,751.6167666666 ;ordinary ;ordinary
19,409 ;23.64705 ;ordinary ;ordinary
8,848 ;2.0853333333 ;ordinary ;ordinary
19,625 ;205,940.2008833333 ;ordinary ;ordinary
15,310 ;0.0131666667 ;ordinary ;ordinary
22,839 ;45.5906166667 ;ordinary ;ordinary
16,643 ;0.49545 ;ordinary ;ordinary
23,742 ;24.5887166667 ;ordinary ;ordinary
16,873 ;31,599.7882833333 ;ordinary ;ordinary
21,345 ;9.0356166667 ;ordinary ;ordinary
8,909 ;93.726 ;ordinary ;ordinary
17,873 ;2.0596666667 ;ordinary ;ordinary
11,169 ;210,276.5272666667 ;ordinary ;ordinary
21,329 ;24.0512833333 ;ordinary ;ordinary
15,849 ;34.9201666667 ;ordinary ;ordinary
25,604 ;136,674.50605 ;ordinary ;ordinary
11,373 ;1.3081666667 ;ordinary ;ordinary
23,446 ;276,211.7031166667 ;ordinary ;ordinary
11,379 ;12.1569333333 ;ordinary ;ordinary
7,876 ;0.7441666667 ;ordinary ;ordinary
7,311 ;1,343,525.24905 ;ordinary ;ordinary
9,201 ;550,930.7615666667 ;ordinary ;ordinary
7,323 ;10.70595 ;ordinary ;ordinary
7,373 ;207.3527166667 ;ordinary ;ordinary
8,078 ;4.9705666667 ;ordinary ;ordinary
9,461 ;49.8823333333 ;ordinary ;ordinary
9,473 ;3.76145 ;ordinary ;ordinary
9,494 ;8.9585666667 ;ordinary ;ordinary
12,649 ;6.9639 ;ordinary ;ordinary
9,860 ;4.6816166667 ;ordinary ;ordinary
7,491 ;11.57905 ;ordinary ;ordinary
13,085 ;8.32855 ;ordinary ;ordinary
13,091 ;79,405.0467833333 ;ordinary ;ordinary
9,980 ;4.0783833333 ;ordinary ;ordinary
13,328 ;0 ;ordinary ;ordinary
10,016 ;1,563,947.4744333334 ;ordinary ;ordinary
8,364 ;0 ;ordinary ;ordinary
13,380 ;3.9545 ;ordinary ;ordinary
13,419 ;2.8601166667 ;ordinary ;ordinary
8,418 ;6.1961666667 ;ordinary ;ordinary
8,426 ;23.468 ;ordinary ;ordinary
10,177 ;8.84045 ;ordinary ;ordinary
8,443 ;9.28255 ;ordinary ;ordinary
13,753 ;12,981.9521666667 ;ordinary ;ordinary
13,803 ;1.1752833333 ;ordinary ;ordinary
14,316 ;13.6556666667 ;ordinary ;ordinary
7,673 ;7.3271666667 ;ordinary ;ordinary
10,613 ;1.8816666667 ;ordinary ;ordinary
14,651 ;580,377.0098333334 ;ordinary ;ordinary
18,259 ;3.6390666667 ;ordinary ;ordinary
14,851 ;0.65455 ;ordinary ;ordinary
17,222 ;8.5382166667 ;ordinary ;ordinary
7,828 ;10.53745 ;ordinary ;ordinary
18,879 ;2,649.8548333333 ;ordinary ;ordinary
11,920 ;344,559.4953333333 ;ordinary ;ordinary
18,450 ;87.5736166667 ;ordinary ;ordinary
18,464 ;458,128.6141666667 ;ordinary ;ordinary
7,729 ;0 ;ordinary ;ordinary
27,213 ;5.5048333333 ;ordinary ;ordinary
27,387 ;59,250.6027666667 ;ordinary ;ordinary
7,752 ;0.6598833333 ;ordinary ;ordinary
18,121 ;21.6248833333 ;ordinary ;ordinary
8,811 ;3.48855 ;ordinary ;ordinary
17,766 ;8.7759333333 ;ordinary ;ordinary
15,199 ;3.4831666667 ;ordinary ;ordinary
25,163 ;56,484.3073833333 ;ordinary ;ordinary
16,238 ;2,788.4742166667 ;ordinary ;ordinary
24,953 ;7.8571 ;ordinary ;ordinary
16,258 ;3.3143833333 ;ordinary ;ordinary
26,268 ;24.2203333333 ;ordinary ;ordinary
15,389 ;4.2823833333 ;ordinary ;ordinary
19,990 ;17,692.72745 ;ordinary ;ordinary
15,396 ;161,560.8094 ;ordinary ;ordinary
23,150 ;0.1944 ;ordinary ;ordinary
16,694 ;0.4462833333 ;ordinary ;ordinary
21,121 ;29.9993333333 ;ordinary ;ordinary
11,114 ;11.9400666667 ;ordinary ;ordinary
21,020 ;4.6053333333 ;ordinary ;ordinary
15,533 ;34.0168333333 ;ordinary ;ordinary
25,110 ;1.4383333333 ;ordinary ;ordinary
15,686 ;170,074.2394 ;ordinary ;ordinary
20,530 ;6,097.0016 ;ordinary ;ordinary
15,710 ;1.2966166667 ;ordinary ;ordinary
27,266 ;2.4206666667 ;ordinary ;ordinary
11,324 ;0 ;ordinary ;ordinary
17,575 ;210,691.0496166667 ;ordinary ;ordinary
9,045 ;185,662.8973333333 ;ordinary ;ordinary
22,579 ;0.18995 ;ordinary ;ordinary
11,397 ;1.1754333333 ;ordinary ;ordinary
7,287 ;21.8462833333 ;ordinary ;ordinary
11,551 ;8.7369333333 ;ordinary ;ordinary
7,316 ;28.43695 ;ordinary ;ordinary
9,231 ;6.8234333333 ;ordinary ;ordinary
11,873 ;4.6178833333 ;ordinary ;ordinary
10,997 ;24.712 ;ordinary ;ordinary
12,192 ;282,357.4488333333 ;ordinary ;ordinary
12,202 ;0.0157833333 ;ordinary ;ordinary
12,256 ;7.4173333333 ;ordinary ;ordinary
12,294 ;1.13905 ;ordinary ;ordinary
9,503 ;7.9029 ;ordinary ;ordinary
12,421 ;0.5226166667 ;ordinary ;ordinary
12,550 ;38.0568333333 ;ordinary ;ordinary
12,728 ;43.5909333333 ;ordinary ;ordinary
12,884 ;12.5405 ;ordinary ;ordinary
13,014 ;0.35845 ;ordinary ;ordinary
7,520 ;5.5097166667 ;ordinary ;ordinary
8,395 ;4.34155 ;ordinary ;ordinary
8,402 ;26.0573333333 ;ordinary ;ordinary
8,433 ;10,016.76095 ;ordinary ;ordinary
13,829 ;7.9138833333 ;ordinary ;ordinary
8,483 ;21.7278333333 ;ordinary ;ordinary
8,530 ;633,041.65605 ;ordinary ;ordinary
14,308 ;2.2138833333 ;ordinary ;ordinary
7,659 ;15.6011166667 ;ordinary ;ordinary
10,557 ;21.31495 ;ordinary ;ordinary
10,738 ;17.3482666667 ;ordinary ;ordinary
10,774 ;73,511.9426666667 ;ordinary ;ordinary
18,048 ;7.5212166667 ;ordinary ;ordinary
14,963 ;9.0353833333 ;ordinary ;ordinary
20,316 ;115.1494 ;ordinary ;ordinary
16,208 ;3.3457166667 ;ordinary ;ordinary
16,382 ;0.13495 ;ordinary ;ordinary
9,560 ;10.0726166667 ;ordinary ;ordinary
8,138 ;423,023.0547166666 ;ordinary ;ordinary
9,852 ;5.8908333333 ;ordinary ;ordinary
25,182 ;27.404 ;ordinary ;ordinary
8,812 ;1.0862833333 ;ordinary ;ordinary
27,145 ;10.5282333333 ;ordinary ;ordinary
15,210 ;0.9883833333 ;ordinary ;ordinary
10,974 ;5.5018333333 ;ordinary ;ordinary
23,401 ;17,378.5616666667 ;ordinary ;ordinary
16,045 ;0.0147833333 ;ordinary ;ordinary
21,488 ;79.3562333333 ;ordinary ;ordinary
16,877 ;8.504 ;ordinary ;ordinary
20,635 ;13.8017666667 ;ordinary ;ordinary
8,893 ;493,982.4441166667 ;ordinary ;ordinary
22,938 ;61,889.5714 ;ordinary ;ordinary
16,977 ;138,087.6632833333 ;ordinary ;ordinary
17,153 ;236,162.1677333333 ;ordinary ;ordinary
15,589 ;1.3963333333 ;ordinary ;ordinary
9,048 ;7.5908333333 ;ordinary ;ordinary
11,624 ;2.52745 ;ordinary ;ordinary
11,635 ;18.4442666667 ;ordinary ;ordinary
11,802 ;11.162 ;ordinary ;ordinary
9,992 ;17.3854 ;ordinary ;ordinary
14,301 ;8.80895 ;ordinary ;ordinary
26,809 ;4.4208333333 ;ordinary ;ordinary
10,794 ;4.8 ;ordinary ;ordinary
18,440 ;11.6081166667 ;ordinary ;ordinary
8,759 ;0 ;ordinary ;ordinary
27,120 ;0.4386 ;ordinary ;ordinary
8,792 ;13.4402833333 ;ordinary ;ordinary
21,090 ;754.9268833333 ;ordinary ;ordinary
16,086 ;0.3895666667 ;ordinary ;ordinary
23,513 ;16.31505 ;ordinary ;ordinary
16,296 ;6.0247166667 ;ordinary ;ordinary
18,664 ;13.5118833333 ;ordinary ;ordinary
16,362 ;8.8404 ;ordinary ;ordinary
28,070 ;6.1406666667 ;ordinary ;ordinary
16,398 ;20.7241 ;ordinary ;ordinary
25,507 ;170,249.5866666666 ;ordinary ;ordinary
16,600 ;5.2867666667 ;ordinary ;ordinary
19,205 ;13.0472333333 ;ordinary ;ordinary
16,681 ;118,225.1141666667 ;ordinary ;ordinary
21,021 ;41.7577166667 ;ordinary ;ordinary
17,053 ;5.41045 ;ordinary ;ordinary
19,687 ;6.45205 ;ordinary ;ordinary
15,610 ;6.5165 ;ordinary ;ordinary
22,908 ;4.6611 ;ordinary ;ordinary
11,156 ;8.9298333333 ;ordinary ;ordinary
15,799 ;859,818.1068333333 ;ordinary ;ordinary
19,699 ;3.9441166667 ;ordinary ;ordinary
8,997 ;76.5788833333 ;ordinary ;ordinary
25,309 ;9.0439 ;ordinary ;ordinary
11,490 ;2.0775 ;ordinary ;ordinary
17,430 ;10.3026666667 ;ordinary ;ordinary
11,560 ;11.73195 ;ordinary ;ordinary
17,753 ;5.1548333333 ;ordinary ;ordinary
11,588 ;2.883 ;ordinary ;ordinary
19,865 ;68,951.8448833333 ;ordinary ;ordinary
9,154 ;692,099.237 ;ordinary ;ordinary
18,188 ;5.5279 ;ordinary ;ordinary
9,200 ;8.9696666667 ;ordinary ;ordinary
21,610 ;2.9628833333 ;ordinary ;ordinary
11,837 ;0.4668833333 ;ordinary ;ordinary
21,558 ;73.9058333333 ;ordinary ;ordinary
7,986 ;6.2058333333 ;ordinary ;ordinary
21,426 ;6.4836166667 ;ordinary ;ordinary
9,312 ;5.46155 ;ordinary ;ordinary
20,783 ;1.7687166667 ;ordinary ;ordinary
11,950 ;12.4177833333 ;ordinary ;ordinary
23,833 ;8.80295 ;ordinary ;ordinary
9,355 ;1,078,162.3808333334 ;ordinary ;ordinary
20,925 ;34,539.1312166667 ;ordinary ;ordinary
12,217 ;29.1598333333 ;ordinary ;ordinary
21,231 ;1.8191 ;ordinary ;ordinary
8,079 ;7.53755 ;ordinary ;ordinary
17,492 ;5.0367166667 ;ordinary ;ordinary
8,132 ;10.3013833333 ;ordinary ;ordinary
17,490 ;13.92 ;ordinary ;ordinary
9,639 ;24.9868333333 ;ordinary ;ordinary
17,463 ;16.47195 ;ordinary ;ordinary
8,209 ;7.2781666667 ;ordinary ;ordinary
17,748 ;12.8722666667 ;ordinary ;ordinary
9,738 ;1.62695 ;ordinary ;ordinary
9,909 ;4.0021 ;ordinary ;ordinary
13,167 ;7.5981666667 ;ordinary ;ordinary
13,236 ;6.5723333333 ;ordinary ;ordinary
8,345 ;29.0457166667 ;ordinary ;ordinary
8,379 ;7.3736666667 ;ordinary ;ordinary
10,064 ;6.0778833333 ;ordinary ;ordinary
13,452 ;15.0551666667 ;ordinary ;ordinary
8,388 ;11.0902166667 ;ordinary ;ordinary
10,094 ;1.6363333333 ;ordinary ;ordinary
8,397 ;74.3312833333 ;ordinary ;ordinary
13,657 ;0 ;ordinary ;ordinary
10,206 ;11.0533333333 ;ordinary ;ordinary
10,230 ;13.5047833333 ;ordinary ;ordinary
8,462 ;3.7203333333 ;ordinary ;ordinary
13,904 ;3.08855 ;ordinary ;ordinary
14,022 ;381,319.6568333333 ;ordinary ;ordinary
14,078 ;5,281.281 ;ordinary ;ordinary
10,407 ;4.6125666667 ;ordinary ;ordinary
8,600 ;3.3166666667 ;ordinary ;ordinary
10,562 ;6.0671666667 ;ordinary ;ordinary
14,848 ;33.4349333333 ;ordinary ;ordinary
19,140 ;36,897.6136666667 ;ordinary ;ordinary
10,846 ;24.3661166667 ;ordinary ;ordinary
15,019 ;16.12355 ;ordinary ;ordinary
15,568 ;32.1567833333 ;ordinary ;ordinary
9,907 ;114,046.9763833333 ;ordinary ;ordinary
13,128 ;4,140.9108333333 ;ordinary ;ordinary
24,621 ;0.2905 ;ordinary ;ordinary
14,902 ;0.0267333333 ;ordinary ;ordinary
27,349 ;7.8333333333 ;ordinary ;ordinary
15,003 ;0.43695 ;ordinary ;ordinary
27,458 ;1.1555 ;ordinary ;ordinary
15,203 ;0.2511166667 ;ordinary ;ordinary
27,779 ;3.8703833333 ;ordinary ;ordinary
15,232 ;3.9781166667 ;ordinary ;ordinary
17,244 ;15.2394333333 ;ordinary ;ordinary
15,271 ;0.8278333333 ;ordinary ;ordinary
19,048 ;574,298.5031166667 ;ordinary ;ordinary
16,050 ;9.597 ;ordinary ;ordinary
19,060 ;35,122.5002333333 ;ordinary ;ordinary
16,430 ;2.42805 ;ordinary ;ordinary
23,726 ;48.8091666667 ;ordinary ;ordinary
16,603 ;769,165.0728333333 ;ordinary ;ordinary
22,826 ;295,606.9797833333 ;ordinary ;ordinary
7,791 ;12.8443333333 ;ordinary ;ordinary
22,778 ;12,216.1517333333 ;ordinary ;ordinary
16,778 ;527,295.2032666666 ;ordinary ;ordinary
20,024 ;0.674 ;ordinary ;ordinary
8,897 ;603.82755 ;ordinary ;ordinary
17,811 ;37.4606666667 ;ordinary ;ordinary
16,990 ;3.94205 ;ordinary ;ordinary
24,555 ;0.01405 ;ordinary ;ordinary
15,501 ;5.50105 ;ordinary ;ordinary
22,275 ;20.3888333333 ;ordinary ;ordinary
7,248 ;2.8291166667 ;ordinary ;ordinary
24,540 ;42.4931166667 ;ordinary ;ordinary
15,854 ;12.5977333333 ;ordinary ;ordinary
18,162 ;5.9203833333 ;ordinary ;ordinary
11,375 ;33,370.95405 ;ordinary ;ordinary
21,444 ;5.7875 ;ordinary ;ordinary
11,552 ;0.46995 ;ordinary ;ordinary
21,341 ;299.5407166667 ;ordinary ;ordinary
11,594 ;0.7141166667 ;ordinary ;ordinary
21,361 ;20.8955666667 ;ordinary ;ordinary
11,714 ;169,916.5166666667 ;ordinary ;ordinary
20,982 ;76.7652833333 ;ordinary ;ordinary
11,763 ;140,053.5745666666 ;ordinary ;ordinary
21,472 ;2.729 ;ordinary ;ordinary
9,244 ;5.3502333333 ;ordinary ;ordinary
17,966 ;308,267.7012166667 ;ordinary ;ordinary
7,017 ;1,058,008.2638333333 ;ordinary ;ordinary
20,754 ;0.4322666667 ;ordinary ;ordinary
11,892 ;9.2168333333 ;ordinary ;ordinary
20,480 ;6.4800666667 ;ordinary ;ordinary
11,941 ;1.5298833333 ;ordinary ;ordinary
20,576 ;10.8412166667 ;ordinary ;ordinary
7,357 ;5.7650666667 ;ordinary ;ordinary
23,319 ;5.4598333333 ;ordinary ;ordinary
12,011 ;35,929.7892166667 ;ordinary ;ordinary
21,641 ;34.1125 ;ordinary ;ordinary
12,088 ;40,741.3302833333 ;ordinary ;ordinary
24,647 ;0.16345 ;ordinary ;ordinary
12,177 ;50.3627833333 ;ordinary ;ordinary
19,078 ;231,247.7468333333 ;ordinary ;ordinary
9,465 ;638,233.3866666667 ;ordinary ;ordinary
18,294 ;9.6176166667 ;ordinary ;ordinary
11,021 ;0.5662166667 ;ordinary ;ordinary
19,203 ;539,790.7436666667 ;ordinary ;ordinary
12,622 ;13.3191166667 ;ordinary ;ordinary
17,324 ;5.4760666667 ;ordinary ;ordinary
12,707 ;2.7435 ;ordinary ;ordinary
21,721 ;294.1831 ;ordinary ;ordinary
7,457 ;1,097,830.39695 ;ordinary ;ordinary
25,788 ;22.6181 ;ordinary ;ordinary
12,798 ;9.63 ;ordinary ;ordinary
7,465 ;4,480.7923333333 ;ordinary ;ordinary
9,813 ;3.7655 ;ordinary ;ordinary
13,051 ;8.6606166667 ;ordinary ;ordinary
13,053 ;6.7059333333 ;ordinary ;ordinary
9,889 ;1.62855 ;ordinary ;ordinary
9,925 ;29.089 ;ordinary ;ordinary
6,701 ;562,139.0301666667 ;ordinary ;ordinary
13,213 ;0 ;ordinary ;ordinary
6,908 ;511,779.0835 ;ordinary ;ordinary
8,429 ;12.689 ;ordinary ;ordinary
8,439 ;41.3228333333 ;ordinary ;ordinary
8,455 ;14,296.3096666667 ;ordinary ;ordinary
10,215 ;3.9831666667 ;ordinary ;ordinary
7,632 ;2.3028333333 ;ordinary ;ordinary
10,457 ;3.6817833333 ;ordinary ;ordinary
7,652 ;0.3868833333 ;ordinary ;ordinary
14,453 ;152.8266666667 ;ordinary ;ordinary
14,521 ;2,907.3877833333 ;ordinary ;ordinary
14,583 ;2,537.2998833333 ;ordinary ;ordinary
14,603 ;38,653.5838333333 ;ordinary ;ordinary
10,772 ;2.5437833333 ;ordinary ;ordinary
19,509 ;12,341.7032833333 ;ordinary ;ordinary
10,816 ;103.2154333333 ;ordinary ;ordinary
19,405 ;329,969.0557833333 ;ordinary ;ordinary
15,055 ;5.6702166667 ;ordinary ;ordinary
22,448 ;0.5371666667 ;ordinary ;ordinary
6,784 ;1,069,361.61745 ;ordinary ;ordinary
21,296 ;0 ;ordinary ;ordinary
12,600 ;0.2316166667 ;ordinary ;ordinary
20,337 ;70,550.2072333333 ;ordinary ;ordinary
13,888 ;26.1641166667 ;ordinary ;ordinary
18,325 ;168,515.9291166667 ;ordinary ;ordinary
10,397 ;2.9736666667 ;ordinary ;ordinary
14,141 ;565,222.0358333333 ;ordinary ;ordinary
10,578 ;25.09395 ;ordinary ;ordinary
18,410 ;0.286 ;ordinary ;ordinary
7,753 ;18.51795 ;ordinary ;ordinary
19,418 ;11.3815 ;ordinary ;ordinary
15,166 ;16.7643333333 ;ordinary ;ordinary
19,831 ;7.01095 ;ordinary ;ordinary
16,701 ;10.45905 ;ordinary ;ordinary
23,887 ;7.0948833333 ;ordinary ;ordinary
9,007 ;10,221.9549 ;ordinary ;ordinary
24,020 ;40,429.9868333333 ;ordinary ;ordinary
11,527 ;13.4952333333 ;ordinary ;ordinary
12,158 ;3.3992666667 ;ordinary ;ordinary
10,077 ;30.7266666667 ;ordinary ;ordinary
13,697 ;13.8552166667 ;ordinary ;ordinary
13,795 ;17.9396666667 ;ordinary ;ordinary
14,124 ;0.4157833333 ;ordinary ;ordinary
8,579 ;32.3791666667 ;ordinary ;ordinary
10,574 ;13.2266166667 ;ordinary ;ordinary
26,737 ;4.9611666667 ;ordinary ;ordinary
14,899 ;88,061.9532666667 ;ordinary ;ordinary
18,428 ;36.5111666667 ;ordinary ;ordinary
15,013 ;11.96455 ;ordinary ;ordinary
27,170 ;35.54095 ;ordinary ;ordinary
15,045 ;7.84695 ;ordinary ;ordinary
27,497 ;21.30805 ;ordinary ;ordinary
15,228 ;1,845.2293833333 ;ordinary ;ordinary
17,735 ;12.7577333333 ;ordinary ;ordinary
10,988 ;2.9577166667 ;ordinary ;ordinary
25,940 ;0.6185 ;ordinary ;ordinary
15,926 ;0.3641166667 ;ordinary ;ordinary
27,593 ;12.8208833333 ;ordinary ;ordinary
16,305 ;3.5225666667 ;ordinary ;ordinary
18,714 ;15.2288833333 ;ordinary ;ordinary
16,378 ;15.6752166667 ;ordinary ;ordinary
27,873 ;11.4793333333 ;ordinary ;ordinary
15,401 ;15.93995 ;ordinary ;ordinary
28,614 ;8.5296166667 ;ordinary ;ordinary
19,039 ;42.9866666667 ;ordinary ;ordinary
16,757 ;341,817.2326 ;ordinary ;ordinary
19,050 ;22.7688833333 ;ordinary ;ordinary
15,455 ;7,133.5042333333 ;ordinary ;ordinary
19,248 ;5.5567333333 ;ordinary ;ordinary
16,999 ;14.1308333333 ;ordinary ;ordinary
17,678 ;195,867.029 ;ordinary ;ordinary
17,243 ;8.962 ;ordinary ;ordinary
18,799 ;0.1371666667 ;ordinary ;ordinary
11,201 ;0 ;ordinary ;ordinary
22,861 ;26,344.9280666667 ;ordinary ;ordinary
7,273 ;4.8447166667 ;ordinary ;ordinary
22,981 ;4,388.628 ;ordinary ;ordinary
11,327 ;609,816.6170000001 ;ordinary ;ordinary
22,039 ;236,939.3561666667 ;ordinary ;ordinary
7,861 ;145,205.3472333333 ;ordinary ;ordinary
24,515 ;7.9016666667 ;ordinary ;ordinary
9,025 ;4.8227833333 ;ordinary ;ordinary
19,924 ;9.2091 ;ordinary ;ordinary
11,372 ;5,760.49505 ;ordinary ;ordinary
17,913 ;0.3211666667 ;ordinary ;ordinary
9,037 ;2.71005 ;ordinary ;ordinary
17,901 ;3.13655 ;ordinary ;ordinary
6,992 ;2,449,335.8144500004 ;ordinary ;ordinary
21,417 ;9.3341666667 ;ordinary ;ordinary
9,094 ;1,412.5411 ;ordinary ;ordinary
24,106 ;25,218.23655 ;ordinary ;ordinary
11,501 ;21.81695 ;ordinary ;ordinary
21,100 ;4.4186 ;ordinary ;ordinary
9,114 ;18.8232833333 ;ordinary ;ordinary
21,160 ;9.7202833333 ;ordinary ;ordinary
11,565 ;17.9238333333 ;ordinary ;ordinary
23,583 ;2.86295 ;ordinary ;ordinary
11,748 ;1.3464333333 ;ordinary ;ordinary
26,468 ;10.72095 ;ordinary ;ordinary
11,850 ;4.7782166667 ;ordinary ;ordinary
19,532 ;329,513.1883333334 ;ordinary ;ordinary
11,942 ;26.0395 ;ordinary ;ordinary
22,415 ;0.433 ;ordinary ;ordinary
11,960 ;49.7117833333 ;ordinary ;ordinary
18,156 ;260,484.5363333333 ;ordinary ;ordinary
12,051 ;571,661.9627333333 ;ordinary ;ordinary
17,621 ;105.8422666667 ;ordinary ;ordinary
12,141 ;19.3571 ;ordinary ;ordinary
12,154 ;387.5591 ;ordinary ;ordinary
12,166 ;11.575 ;ordinary ;ordinary
8,095 ;5.9869 ;ordinary ;ordinary
8,107 ;2,268.6522166667 ;ordinary ;ordinary
9,539 ;3.134 ;ordinary ;ordinary
7,411 ;4.15955 ;ordinary ;ordinary
9,576 ;10.2678333333 ;ordinary ;ordinary
12,458 ;151,147.84155 ;ordinary ;ordinary
9,594 ;15.5882833333 ;ordinary ;ordinary
12,753 ;2.8643333333 ;ordinary ;ordinary
9,729 ;22.1082833333 ;ordinary ;ordinary
12,860 ;117,493.7026 ;ordinary ;ordinary
12,922 ;1.15505 ;ordinary ;ordinary
13,060 ;15,004.84845 ;ordinary ;ordinary
13,157 ;1.9819333333 ;ordinary ;ordinary
8,377 ;30.2367833333 ;ordinary ;ordinary
10,076 ;275,476.1511166667 ;ordinary ;ordinary
10,103 ;30.65155 ;ordinary ;ordinary
10,133 ;1.3052833333 ;ordinary ;ordinary
8,431 ;292,539.4081666666 ;ordinary ;ordinary
13,650 ;11.4963833333 ;ordinary ;ordinary
10,183 ;17.1673333333 ;ordinary ;ordinary
10,273 ;2.6731666667 ;ordinary ;ordinary
8,489 ;1.0279 ;ordinary ;ordinary
10,337 ;2.31605 ;ordinary ;ordinary
14,045 ;0.0081666667 ;ordinary ;ordinary
14,152 ;57.735 ;ordinary ;ordinary
8,562 ;299.4771666667 ;ordinary ;ordinary
8,596 ;3.64655 ;ordinary ;ordinary
14,340 ;0.6014333333 ;ordinary ;ordinary
10,530 ;7.1898333333 ;ordinary ;ordinary
14,429 ;2,826.2966166667 ;ordinary ;ordinary
8,638 ;11.4316166667 ;ordinary ;ordinary
7,685 ;3,353.1168333333 ;ordinary ;ordinary
14,613 ;187,424.2202833333 ;ordinary ;ordinary
10,790 ;3.5554 ;ordinary ;ordinary
25,639 ;355.7118833333 ;ordinary ;ordinary
16,582 ;7.9575 ;ordinary ;ordinary
24,588 ;1,420.5981666667 ;ordinary ;ordinary
12,225 ;1.1523833333 ;ordinary ;ordinary
25,082 ;90,619.8921666667 ;ordinary ;ordinary
12,756 ;83,547.6802333333 ;ordinary ;ordinary
10,563 ;2.2499 ;ordinary ;ordinary
8,639 ;108,234.7721666667 ;ordinary ;ordinary
18,400 ;254,208.3702333333 ;ordinary ;ordinary
14,900 ;2.9621166667 ;ordinary ;ordinary
26,705 ;0.0584333333 ;ordinary ;ordinary
14,932 ;0.2935 ;ordinary ;ordinary
26,938 ;2,420.6801666667 ;ordinary ;ordinary
10,834 ;38,973.1707833333 ;ordinary ;ordinary
27,023 ;3.1707833333 ;ordinary ;ordinary
15,006 ;3.3442833333 ;ordinary ;ordinary
17,816 ;727.4697166667 ;ordinary ;ordinary
10,887 ;500,996.3603333334 ;ordinary ;ordinary
24,290 ;14.6182333333 ;ordinary ;ordinary
15,265 ;1.51305 ;ordinary ;ordinary
25,193 ;0.0123333333 ;ordinary ;ordinary
10,987 ;17.6753833333 ;ordinary ;ordinary
20,127 ;31,261.5336166667 ;ordinary ;ordinary
7,781 ;11,445.8401166667 ;ordinary ;ordinary
27,392 ;0.1256 ;ordinary ;ordinary
16,392 ;84.7435 ;ordinary ;ordinary
27,415 ;0.1436666667 ;ordinary ;ordinary
27,585 ;23.0342166667 ;ordinary ;ordinary
16,688 ;248,388.2586166667 ;ordinary ;ordinary
16,752 ;13,156.686 ;ordinary ;ordinary
18,845 ;13.2736166667 ;ordinary ;ordinary
11,078 ;4.7412833333 ;ordinary ;ordinary
28,359 ;11.7990666667 ;ordinary ;ordinary
17,299 ;0.215 ;ordinary ;ordinary
18,877 ;0.4743833333 ;ordinary ;ordinary
7,815 ;260,555.50155 ;ordinary ;ordinary
28,573 ;0.7261666667 ;ordinary ;ordinary
8,951 ;0 ;ordinary ;ordinary
17,881 ;6.5885666667 ;ordinary ;ordinary
11,265 ;7,085.0655 ;ordinary ;ordinary
19,755 ;405,872.2457166667 ;ordinary ;ordinary
15,877 ;56.3652166667 ;ordinary ;ordinary
22,073 ;8.9992666667 ;ordinary ;ordinary
9,015 ;19.4275666667 ;ordinary ;ordinary
22,545 ;0.0132333333 ;ordinary ;ordinary
9,038 ;16,337.9432666667 ;ordinary ;ordinary
19,782 ;0.5672833333 ;ordinary ;ordinary
11,473 ;1,327,739.5223333335 ;ordinary ;ordinary
21,956 ;7.266 ;ordinary ;ordinary
11,484 ;5.191 ;ordinary ;ordinary
24,149 ;2.9135 ;ordinary ;ordinary
9,113 ;13.111 ;ordinary ;ordinary
24,728 ;71,975.7405 ;ordinary ;ordinary
9,143 ;31.2136666667 ;ordinary ;ordinary
21,919 ;0.2606666667 ;ordinary ;ordinary
11,625 ;0.6672833333 ;ordinary ;ordinary
18,351 ;1,733.4203333333 ;ordinary ;ordinary
11,684 ;138.27595 ;ordinary ;ordinary
21,814 ;36.09345 ;ordinary ;ordinary
7,951 ;6.0365 ;ordinary ;ordinary
19,970 ;29.9545 ;ordinary ;ordinary
7,331 ;1.6733833333 ;ordinary ;ordinary
20,200 ;120,069.614 ;ordinary ;ordinary
11,769 ;43.1013333333 ;ordinary ;ordinary
22,658 ;5.1446 ;ordinary ;ordinary
21,026 ;2,163.49 ;ordinary ;ordinary
11,839 ;1.1522166667 ;ordinary ;ordinary
20,952 ;68.8248833333 ;ordinary ;ordinary
9,288 ;10,407.63055 ;ordinary ;ordinary
26,090 ;14.109 ;ordinary ;ordinary
11,878 ;4.2457333333 ;ordinary ;ordinary
17,622 ;3.7816666667 ;ordinary ;ordinary
8,002 ;5.8188833333 ;ordinary ;ordinary
24,125 ;0.1035666667 ;ordinary ;ordinary
9,324 ;10.719 ;ordinary ;ordinary
21,545 ;6.3445 ;ordinary ;ordinary
8,029 ;11.0059333333 ;ordinary ;ordinary
